34.493,1220.000,1098.000,1039.000,1038.000,1023.000
36.429,1250.000,1120.000,1083.000,1046.000,1041.000
38.364,1259.000,1120.000,1071.000,1054.000,1054.000
40.299,1273.000,1159.000,1135.000,1090.000,1070.000
42.233,1265.000,1182.000,1094.000,1114.000,1089.000
44.165,1296.000,1189.000,1158.000,1115.000,1105.000
46.099,1312.000,1202.000,1142.000,1095.000,1089.000
48.032,1350.000,1170.000,1152.000,1096.000,1110.000
49.965,1311.000,1192.000,1139.000,1113.000,1095.000
51.898,1314.000,1164.000,1139.000,1124.000,1108.000
53.830,1287.000,1148.000,1142.000,1101.000,1068.000
55.762,1255.000,1148.000,1121.000,1075.000,1036.000
57.693,1243.000,1129.000,1076.000,1048.000,1041.000
59.624,1235.000,1091.000,1062.000,1049.000,1018.000
61.554,1250.000,1128.000,1062.000,1026.000,1039.000
63.482,1279.000,1125.000,1094.000,1067.000,1038.000
65.412,1288.000,1173.000,1129.000,1070.000,1059.000
67.342,1314.000,1185.000,1127.000,1110.000,1066.000
69.271,1294.000,1159.000,1142.000,1096.000,1098.000
71.199,1315.000,1192.000,1134.000,1084.000,1077.000
73.127,1269.000,1168.000,1128.000,1081.000,1068.000
75.055,1255.000,1138.000,1102.000,1060.000,1032.000
76.982,1283.000,1119.000,1086.000,1044.000,1028.000
78.909,1219.000,1070.000,1041.000,993.000,965.000
80.834,1192.000,1052.000,1064.000,1013.000,968.000
82.760,1205.000,1076.000,1017.000,1010.000,969.000
84.686,1199.000,1072.000,1016.000,988.000,972.000
86.611,1176.000,1077.000,1034.000,998.000,965.000
88.536,1212.000,1088.000,1014.000,990.000,961.000
90.461,1208.000,1066.000,1030.000,1001.000,959.000
92.385,1201.000,1067.000,1034.000,962.000,947.000
94.309,1199.000,1072.000,1021.000,998.000,987.000
96.232,1235.000,1084.000,1041.000,1022.000,987.000
98.155,1238.000,1083.000,1033.000,997.000,974.000
100.075,1249.000,1077.000,1029.000,1021.000,989.000
101.998,1253.000,1108.000,1049.000,1017.000,1019.000
103.919,1312.000,1137.000,1087.000,1068.000,1036.000
105.841,1310.000,1180.000,1128.000,1077.000,1069.000
107.762,1322.000,1220.000,1164.000,1146.000,1101.000
109.682,1391.000,1218.000,1198.000,1154.000,1130.000
111.603,1346.000,1211.000,1155.000,1144.000,1093.000
113.523,1355.000,1210.000,1163.000,1099.000,1091.000
115.442,1355.000,1217.000,1139.000,1136.000,1087.000
117.359,1348.000,1248.000,1173.000,1133.000,1145.000
119.278,1373.000,1238.000,1155.000,1163.000,1112.000
121.196,1366.000,1209.000,1135.000,1083.000,1085.000
123.114,1279.000,1133.000,1073.000,1051.000,1046.000
125.031,1250.000,1069.000,1053.000,1016.000,979.000
126.948,1223.000,1094.000,1032.000,1005.000,977.000
128.865,1245.000,1115.000,1040.000,994.000,966.000
130.781,1283.000,1105.000,1045.000,974.000,975.000
132.697,1256.000,1103.000,1026.000,1006.000,991.000
134.613,1238.000,1083.000,1051.000,1002.000,980.000
136.526,1216.000,1058.000,1037.000,1010.000,991.000
138.440,1251.000,1079.000,1035.000,1025.000,970.000
140.355,1267.000,1070.000,1050.000,996.000,983.000
142.269,1249.000,1068.000,990.000,971.000,953.000
144.182,1209.000,1036.000,1006.000,980.000,926.000
146.095,1208.000,1061.000,1014.000,960.000,933.000
148.008,1161.000,1031.000,972.000,966.000,921.000
149.920,1199.000,1028.000,979.000,946.000,935.000
151.832,1186.000,1041.000,1018.000,941.000,910.000
153.742,1200.000,1038.000,1015.000,964.000,934.000
155.653,1189.000,1050.000,988.000,952.000,917.000
157.564,1204.000,1017.000,975.000,948.000,944.000
159.474,1181.000,1034.000,970.000,959.000,931.000
161.384,1202.000,1033.000,974.000,948.000,916.000
163.294,1200.000,1053.000,999.000,945.000,915.000
165.203,1237.000,1040.000,1011.000,953.000,915.000
167.112,1222.000,1039.000,983.000,945.000,914.000
169.020,1207.000,1047.000,985.000,955.000,919.000
170.928,1202.000,1052.000,984.000,945.000,930.000
172.834,1189.000,1041.000,976.000,944.000,920.000
174.741,1254.000,1037.000,992.000,943.000,911.000
176.648,1263.000,1059.000,1008.000,962.000,948.000
178.555,1251.000,1043.000,986.000,959.000,928.000
180.461,1229.000,1061.000,989.000,953.000,927.000
182.366,1219.000,1054.000,997.000,953.000,933.000
184.272,1253.000,1047.000,988.000,952.000,936.000
186.177,1225.000,1060.000,996.000,965.000,935.000
188.081,1247.000,1069.000,1026.000,964.000,943.000
189.983,1238.000,1075.000,987.000,978.000,934.000
191.887,1226.000,1068.000,1004.000,951.000,934.000
193.790,1249.000,1060.000,984.000,964.000,928.000
195.693,1218.000,1070.000,1011.000,970.000,939.000
197.596,1244.000,1066.000,1018.000,978.000,940.000
199.498,1275.000,1081.000,1026.000,979.000,954.000
201.400,1270.000,1092.000,1014.000,977.000,965.000
203.302,1280.000,1068.000,1009.000,1001.000,952.000
205.203,1259.000,1094.000,1005.000,994.000,957.000
207.101,1246.000,1102.000,1042.000,1004.000,941.000
209.001,1276.000,1125.000,1046.000,1023.000,990.000
210.901,1289.000,1117.000,1057.000,991.000,953.000
212.801,1273.000,1103.000,1044.000,1012.000,965.000
214.700,1276.000,1102.000,1030.000,988.000,945.000
216.599,1287.000,1081.000,1031.000,966.000,961.000
218.497,1272.000,1103.000,1000.000,964.000,941.000
220.395,1257.000,1081.000,1035.000,941.000,961.000
222.292,1257.000,1101.000,1050.000,978.000,938.000
224.190,1277.000,1090.000,1008.000,1000.000,967.000
226.084,1263.000,1086.000,1015.000,969.000,964.000
227.981,1270.000,1099.000,1018.000,971.000,959.000
229.877,1289.000,1072.000,997.000,978.000,935.000
231.772,1277.000,1106.000,1027.000,990.000,959.000
233.667,1322.000,1102.000,1047.000,986.000,948.000
235.562,1293.000,1100.000,1018.000,985.000,934.000
237.457,1283.000,1091.000,1043.000,975.000,960.000
239.351,1257.000,1075.000,1011.000,963.000,952.000
241.244,1307.000,1096.000,1037.000,1006.000,940.000
243.136,1309.000,1095.000,1041.000,999.000,939.000
245.029,1339.000,1106.000,1049.000,986.000,980.000
246.921,1322.000,1104.000,1054.000,974.000,979.000
248.813,1303.000,1081.000,1034.000,1000.000,967.000
250.705,1297.000,1096.000,1042.000,994.000,950.000
252.596,1309.000,1125.000,1034.000,1002.000,959.000
254.487,1318.000,1131.000,1034.000,1017.000,973.000
256.378,1346.000,1135.000,1049.000,1045.000,960.000
258.268,1324.000,1131.000,1046.000,977.000,980.000
260.158,1339.000,1117.000,1041.000,987.000,980.000
262.045,1279.000,1146.000,1056.000,992.000,958.000
263.934,1330.000,1111.000,1035.000,1023.000,968.000
265.823,1364.000,1128.000,1035.000,1011.000,978.000
267.711,1382.000,1164.000,1065.000,1008.000,978.000
269.599,1345.000,1106.000,1069.000,1010.000,978.000
271.487,1334.000,1147.000,1054.000,1005.000,971.000
273.374,1337.000,1137.000,1032.000,1000.000,989.000
275.260,1343.000,1129.000,1061.000,1002.000,976.000
277.147,1335.000,1136.000,1065.000,1022.000,974.000
279.031,1361.000,1138.000,1060.000,1047.000,990.000
280.916,1360.000,1147.000,1066.000,998.000,980.000
282.802,1366.000,1153.000,1034.000,1050.000,990.000
284.686,1327.000,1145.000,1087.000,1042.000,1001.000
286.571,1384.000,1164.000,1094.000,1026.000,1010.000
288.455,1350.000,1159.000,1060.000,1031.000,971.000
290.338,1393.000,1146.000,1085.000,1027.000,1000.000
292.222,1388.000,1166.000,1086.000,1049.000,1001.000
294.105,1354.000,1173.000,1069.000,1032.000,981.000
295.987,1408.000,1151.000,1070.000,1023.000,1007.000
297.867,1384.000,1143.000,1087.000,1055.000,998.000
299.749,1428.000,1191.000,1086.000,1051.000,998.000
301.630,1419.000,1205.000,1118.000,1043.000,1033.000
303.511,1427.000,1200.000,1105.000,1039.000,1051.000
305.392,1406.000,1180.000,1136.000,1066.000,1025.000
307.272,1371.000,1188.000,1107.000,1063.000,1013.000
309.152,1405.000,1205.000,1093.000,1055.000,997.000
311.031,1407.000,1187.000,1129.000,1079.000,1035.000
312.911,1457.000,1198.000,1095.000,1054.000,1016.000
314.787,1423.000,1204.000,1141.000,1058.000,1009.000
316.666,1437.000,1189.000,1111.000,1076.000,1017.000
318.543,1433.000,1197.000,1112.000,1065.000,1047.000
320.421,1436.000,1202.000,1126.000,1076.000,1026.000
322.298,1456.000,1223.000,1129.000,1084.000,1046.000
324.175,1453.000,1231.000,1160.000,1084.000,1072.000
326.051,1449.000,1234.000,1156.000,1100.000,1045.000
327.927,1479.000,1271.000,1138.000,1103.000,1051.000
329.803,1477.000,1234.000,1160.000,1121.000,1082.000
331.678,1493.000,1265.000,1187.000,1099.000,1085.000
333.551,1492.000,1257.000,1149.000,1111.000,1052.000
