Created as New Dataset,Sample 445 By YargerLab Date Thursday, February 27 2025
cm-1,%T
3871.00,97.27
3870.00,97.30
3869.00,97.27
3868.00,97.26
3867.00,97.30
3866.00,97.34
3865.00,97.31
3864.00,97.25
3863.00,97.22
3862.00,97.25
3861.00,97.27
3860.00,97.25
3859.00,97.19
3858.00,97.09
3857.00,97.00
3856.00,96.97
3855.00,96.99
3854.00,97.06
3853.00,97.17
3852.00,97.29
3851.00,97.37
3850.00,97.39
3849.00,97.36
3848.00,97.30
3847.00,97.24
3846.00,97.19
3845.00,97.17
3844.00,97.18
3843.00,97.19
3842.00,97.21
3841.00,97.25
3840.00,97.28
3839.00,97.30
3838.00,97.30
3837.00,97.30
3836.00,97.28
3835.00,97.28
3834.00,97.28
3833.00,97.28
3832.00,97.27
3831.00,97.24
3830.00,97.22
3829.00,97.20
3828.00,97.19
3827.00,97.18
3826.00,97.16
3825.00,97.17
3824.00,97.23
3823.00,97.31
3822.00,97.33
3821.00,97.29
3820.00,97.25
3819.00,97.29
3818.00,97.37
3817.00,97.42
3816.00,97.37
3815.00,97.26
3814.00,97.17
3813.00,97.14
3812.00,97.12
3811.00,97.08
3810.00,97.05
3809.00,97.07
3808.00,97.12
3807.00,97.16
3806.00,97.18
3805.00,97.22
3804.00,97.30
3803.00,97.37
3802.00,97.37
3801.00,97.31
3800.00,97.28
3799.00,97.30
3798.00,97.32
3797.00,97.30
3796.00,97.22
3795.00,97.14
3794.00,97.08
3793.00,97.04
3792.00,97.00
3791.00,96.96
3790.00,96.93
3789.00,96.93
3788.00,96.94
3787.00,96.95
3786.00,96.96
3785.00,96.97
3784.00,96.98
3783.00,97.01
3782.00,97.05
3781.00,97.08
3780.00,97.08
3779.00,97.06
3778.00,97.05
3777.00,97.06
3776.00,97.06
3775.00,97.06
3774.00,97.04
3773.00,97.04
3772.00,97.08
3771.00,97.12
3770.00,97.16
3769.00,97.19
3768.00,97.22
3767.00,97.26
3766.00,97.26
3765.00,97.24
3764.00,97.21
3763.00,97.22
3762.00,97.27
3761.00,97.29
3760.00,97.28
3759.00,97.27
3758.00,97.29
3757.00,97.32
3756.00,97.35
3755.00,97.41
3754.00,97.50
3753.00,97.58
3752.00,97.65
3751.00,97.74
3750.00,97.84
3749.00,97.90
3748.00,97.90
3747.00,97.91
3746.00,97.96
3745.00,97.96
3744.00,97.88
3743.00,97.80
3742.00,97.78
3741.00,97.82
3740.00,97.85
3739.00,97.89
3738.00,97.93
3737.00,97.95
3736.00,97.90
3735.00,97.82
3734.00,97.78
3733.00,97.77
3732.00,97.74
3731.00,97.66
3730.00,97.59
3729.00,97.55
3728.00,97.55
3727.00,97.52
3726.00,97.47
3725.00,97.43
3724.00,97.42
3723.00,97.40
3722.00,97.37
3721.00,97.33
3720.00,97.29
3719.00,97.27
3718.00,97.26
3717.00,97.24
3716.00,97.25
3715.00,97.30
3714.00,97.37
3713.00,97.44
3712.00,97.47
3711.00,97.49
3710.00,97.50
3709.00,97.49
3708.00,97.45
3707.00,97.39
3706.00,97.33
3705.00,97.27
3704.00,97.23
3703.00,97.18
3702.00,97.14
3701.00,97.13
3700.00,97.13
3699.00,97.15
3698.00,97.17
3697.00,97.16
3696.00,97.15
3695.00,97.15
3694.00,97.17
3693.00,97.20
3692.00,97.20
3691.00,97.20
3690.00,97.23
3689.00,97.30
3688.00,97.35
3687.00,97.34
3686.00,97.29
3685.00,97.23
3684.00,97.18
3683.00,97.12
3682.00,97.07
3681.00,97.03
3680.00,97.01
3679.00,97.01
3678.00,97.07
3677.00,97.15
3676.00,97.18
3675.00,97.14
3674.00,97.10
3673.00,97.12
3672.00,97.15
3671.00,97.12
3670.00,96.99
3669.00,96.87
3668.00,96.80
3667.00,96.77
3666.00,96.72
3665.00,96.64
3664.00,96.56
3663.00,96.49
3662.00,96.45
3661.00,96.43
3660.00,96.44
3659.00,96.46
3658.00,96.50
3657.00,96.53
3656.00,96.57
3655.00,96.63
3654.00,96.72
3653.00,96.85
3652.00,96.98
3651.00,97.05
3650.00,97.10
3649.00,97.16
3648.00,97.22
3647.00,97.22
3646.00,97.16
3645.00,97.07
3644.00,96.98
3643.00,96.90
3642.00,96.81
3641.00,96.75
3640.00,96.72
3639.00,96.73
3638.00,96.74
3637.00,96.77
3636.00,96.84
3635.00,96.94
3634.00,97.02
3633.00,97.10
3632.00,97.20
3631.00,97.32
3630.00,97.41
3629.00,97.44
3628.00,97.46
3627.00,97.49
3626.00,97.52
3625.00,97.50
3624.00,97.45
3623.00,97.37
3622.00,97.31
3621.00,97.26
3620.00,97.24
3619.00,97.27
3618.00,97.35
3617.00,97.45
3616.00,97.53
3615.00,97.57
3614.00,97.57
3613.00,97.56
3612.00,97.57
3611.00,97.62
3610.00,97.66
3609.00,97.66
3608.00,97.60
3607.00,97.52
3606.00,97.46
3605.00,97.42
3604.00,97.39
3603.00,97.36
3602.00,97.33
3601.00,97.32
3600.00,97.32
3599.00,97.33
3598.00,97.35
3597.00,97.36
3596.00,97.36
3595.00,97.36
3594.00,97.36
3593.00,97.38
3592.00,97.42
3591.00,97.47
3590.00,97.53
3589.00,97.55
3588.00,97.53
3587.00,97.49
3586.00,97.48
3585.00,97.47
3584.00,97.45
3583.00,97.39
3582.00,97.32
3581.00,97.25
3580.00,97.20
3579.00,97.17
3578.00,97.16
3577.00,97.16
3576.00,97.16
3575.00,97.16
3574.00,97.17
3573.00,97.19
3572.00,97.23
3571.00,97.30
3570.00,97.39
3569.00,97.48
3568.00,97.52
3567.00,97.52
3566.00,97.50
3565.00,97.47
3564.00,97.44
3563.00,97.39
3562.00,97.32
3561.00,97.25
3560.00,97.19
3559.00,97.14
3558.00,97.12
3557.00,97.10
3556.00,97.10
3555.00,97.10
3554.00,97.10
3553.00,97.10
3552.00,97.11
3551.00,97.12
3550.00,97.16
3549.00,97.20
3548.00,97.23
3547.00,97.23
3546.00,97.22
3545.00,97.19
3544.00,97.16
3543.00,97.12
3542.00,97.08
3541.00,97.03
3540.00,97.00
3539.00,96.97
3538.00,96.95
3537.00,96.94
3536.00,96.93
3535.00,96.92
3534.00,96.92
3533.00,96.92
3532.00,96.92
3531.00,96.92
3530.00,96.92
3529.00,96.92
3528.00,96.94
3527.00,96.96
3526.00,96.98
3525.00,96.99
3524.00,96.97
3523.00,96.93
3522.00,96.88
3521.00,96.85
3520.00,96.82
3519.00,96.79
3518.00,96.77
3517.00,96.76
3516.00,96.75
3515.00,96.75
3514.00,96.74
3513.00,96.74
3512.00,96.73
3511.00,96.72
3510.00,96.71
3509.00,96.71
3508.00,96.71
3507.00,96.72
3506.00,96.73
3505.00,96.73
3504.00,96.72
3503.00,96.70
3502.00,96.69
3501.00,96.68
3500.00,96.66
3499.00,96.65
3498.00,96.63
3497.00,96.60
3496.00,96.57
3495.00,96.54
3494.00,96.52
3493.00,96.50
3492.00,96.48
3491.00,96.46
3490.00,96.45
3489.00,96.43
3488.00,96.42
3487.00,96.40
3486.00,96.38
3485.00,96.36
3484.00,96.34
3483.00,96.32
3482.00,96.31
3481.00,96.29
3480.00,96.27
3479.00,96.25
3478.00,96.21
3477.00,96.18
3476.00,96.13
3475.00,96.10
3474.00,96.07
3473.00,96.04
3472.00,96.03
3471.00,96.01
3470.00,95.99
3469.00,95.96
3468.00,95.93
3467.00,95.89
3466.00,95.86
3465.00,95.82
3464.00,95.79
3463.00,95.76
3462.00,95.72
3461.00,95.69
3460.00,95.66
3459.00,95.62
3458.00,95.58
3457.00,95.54
3456.00,95.50
3455.00,95.46
3454.00,95.43
3453.00,95.40
3452.00,95.37
3451.00,95.34
3450.00,95.31
3449.00,95.28
3448.00,95.25
3447.00,95.21
3446.00,95.18
3445.00,95.15
3444.00,95.11
3443.00,95.07
3442.00,95.03
3441.00,94.99
3440.00,94.95
3439.00,94.90
3438.00,94.86
3437.00,94.80
3436.00,94.75
3435.00,94.70
3434.00,94.64
3433.00,94.59
3432.00,94.54
3431.00,94.48
3430.00,94.43
3429.00,94.37
3428.00,94.30
3427.00,94.24
3426.00,94.18
3425.00,94.12
3424.00,94.06
3423.00,94.01
3422.00,93.95
3421.00,93.90
3420.00,93.84
3419.00,93.79
3418.00,93.73
3417.00,93.67
3416.00,93.62
3415.00,93.56
3414.00,93.51
3413.00,93.46
3412.00,93.41
3411.00,93.36
3410.00,93.32
3409.00,93.28
3408.00,93.24
3407.00,93.20
3406.00,93.18
3405.00,93.16
3404.00,93.15
3403.00,93.14
3402.00,93.13
3401.00,93.12
3400.00,93.11
3399.00,93.11
3398.00,93.11
3397.00,93.12
3396.00,93.13
3395.00,93.15
3394.00,93.17
3393.00,93.18
3392.00,93.20
3391.00,93.21
3390.00,93.23
3389.00,93.25
3388.00,93.27
3387.00,93.30
3386.00,93.32
3385.00,93.35
3384.00,93.38
3383.00,93.42
3382.00,93.45
3381.00,93.49
3380.00,93.53
3379.00,93.56
3378.00,93.59
3377.00,93.62
3376.00,93.65
3375.00,93.68
3374.00,93.72
3373.00,93.75
3372.00,93.79
3371.00,93.83
3370.00,93.87
3369.00,93.90
3368.00,93.93
3367.00,93.95
3366.00,93.97
3365.00,93.98
3364.00,94.00
3363.00,94.02
3362.00,94.04
3361.00,94.07
3360.00,94.09
3359.00,94.10
3358.00,94.11
3357.00,94.11
3356.00,94.13
3355.00,94.14
3354.00,94.17
3353.00,94.19
3352.00,94.22
3351.00,94.23
3350.00,94.24
3349.00,94.24
3348.00,94.24
3347.00,94.25
3346.00,94.26
3345.00,94.27
3344.00,94.28
3343.00,94.29
3342.00,94.29
3341.00,94.30
3340.00,94.31
3339.00,94.32
3338.00,94.32
3337.00,94.32
3336.00,94.31
3335.00,94.30
3334.00,94.29
3333.00,94.28
3332.00,94.27
3331.00,94.27
3330.00,94.27
3329.00,94.27
3328.00,94.26
3327.00,94.26
3326.00,94.26
3325.00,94.25
3324.00,94.24
3323.00,94.23
3322.00,94.21
3321.00,94.19
3320.00,94.18
3319.00,94.17
3318.00,94.16
3317.00,94.15
3316.00,94.15
3315.00,94.14
3314.00,94.12
3313.00,94.12
3312.00,94.11
3311.00,94.10
3310.00,94.10
3309.00,94.09
3308.00,94.07
3307.00,94.05
3306.00,94.03
3305.00,94.00
3304.00,93.97
3303.00,93.94
3302.00,93.91
3301.00,93.88
3300.00,93.86
3299.00,93.85
3298.00,93.83
3297.00,93.82
3296.00,93.81
3295.00,93.79
3294.00,93.76
3293.00,93.73
3292.00,93.70
3291.00,93.66
3290.00,93.62
3289.00,93.59
3288.00,93.55
3287.00,93.52
3286.00,93.49
3285.00,93.47
3284.00,93.45
3283.00,93.42
3282.00,93.40
3281.00,93.37
3280.00,93.35
3279.00,93.32
3278.00,93.31
3277.00,93.29
3276.00,93.28
3275.00,93.26
3274.00,93.24
3273.00,93.21
3272.00,93.19
3271.00,93.15
3270.00,93.11
3269.00,93.07
3268.00,93.02
3267.00,92.98
3266.00,92.94
3265.00,92.91
3264.00,92.87
3263.00,92.84
3262.00,92.82
3261.00,92.79
3260.00,92.76
3259.00,92.74
3258.00,92.73
3257.00,92.70
3256.00,92.68
3255.00,92.64
3254.00,92.60
3253.00,92.56
3252.00,92.53
3251.00,92.50
3250.00,92.49
3249.00,92.48
3248.00,92.48
3247.00,92.46
3246.00,92.42
3245.00,92.38
3244.00,92.34
3243.00,92.30
3242.00,92.27
3241.00,92.25
3240.00,92.23
3239.00,92.23
3238.00,92.23
3237.00,92.24
3236.00,92.25
3235.00,92.26
3234.00,92.26
3233.00,92.25
3232.00,92.23
3231.00,92.20
3230.00,92.17
3229.00,92.15
3228.00,92.14
3227.00,92.13
3226.00,92.12
3225.00,92.13
3224.00,92.13
3223.00,92.14
3222.00,92.15
3221.00,92.16
3220.00,92.17
3219.00,92.18
3218.00,92.19
3217.00,92.20
3216.00,92.21
3215.00,92.22
3214.00,92.22
3213.00,92.23
3212.00,92.25
3211.00,92.27
3210.00,92.28
3209.00,92.30
3208.00,92.33
3207.00,92.35
3206.00,92.36
3205.00,92.38
3204.00,92.39
3203.00,92.40
3202.00,92.42
3201.00,92.44
3200.00,92.46
3199.00,92.48
3198.00,92.50
3197.00,92.52
3196.00,92.55
3195.00,92.58
3194.00,92.60
3193.00,92.62
3192.00,92.64
3191.00,92.66
3190.00,92.69
3189.00,92.71
3188.00,92.74
3187.00,92.76
3186.00,92.79
3185.00,92.82
3184.00,92.84
3183.00,92.87
3182.00,92.90
3181.00,92.92
3180.00,92.95
3179.00,92.97
3178.00,92.99
3177.00,93.01
3176.00,93.03
3175.00,93.06
3174.00,93.08
3173.00,93.11
3172.00,93.13
3171.00,93.16
3170.00,93.18
3169.00,93.20
3168.00,93.22
3167.00,93.24
3166.00,93.27
3165.00,93.29
3164.00,93.32
3163.00,93.34
3162.00,93.37
3161.00,93.39
3160.00,93.42
3159.00,93.45
3158.00,93.49
3157.00,93.52
3156.00,93.56
3155.00,93.60
3154.00,93.63
3153.00,93.66
3152.00,93.67
3151.00,93.66
3150.00,93.66
3149.00,93.66
3148.00,93.66
3147.00,93.68
3146.00,93.69
3145.00,93.71
3144.00,93.73
3143.00,93.75
3142.00,93.79
3141.00,93.82
3140.00,93.85
3139.00,93.86
3138.00,93.85
3137.00,93.84
3136.00,93.83
3135.00,93.83
3134.00,93.84
3133.00,93.85
3132.00,93.86
3131.00,93.87
3130.00,93.88
3129.00,93.87
3128.00,93.86
3127.00,93.85
3126.00,93.85
3125.00,93.86
3124.00,93.87
3123.00,93.89
3122.00,93.91
3121.00,93.93
3120.00,93.94
3119.00,93.94
3118.00,93.94
3117.00,93.94
3116.00,93.92
3115.00,93.90
3114.00,93.87
3113.00,93.85
3112.00,93.84
3111.00,93.84
3110.00,93.85
3109.00,93.84
3108.00,93.83
3107.00,93.80
3106.00,93.78
3105.00,93.76
3104.00,93.76
3103.00,93.76
3102.00,93.76
3101.00,93.76
3100.00,93.75
3099.00,93.72
3098.00,93.68
3097.00,93.63
3096.00,93.59
3095.00,93.54
3094.00,93.51
3093.00,93.47
3092.00,93.44
3091.00,93.41
3090.00,93.37
3089.00,93.32
3088.00,93.27
3087.00,93.22
3086.00,93.18
3085.00,93.14
3084.00,93.10
3083.00,93.06
3082.00,93.02
3081.00,92.98
3080.00,92.94
3079.00,92.90
3078.00,92.84
3077.00,92.79
3076.00,92.73
3075.00,92.68
3074.00,92.63
3073.00,92.59
3072.00,92.55
3071.00,92.52
3070.00,92.49
3069.00,92.47
3068.00,92.43
3067.00,92.40
3066.00,92.36
3065.00,92.32
3064.00,92.27
3063.00,92.23
3062.00,92.19
3061.00,92.15
3060.00,92.12
3059.00,92.10
3058.00,92.09
3057.00,92.08
3056.00,92.07
3055.00,92.05
3054.00,92.04
3053.00,92.03
3052.00,92.03
3051.00,92.03
3050.00,92.04
3049.00,92.04
3048.00,92.06
3047.00,92.08
3046.00,92.10
3045.00,92.13
3044.00,92.14
3043.00,92.16
3042.00,92.17
3041.00,92.17
3040.00,92.16
3039.00,92.16
3038.00,92.16
3037.00,92.17
3036.00,92.18
3035.00,92.19
3034.00,92.20
3033.00,92.21
3032.00,92.22
3031.00,92.24
3030.00,92.26
3029.00,92.29
3028.00,92.33
3027.00,92.38
3026.00,92.44
3025.00,92.49
3024.00,92.53
3023.00,92.57
3022.00,92.60
3021.00,92.62
3020.00,92.64
3019.00,92.64
3018.00,92.62
3017.00,92.60
3016.00,92.56
3015.00,92.50
3014.00,92.42
3013.00,92.32
3012.00,92.19
3011.00,92.03
3010.00,91.85
3009.00,91.66
3008.00,91.46
3007.00,91.26
3006.00,91.05
3005.00,90.85
3004.00,90.63
3003.00,90.42
3002.00,90.20
3001.00,89.98
3000.00,89.76
2999.00,89.54
2998.00,89.32
2997.00,89.09
2996.00,88.86
2995.00,88.63
2994.00,88.41
2993.00,88.19
2992.00,87.97
2991.00,87.74
2990.00,87.51
2989.00,87.24
2988.00,86.93
2987.00,86.54
2986.00,86.04
2985.00,85.40
2984.00,84.65
2983.00,83.92
2982.00,83.37
2981.00,83.09
2980.00,83.10
2979.00,83.30
2978.00,83.62
2977.00,83.93
2976.00,84.18
2975.00,84.27
2974.00,84.19
2973.00,83.97
2972.00,83.72
2971.00,83.56
2970.00,83.54
2969.00,83.64
2968.00,83.81
2967.00,83.96
2966.00,84.07
2965.00,84.13
2964.00,84.15
2963.00,84.13
2962.00,84.09
2961.00,84.05
2960.00,84.06
2959.00,84.13
2958.00,84.27
2957.00,84.48
2956.00,84.76
2955.00,85.10
2954.00,85.45
2953.00,85.81
2952.00,86.15
2951.00,86.44
2950.00,86.70
2949.00,86.90
2948.00,87.07
2947.00,87.19
2946.00,87.26
2945.00,87.28
2944.00,87.25
2943.00,87.17
2942.00,87.03
2941.00,86.85
2940.00,86.63
2939.00,86.36
2938.00,86.06
2937.00,85.70
2936.00,85.28
2935.00,84.81
2934.00,84.29
2933.00,83.76
2932.00,83.24
2931.00,82.76
2930.00,82.33
2929.00,81.98
2928.00,81.73
2927.00,81.61
2926.00,81.60
2925.00,81.71
2924.00,81.90
2923.00,82.16
2922.00,82.47
2921.00,82.80
2920.00,83.15
2919.00,83.51
2918.00,83.88
2917.00,84.25
2916.00,84.61
2915.00,84.97
2914.00,85.30
2913.00,85.60
2912.00,85.88
2911.00,86.13
2910.00,86.34
2909.00,86.54
2908.00,86.72
2907.00,86.89
2906.00,87.06
2905.00,87.23
2904.00,87.39
2903.00,87.54
2902.00,87.68
2901.00,87.83
2900.00,87.96
2899.00,88.10
2898.00,88.23
2897.00,88.34
2896.00,88.44
2895.00,88.52
2894.00,88.58
2893.00,88.63
2892.00,88.68
2891.00,88.72
2890.00,88.78
2889.00,88.84
2888.00,88.92
2887.00,88.99
2886.00,89.05
2885.00,89.10
2884.00,89.14
2883.00,89.20
2882.00,89.27
2881.00,89.33
2880.00,89.37
2879.00,89.37
2878.00,89.31
2877.00,89.21
2876.00,89.09
2875.00,88.95
2874.00,88.82
2873.00,88.73
2872.00,88.67
2871.00,88.67
2870.00,88.72
2869.00,88.80
2868.00,88.89
2867.00,88.95
2866.00,88.96
2865.00,88.90
2864.00,88.77
2863.00,88.55
2862.00,88.25
2861.00,87.90
2860.00,87.51
2859.00,87.13
2858.00,86.80
2857.00,86.56
2856.00,86.42
2855.00,86.37
2854.00,86.41
2853.00,86.52
2852.00,86.71
2851.00,86.98
2850.00,87.34
2849.00,87.77
2848.00,88.25
2847.00,88.73
2846.00,89.19
2845.00,89.62
2844.00,90.01
2843.00,90.36
2842.00,90.68
2841.00,90.97
2840.00,91.21
2839.00,91.42
2838.00,91.59
2837.00,91.73
2836.00,91.85
2835.00,91.96
2834.00,92.05
2833.00,92.13
2832.00,92.20
2831.00,92.27
2830.00,92.33
2829.00,92.39
2828.00,92.45
2827.00,92.50
2826.00,92.54
2825.00,92.58
2824.00,92.62
2823.00,92.65
2822.00,92.68
2821.00,92.70
2820.00,92.73
2819.00,92.75
2818.00,92.76
2817.00,92.78
2816.00,92.79
2815.00,92.80
2814.00,92.82
2813.00,92.83
2812.00,92.85
2811.00,92.86
2810.00,92.86
2809.00,92.87
2808.00,92.87
2807.00,92.88
2806.00,92.89
2805.00,92.90
2804.00,92.91
2803.00,92.92
2802.00,92.93
2801.00,92.95
2800.00,92.97
2799.00,92.98
2798.00,92.99
2797.00,92.99
2796.00,92.99
2795.00,92.99
2794.00,93.00
2793.00,93.01
2792.00,93.03
2791.00,93.04
2790.00,93.05
2789.00,93.05
2788.00,93.05
2787.00,93.04
2786.00,93.03
2785.00,93.03
2784.00,93.04
2783.00,93.04
2782.00,93.04
2781.00,93.05
2780.00,93.05
2779.00,93.06
2778.00,93.07
2777.00,93.08
2776.00,93.10
2775.00,93.11
2774.00,93.12
2773.00,93.14
2772.00,93.15
2771.00,93.16
2770.00,93.18
2769.00,93.19
2768.00,93.21
2767.00,93.23
2766.00,93.25
2765.00,93.26
2764.00,93.28
2763.00,93.29
2762.00,93.31
2761.00,93.33
2760.00,93.35
2759.00,93.36
2758.00,93.38
2757.00,93.39
2756.00,93.41
2755.00,93.42
2754.00,93.44
2753.00,93.45
2752.00,93.47
2751.00,93.48
2750.00,93.49
2749.00,93.50
2748.00,93.51
2747.00,93.51
2746.00,93.51
2745.00,93.51
2744.00,93.52
2743.00,93.52
2742.00,93.53
2741.00,93.53
2740.00,93.53
2739.00,93.53
2738.00,93.52
2737.00,93.51
2736.00,93.49
2735.00,93.48
2734.00,93.47
2733.00,93.46
2732.00,93.45
2731.00,93.45
2730.00,93.45
2729.00,93.46
2728.00,93.48
2727.00,93.50
2726.00,93.52
2725.00,93.53
2724.00,93.55
2723.00,93.56
2722.00,93.57
2721.00,93.57
2720.00,93.58
2719.00,93.59
2718.00,93.60
2717.00,93.61
2716.00,93.62
2715.00,93.63
2714.00,93.64
2713.00,93.65
2712.00,93.66
2711.00,93.67
2710.00,93.67
2709.00,93.67
2708.00,93.67
2707.00,93.67
2706.00,93.67
2705.00,93.67
2704.00,93.67
2703.00,93.67
2702.00,93.67
2701.00,93.67
2700.00,93.67
2699.00,93.67
2698.00,93.67
2697.00,93.67
2696.00,93.67
2695.00,93.67
2694.00,93.67
2693.00,93.67
2692.00,93.67
2691.00,93.67
2690.00,93.67
2689.00,93.67
2688.00,93.67
2687.00,93.67
2686.00,93.66
2685.00,93.65
2684.00,93.65
2683.00,93.66
2682.00,93.66
2681.00,93.66
2680.00,93.66
2679.00,93.66
2678.00,93.65
2677.00,93.65
2676.00,93.64
2675.00,93.63
2674.00,93.62
2673.00,93.61
2672.00,93.60
2671.00,93.58
2670.00,93.57
2669.00,93.56
2668.00,93.55
2667.00,93.54
2666.00,93.53
2665.00,93.51
2664.00,93.50
2663.00,93.50
2662.00,93.49
2661.00,93.48
2660.00,93.47
2659.00,93.47
2658.00,93.46
2657.00,93.46
2656.00,93.46
2655.00,93.46
2654.00,93.46
2653.00,93.46
2652.00,93.46
2651.00,93.46
2650.00,93.46
2649.00,93.45
2648.00,93.45
2647.00,93.44
2646.00,93.44
2645.00,93.44
2644.00,93.45
2643.00,93.45
2642.00,93.46
2641.00,93.47
2640.00,93.48
2639.00,93.49
2638.00,93.50
2637.00,93.51
2636.00,93.52
2635.00,93.54
2634.00,93.55
2633.00,93.56
2632.00,93.56
2631.00,93.57
2630.00,93.58
2629.00,93.59
2628.00,93.60
2627.00,93.60
2626.00,93.61
2625.00,93.62
2624.00,93.63
2623.00,93.64
2622.00,93.65
2621.00,93.65
2620.00,93.65
2619.00,93.65
2618.00,93.65
2617.00,93.66
2616.00,93.66
2615.00,93.67
2614.00,93.68
2613.00,93.68
2612.00,93.69
2611.00,93.69
2610.00,93.69
2609.00,93.69
2608.00,93.70
2607.00,93.70
2606.00,93.70
2605.00,93.70
2604.00,93.70
2603.00,93.70
2602.00,93.70
2601.00,93.69
2600.00,93.69
2599.00,93.68
2598.00,93.68
2597.00,93.68
2596.00,93.67
2595.00,93.67
2594.00,93.67
2593.00,93.66
2592.00,93.66
2591.00,93.66
2590.00,93.66
2589.00,93.66
2588.00,93.65
2587.00,93.65
2586.00,93.65
2585.00,93.66
2584.00,93.67
2583.00,93.68
2582.00,93.69
2581.00,93.69
2580.00,93.70
2579.00,93.71
2578.00,93.73
2577.00,93.75
2576.00,93.76
2575.00,93.77
2574.00,93.77
2573.00,93.78
2572.00,93.78
2571.00,93.78
2570.00,93.78
2569.00,93.78
2568.00,93.78
2567.00,93.78
2566.00,93.79
2565.00,93.80
2564.00,93.81
2563.00,93.83
2562.00,93.84
2561.00,93.85
2560.00,93.85
2559.00,93.85
2558.00,93.86
2557.00,93.87
2556.00,93.88
2555.00,93.89
2554.00,93.91
2553.00,93.91
2552.00,93.91
2551.00,93.90
2550.00,93.90
2549.00,93.91
2548.00,93.91
2547.00,93.92
2546.00,93.92
2545.00,93.91
2544.00,93.90
2543.00,93.89
2542.00,93.89
2541.00,93.88
2540.00,93.87
2539.00,93.86
2538.00,93.85
2537.00,93.84
2536.00,93.83
2535.00,93.82
2534.00,93.82
2533.00,93.81
2532.00,93.80
2531.00,93.80
2530.00,93.80
2529.00,93.79
2528.00,93.78
2527.00,93.78
2526.00,93.77
2525.00,93.76
2524.00,93.75
2523.00,93.75
2522.00,93.74
2521.00,93.74
2520.00,93.73
2519.00,93.74
2518.00,93.74
2517.00,93.73
2516.00,93.72
2515.00,93.71
2514.00,93.70
2513.00,93.70
2512.00,93.70
2511.00,93.70
2510.00,93.70
2509.00,93.69
2508.00,93.69
2507.00,93.68
2506.00,93.69
2505.00,93.69
2504.00,93.69
2503.00,93.70
2502.00,93.71
2501.00,93.71
2500.00,93.72
2499.00,93.72
2498.00,93.73
2497.00,93.73
2496.00,93.74
2495.00,93.74
2494.00,93.76
2493.00,93.77
2492.00,93.79
2491.00,93.80
2490.00,93.80
2489.00,93.80
2488.00,93.80
2487.00,93.80
2486.00,93.80
2485.00,93.81
2484.00,93.81
2483.00,93.82
2482.00,93.82
2481.00,93.83
2480.00,93.84
2479.00,93.84
2478.00,93.85
2477.00,93.85
2476.00,93.85
2475.00,93.86
2474.00,93.87
2473.00,93.87
2472.00,93.87
2471.00,93.87
2470.00,93.88
2469.00,93.88
2468.00,93.88
2467.00,93.89
2466.00,93.89
2465.00,93.88
2464.00,93.88
2463.00,93.89
2462.00,93.89
2461.00,93.89
2460.00,93.89
2459.00,93.89
2458.00,93.90
2457.00,93.91
2456.00,93.91
2455.00,93.91
