Created as New Dataset,Sample 448 By YargerLab Date Thursday, February 27 2025
cm-1,%T
3853.00,97.55
3852.00,97.67
3851.00,97.76
3850.00,97.79
3849.00,97.77
3848.00,97.71
3847.00,97.65
3846.00,97.61
3845.00,97.60
3844.00,97.61
3843.00,97.62
3842.00,97.63
3841.00,97.65
3840.00,97.68
3839.00,97.69
3838.00,97.70
3837.00,97.70
3836.00,97.69
3835.00,97.68
3834.00,97.68
3833.00,97.67
3832.00,97.65
3831.00,97.62
3830.00,97.59
3829.00,97.58
3828.00,97.58
3827.00,97.57
3826.00,97.55
3825.00,97.55
3824.00,97.61
3823.00,97.69
3822.00,97.73
3821.00,97.68
3820.00,97.63
3819.00,97.65
3818.00,97.74
3817.00,97.79
3816.00,97.74
3815.00,97.62
3814.00,97.54
3813.00,97.51
3812.00,97.49
3811.00,97.46
3810.00,97.43
3809.00,97.45
3808.00,97.51
3807.00,97.55
3806.00,97.56
3805.00,97.59
3804.00,97.67
3803.00,97.74
3802.00,97.74
3801.00,97.68
3800.00,97.63
3799.00,97.65
3798.00,97.69
3797.00,97.67
3796.00,97.60
3795.00,97.51
3794.00,97.45
3793.00,97.42
3792.00,97.38
3791.00,97.33
3790.00,97.29
3789.00,97.28
3788.00,97.28
3787.00,97.29
3786.00,97.31
3785.00,97.32
3784.00,97.34
3783.00,97.37
3782.00,97.42
3781.00,97.46
3780.00,97.46
3779.00,97.45
3778.00,97.42
3777.00,97.42
3776.00,97.42
3775.00,97.42
3774.00,97.41
3773.00,97.42
3772.00,97.47
3771.00,97.53
3770.00,97.55
3769.00,97.57
3768.00,97.59
3767.00,97.62
3766.00,97.64
3765.00,97.61
3764.00,97.58
3763.00,97.59
3762.00,97.65
3761.00,97.68
3760.00,97.67
3759.00,97.66
3758.00,97.68
3757.00,97.70
3756.00,97.73
3755.00,97.78
3754.00,97.87
3753.00,97.96
3752.00,98.03
3751.00,98.12
3750.00,98.21
3749.00,98.26
3748.00,98.24
3747.00,98.25
3746.00,98.30
3745.00,98.31
3744.00,98.22
3743.00,98.12
3742.00,98.11
3741.00,98.15
3740.00,98.19
3739.00,98.23
3738.00,98.28
3737.00,98.31
3736.00,98.27
3735.00,98.18
3734.00,98.13
3733.00,98.12
3732.00,98.08
3731.00,98.00
3730.00,97.92
3729.00,97.89
3728.00,97.89
3727.00,97.87
3726.00,97.82
3725.00,97.79
3724.00,97.79
3723.00,97.79
3722.00,97.76
3721.00,97.72
3720.00,97.68
3719.00,97.65
3718.00,97.63
3717.00,97.62
3716.00,97.62
3715.00,97.67
3714.00,97.75
3713.00,97.81
3712.00,97.85
3711.00,97.86
3710.00,97.86
3709.00,97.85
3708.00,97.81
3707.00,97.75
3706.00,97.68
3705.00,97.62
3704.00,97.58
3703.00,97.53
3702.00,97.49
3701.00,97.46
3700.00,97.46
3699.00,97.48
3698.00,97.50
3697.00,97.51
3696.00,97.50
3695.00,97.50
3694.00,97.54
3693.00,97.57
3692.00,97.57
3691.00,97.56
3690.00,97.58
3689.00,97.63
3688.00,97.66
3687.00,97.63
3686.00,97.58
3685.00,97.52
3684.00,97.47
3683.00,97.41
3682.00,97.35
3681.00,97.31
3680.00,97.27
3679.00,97.26
3678.00,97.31
3677.00,97.41
3676.00,97.44
3675.00,97.39
3674.00,97.33
3673.00,97.34
3672.00,97.38
3671.00,97.35
3670.00,97.22
3669.00,97.09
3668.00,97.01
3667.00,96.97
3666.00,96.92
3665.00,96.85
3664.00,96.77
3663.00,96.69
3662.00,96.64
3661.00,96.61
3660.00,96.60
3659.00,96.61
3658.00,96.65
3657.00,96.69
3656.00,96.73
3655.00,96.79
3654.00,96.90
3653.00,97.04
3652.00,97.18
3651.00,97.26
3650.00,97.31
3649.00,97.36
3648.00,97.42
3647.00,97.41
3646.00,97.34
3645.00,97.25
3644.00,97.17
3643.00,97.10
3642.00,97.02
3641.00,96.97
3640.00,96.95
3639.00,96.95
3638.00,96.96
3637.00,97.00
3636.00,97.08
3635.00,97.19
3634.00,97.29
3633.00,97.37
3632.00,97.47
3631.00,97.60
3630.00,97.70
3629.00,97.74
3628.00,97.76
3627.00,97.79
3626.00,97.81
3625.00,97.80
3624.00,97.75
3623.00,97.68
3622.00,97.63
3621.00,97.60
3620.00,97.58
3619.00,97.60
3618.00,97.68
3617.00,97.79
3616.00,97.88
3615.00,97.94
3614.00,97.94
3613.00,97.93
3612.00,97.93
3611.00,97.97
3610.00,98.02
3609.00,98.02
3608.00,97.97
3607.00,97.89
3606.00,97.82
3605.00,97.78
3604.00,97.74
3603.00,97.72
3602.00,97.70
3601.00,97.69
3600.00,97.69
3599.00,97.69
3598.00,97.71
3597.00,97.72
3596.00,97.72
3595.00,97.71
3594.00,97.71
3593.00,97.73
3592.00,97.78
3591.00,97.84
3590.00,97.90
3589.00,97.93
3588.00,97.91
3587.00,97.88
3586.00,97.85
3585.00,97.84
3584.00,97.80
3583.00,97.75
3582.00,97.68
3581.00,97.61
3580.00,97.56
3579.00,97.54
3578.00,97.53
3577.00,97.53
3576.00,97.53
3575.00,97.53
3574.00,97.54
3573.00,97.56
3572.00,97.61
3571.00,97.69
3570.00,97.79
3569.00,97.89
3568.00,97.93
3567.00,97.93
3566.00,97.90
3565.00,97.88
3564.00,97.84
3563.00,97.79
3562.00,97.72
3561.00,97.65
3560.00,97.59
3559.00,97.56
3558.00,97.54
3557.00,97.53
3556.00,97.53
3555.00,97.53
3554.00,97.54
3553.00,97.54
3552.00,97.55
3551.00,97.57
3550.00,97.60
3549.00,97.65
3548.00,97.68
3547.00,97.69
3546.00,97.68
3545.00,97.65
3544.00,97.62
3543.00,97.59
3542.00,97.55
3541.00,97.51
3540.00,97.48
3539.00,97.46
3538.00,97.45
3537.00,97.43
3536.00,97.43
3535.00,97.43
3534.00,97.43
3533.00,97.44
3532.00,97.45
3531.00,97.45
3530.00,97.47
3529.00,97.49
3528.00,97.52
3527.00,97.55
3526.00,97.57
3525.00,97.59
3524.00,97.58
3523.00,97.54
3522.00,97.50
3521.00,97.47
3520.00,97.45
3519.00,97.43
3518.00,97.42
3517.00,97.41
3516.00,97.41
3515.00,97.41
3514.00,97.41
3513.00,97.42
3512.00,97.42
3511.00,97.42
3510.00,97.42
3509.00,97.43
3508.00,97.44
3507.00,97.46
3506.00,97.48
3505.00,97.50
3504.00,97.50
3503.00,97.50
3502.00,97.49
3501.00,97.49
3500.00,97.48
3499.00,97.47
3498.00,97.45
3497.00,97.43
3496.00,97.42
3495.00,97.40
3494.00,97.40
3493.00,97.39
3492.00,97.39
3491.00,97.38
3490.00,97.38
3489.00,97.38
3488.00,97.38
3487.00,97.38
3486.00,97.37
3485.00,97.37
3484.00,97.37
3483.00,97.36
3482.00,97.36
3481.00,97.36
3480.00,97.36
3479.00,97.36
3478.00,97.35
3477.00,97.33
3476.00,97.32
3475.00,97.31
3474.00,97.30
3473.00,97.30
3472.00,97.31
3471.00,97.32
3470.00,97.32
3469.00,97.32
3468.00,97.32
3467.00,97.30
3466.00,97.29
3465.00,97.28
3464.00,97.27
3463.00,97.27
3462.00,97.26
3461.00,97.26
3460.00,97.25
3459.00,97.24
3458.00,97.22
3457.00,97.20
3456.00,97.18
3455.00,97.17
3454.00,97.16
3453.00,97.15
3452.00,97.15
3451.00,97.15
3450.00,97.16
3449.00,97.16
3448.00,97.17
3447.00,97.16
3446.00,97.16
3445.00,97.15
3444.00,97.15
3443.00,97.13
3442.00,97.12
3441.00,97.11
3440.00,97.12
3439.00,97.14
3438.00,97.15
3437.00,97.16
3436.00,97.15
3435.00,97.14
3434.00,97.12
3433.00,97.11
3432.00,97.09
3431.00,97.09
3430.00,97.07
3429.00,97.06
3428.00,97.04
3427.00,97.02
3426.00,97.01
3425.00,97.01
3424.00,97.01
3423.00,97.02
3422.00,97.01
3421.00,97.00
3420.00,96.99
3419.00,96.98
3418.00,96.98
3417.00,96.99
3416.00,96.99
3415.00,97.00
3414.00,97.00
3413.00,97.00
3412.00,96.99
3411.00,96.98
3410.00,96.97
3409.00,96.96
3408.00,96.95
3407.00,96.95
3406.00,96.95
3405.00,96.97
3404.00,97.00
3403.00,97.04
3402.00,97.06
3401.00,97.06
3400.00,97.05
3399.00,97.02
3398.00,96.99
3397.00,96.97
3396.00,96.97
3395.00,96.98
3394.00,96.99
3393.00,97.00
3392.00,96.99
3391.00,96.98
3390.00,96.95
3389.00,96.92
3388.00,96.90
3387.00,96.88
3386.00,96.88
3385.00,96.87
3384.00,96.87
3383.00,96.86
3382.00,96.86
3381.00,96.86
3380.00,96.86
3379.00,96.86
3378.00,96.86
3377.00,96.85
3376.00,96.83
3375.00,96.82
3374.00,96.82
3373.00,96.83
3372.00,96.85
3371.00,96.87
3370.00,96.89
3369.00,96.90
3368.00,96.90
3367.00,96.88
3366.00,96.85
3365.00,96.83
3364.00,96.81
3363.00,96.80
3362.00,96.79
3361.00,96.78
3360.00,96.76
3359.00,96.74
3358.00,96.72
3357.00,96.70
3356.00,96.69
3355.00,96.68
3354.00,96.68
3353.00,96.69
3352.00,96.69
3351.00,96.67
3350.00,96.65
3349.00,96.62
3348.00,96.59
3347.00,96.57
3346.00,96.56
3345.00,96.56
3344.00,96.56
3343.00,96.56
3342.00,96.56
3341.00,96.56
3340.00,96.56
3339.00,96.56
3338.00,96.56
3337.00,96.55
3336.00,96.53
3335.00,96.52
3334.00,96.52
3333.00,96.52
3332.00,96.52
3331.00,96.53
3330.00,96.53
3329.00,96.54
3328.00,96.56
3327.00,96.57
3326.00,96.58
3325.00,96.58
3324.00,96.58
3323.00,96.57
3322.00,96.56
3321.00,96.54
3320.00,96.53
3319.00,96.53
3318.00,96.53
3317.00,96.53
3316.00,96.52
3315.00,96.52
3314.00,96.52
3313.00,96.53
3312.00,96.54
3311.00,96.55
3310.00,96.57
3309.00,96.58
3308.00,96.57
3307.00,96.56
3306.00,96.55
3305.00,96.53
3304.00,96.51
3303.00,96.48
3302.00,96.46
3301.00,96.44
3300.00,96.44
3299.00,96.44
3298.00,96.44
3297.00,96.45
3296.00,96.45
3295.00,96.45
3294.00,96.44
3293.00,96.43
3292.00,96.40
3291.00,96.38
3290.00,96.35
3289.00,96.33
3288.00,96.31
3287.00,96.29
3286.00,96.28
3285.00,96.27
3284.00,96.26
3283.00,96.25
3282.00,96.24
3281.00,96.22
3280.00,96.21
3279.00,96.20
3278.00,96.20
3277.00,96.19
3276.00,96.19
3275.00,96.18
3274.00,96.18
3273.00,96.17
3272.00,96.15
3271.00,96.13
3270.00,96.10
3269.00,96.06
3268.00,96.03
3267.00,96.01
3266.00,95.99
3265.00,95.97
3264.00,95.95
3263.00,95.94
3262.00,95.92
3261.00,95.91
3260.00,95.90
3259.00,95.89
3258.00,95.88
3257.00,95.88
3256.00,95.87
3255.00,95.86
3254.00,95.83
3253.00,95.80
3252.00,95.78
3251.00,95.76
3250.00,95.75
3249.00,95.75
3248.00,95.75
3247.00,95.75
3246.00,95.74
3245.00,95.71
3244.00,95.68
3243.00,95.66
3242.00,95.64
3241.00,95.62
3240.00,95.60
3239.00,95.59
3238.00,95.58
3237.00,95.57
3236.00,95.57
3235.00,95.57
3234.00,95.57
3233.00,95.55
3232.00,95.52
3231.00,95.48
3230.00,95.45
3229.00,95.43
3228.00,95.41
3227.00,95.39
3226.00,95.38
3225.00,95.36
3224.00,95.35
3223.00,95.33
3222.00,95.32
3221.00,95.30
3220.00,95.29
3219.00,95.27
3218.00,95.25
3217.00,95.23
3216.00,95.21
3215.00,95.19
3214.00,95.17
3213.00,95.14
3212.00,95.12
3211.00,95.10
3210.00,95.08
3209.00,95.06
3208.00,95.03
3207.00,95.01
3206.00,94.98
3205.00,94.95
3204.00,94.92
3203.00,94.90
3202.00,94.88
3201.00,94.86
3200.00,94.84
3199.00,94.81
3198.00,94.79
3197.00,94.76
3196.00,94.74
3195.00,94.72
3194.00,94.70
3193.00,94.68
3192.00,94.65
3191.00,94.62
3190.00,94.60
3189.00,94.57
3188.00,94.55
3187.00,94.53
3186.00,94.51
3185.00,94.49
3184.00,94.47
3183.00,94.45
3182.00,94.43
3181.00,94.42
3180.00,94.40
3179.00,94.38
3178.00,94.36
3177.00,94.34
3176.00,94.32
3175.00,94.31
3174.00,94.29
3173.00,94.27
3172.00,94.26
3171.00,94.24
3170.00,94.22
3169.00,94.21
3168.00,94.19
3167.00,94.18
3166.00,94.17
3165.00,94.15
3164.00,94.13
3163.00,94.10
3162.00,94.08
3161.00,94.06
3160.00,94.05
3159.00,94.03
3158.00,94.02
3157.00,94.01
3156.00,94.01
3155.00,94.00
3154.00,94.00
3153.00,93.98
3152.00,93.95
3151.00,93.92
3150.00,93.88
3149.00,93.84
3148.00,93.81
3147.00,93.78
3146.00,93.76
3145.00,93.74
3144.00,93.72
3143.00,93.70
3142.00,93.68
3141.00,93.67
3140.00,93.64
3139.00,93.61
3138.00,93.57
3137.00,93.52
3136.00,93.47
3135.00,93.43
3134.00,93.39
3133.00,93.35
3132.00,93.31
3131.00,93.27
3130.00,93.22
3129.00,93.17
3128.00,93.11
3127.00,93.05
3126.00,92.99
3125.00,92.95
3124.00,92.91
3123.00,92.87
3122.00,92.83
3121.00,92.79
3120.00,92.75
3119.00,92.71
3118.00,92.67
3117.00,92.63
3116.00,92.59
3115.00,92.54
3114.00,92.49
3113.00,92.45
3112.00,92.40
3111.00,92.37
3110.00,92.34
3109.00,92.31
3108.00,92.28
3107.00,92.24
3106.00,92.20
3105.00,92.16
3104.00,92.12
3103.00,92.10
3102.00,92.08
3101.00,92.06
3100.00,92.03
3099.00,92.00
3098.00,91.96
3097.00,91.92
3096.00,91.88
3095.00,91.85
3094.00,91.82
3093.00,91.80
3092.00,91.79
3091.00,91.77
3090.00,91.75
3089.00,91.73
3088.00,91.72
3087.00,91.73
3086.00,91.74
3085.00,91.77
3084.00,91.81
3083.00,91.86
3082.00,91.91
3081.00,91.96
3080.00,92.00
3079.00,92.04
3078.00,92.07
3077.00,92.09
3076.00,92.10
3075.00,92.11
3074.00,92.11
3073.00,92.11
3072.00,92.11
3071.00,92.11
3070.00,92.12
3069.00,92.11
3068.00,92.11
3067.00,92.09
3066.00,92.06
3065.00,92.03
3064.00,91.98
3063.00,91.94
3062.00,91.90
3061.00,91.86
3060.00,91.82
3059.00,91.77
3058.00,91.72
3057.00,91.67
3056.00,91.60
3055.00,91.51
3054.00,91.41
3053.00,91.28
3052.00,91.13
3051.00,90.97
3050.00,90.80
3049.00,90.65
3048.00,90.53
3047.00,90.45
3046.00,90.41
3045.00,90.41
3044.00,90.45
3043.00,90.50
3042.00,90.57
3041.00,90.63
3040.00,90.68
3039.00,90.72
3038.00,90.77
3037.00,90.81
3036.00,90.84
3035.00,90.86
3034.00,90.87
3033.00,90.85
3032.00,90.83
3031.00,90.80
3030.00,90.76
3029.00,90.71
3028.00,90.65
3027.00,90.57
3026.00,90.46
3025.00,90.30
3024.00,90.09
3023.00,89.84
3022.00,89.61
3021.00,89.42
3020.00,89.32
3019.00,89.30
3018.00,89.34
3017.00,89.39
3016.00,89.44
3015.00,89.45
3014.00,89.43
3013.00,89.36
3012.00,89.25
3011.00,89.12
3010.00,88.95
3009.00,88.77
3008.00,88.57
3007.00,88.35
3006.00,88.12
3005.00,87.87
3004.00,87.63
3003.00,87.40
3002.00,87.18
3001.00,86.99
3000.00,86.80
2999.00,86.61
2998.00,86.41
2997.00,86.16
2996.00,85.84
2995.00,85.47
2994.00,85.06
2993.00,84.70
2992.00,84.46
2991.00,84.38
2990.00,84.44
2989.00,84.55
2988.00,84.62
2987.00,84.55
2986.00,84.26
2985.00,83.71
2984.00,82.92
2983.00,82.09
2982.00,81.44
2981.00,81.14
2980.00,81.24
2979.00,81.62
2978.00,82.15
2977.00,82.67
2976.00,83.09
2975.00,83.32
2974.00,83.37
2973.00,83.25
2972.00,83.04
2971.00,82.84
2970.00,82.67
2969.00,82.50
2968.00,82.29
2967.00,82.06
2966.00,81.86
2965.00,81.72
2964.00,81.62
2963.00,81.49
2962.00,81.25
2961.00,80.86
2960.00,80.31
2959.00,79.62
2958.00,78.87
2957.00,78.19
2956.00,77.71
2955.00,77.50
2954.00,77.57
2953.00,77.86
2952.00,78.25
2951.00,78.63
2950.00,78.97
2949.00,79.30
2948.00,79.67
2947.00,80.12
2946.00,80.63
2945.00,81.14
2944.00,81.58
2943.00,81.92
2942.00,82.17
2941.00,82.34
2940.00,82.49
2939.00,82.61
2938.00,82.72
2937.00,82.81
2936.00,82.87
2935.00,82.88
2934.00,82.84
2933.00,82.75
2932.00,82.60
2931.00,82.41
2930.00,82.17
2929.00,81.88
2928.00,81.55
2927.00,81.21
2926.00,80.88
2925.00,80.61
2924.00,80.42
2923.00,80.34
2922.00,80.37
2921.00,80.50
2920.00,80.69
2919.00,80.91
2918.00,81.15
2917.00,81.39
2916.00,81.63
2915.00,81.87
2914.00,82.09
2913.00,82.31
2912.00,82.51
2911.00,82.68
2910.00,82.83
2909.00,82.97
2908.00,83.09
2907.00,83.20
2906.00,83.31
2905.00,83.40
2904.00,83.49
2903.00,83.56
2902.00,83.62
2901.00,83.69
2900.00,83.75
2899.00,83.82
2898.00,83.90
2897.00,83.98
2896.00,84.07
2895.00,84.16
2894.00,84.25
2893.00,84.34
2892.00,84.42
2891.00,84.51
2890.00,84.60
2889.00,84.68
2888.00,84.75
2887.00,84.80
2886.00,84.82
2885.00,84.80
2884.00,84.74
2883.00,84.66
2882.00,84.54
2881.00,84.35
2880.00,84.08
2879.00,83.72
2878.00,83.31
2877.00,82.93
2876.00,82.63
2875.00,82.44
2874.00,82.32
2873.00,82.22
2872.00,82.09
2871.00,81.93
2870.00,81.79
2869.00,81.74
2868.00,81.82
2867.00,82.08
2866.00,82.49
2865.00,82.99
2864.00,83.53
2863.00,84.05
2862.00,84.52
2861.00,84.94
2860.00,85.28
2859.00,85.54
2858.00,85.74
2857.00,85.87
2856.00,85.94
2855.00,85.94
2854.00,85.90
2853.00,85.85
2852.00,85.83
2851.00,85.87
2850.00,85.99
2849.00,86.17
2848.00,86.39
2847.00,86.61
2846.00,86.83
2845.00,87.02
2844.00,87.20
2843.00,87.36
2842.00,87.50
2841.00,87.63
2840.00,87.74
2839.00,87.84
2838.00,87.92
2837.00,87.98
2836.00,88.04
2835.00,88.10
2834.00,88.17
2833.00,88.23
2832.00,88.30
2831.00,88.37
2830.00,88.44
2829.00,88.52
2828.00,88.59
2827.00,88.68
2826.00,88.76
2825.00,88.84
2824.00,88.91
2823.00,88.98
2822.00,89.05
2821.00,89.13
2820.00,89.21
2819.00,89.29
2818.00,89.37
2817.00,89.45
2816.00,89.53
2815.00,89.61
2814.00,89.69
2813.00,89.76
2812.00,89.84
2811.00,89.91
2810.00,89.97
2809.00,90.02
2808.00,90.08
2807.00,90.13
2806.00,90.19
2805.00,90.25
2804.00,90.31
2803.00,90.37
2802.00,90.43
2801.00,90.49
2800.00,90.55
2799.00,90.60
2798.00,90.65
2797.00,90.69
2796.00,90.73
2795.00,90.77
2794.00,90.81
2793.00,90.85
2792.00,90.90
2791.00,90.94
2790.00,90.98
2789.00,91.01
2788.00,91.04
2787.00,91.06
2786.00,91.09
2785.00,91.12
2784.00,91.15
2783.00,91.18
2782.00,91.21
2781.00,91.24
2780.00,91.27
2779.00,91.31
2778.00,91.34
2777.00,91.38
2776.00,91.42
2775.00,91.45
2774.00,91.47
2773.00,91.49
2772.00,91.51
2771.00,91.53
2770.00,91.55
2769.00,91.57
2768.00,91.59
2767.00,91.60
2766.00,91.62
2765.00,91.62
2764.00,91.63
2763.00,91.63
2762.00,91.63
2761.00,91.62
2760.00,91.61
2759.00,91.60
2758.00,91.58
2757.00,91.56
2756.00,91.53
2755.00,91.51
2754.00,91.50
2753.00,91.49
2752.00,91.48
2751.00,91.46
2750.00,91.44
2749.00,91.41
2748.00,91.37
2747.00,91.32
2746.00,91.26
2745.00,91.19
2744.00,91.10
2743.00,91.02
2742.00,90.93
2741.00,90.84
2740.00,90.76
2739.00,90.68
2738.00,90.62
2737.00,90.56
2736.00,90.51
2735.00,90.48
2734.00,90.44
2733.00,90.42
2732.00,90.40
2731.00,90.38
2730.00,90.37
2729.00,90.36
2728.00,90.36
2727.00,90.37
2726.00,90.38
2725.00,90.41
2724.00,90.44
2723.00,90.48
2722.00,90.53
2721.00,90.58
2720.00,90.63
2719.00,90.67
2718.00,90.71
2717.00,90.75
2716.00,90.80
2715.00,90.86
2714.00,90.91
2713.00,90.98
2712.00,91.04
2711.00,91.10
2710.00,91.15
2709.00,91.20
2708.00,91.24
2707.00,91.28
2706.00,91.32
2705.00,91.35
2704.00,91.38
2703.00,91.41
2702.00,91.43
2701.00,91.45
2700.00,91.46
2699.00,91.46
2698.00,91.47
2697.00,91.47
2696.00,91.48
2695.00,91.48
2694.00,91.48
2693.00,91.49
2692.00,91.50
2691.00,91.51
2690.00,91.51
2689.00,91.52
2688.00,91.53
2687.00,91.54
2686.00,91.56
2685.00,91.57
2684.00,91.59
2683.00,91.61
2682.00,91.64
2681.00,91.67
2680.00,91.70
2679.00,91.72
2678.00,91.75
2677.00,91.77
2676.00,91.79
2675.00,91.81
2674.00,91.82
2673.00,91.84
2672.00,91.85
2671.00,91.86
2670.00,91.86
2669.00,91.87
2668.00,91.86
2667.00,91.86
2666.00,91.85
2665.00,91.83
2664.00,91.81
2663.00,91.79
2662.00,91.76
2661.00,91.73
2660.00,91.69
2659.00,91.66
2658.00,91.62
2657.00,91.58
2656.00,91.54
2655.00,91.50
2654.00,91.45
2653.00,91.41
2652.00,91.37
2651.00,91.34
2650.00,91.32
2649.00,91.30
2648.00,91.28
2647.00,91.26
2646.00,91.23
2645.00,91.19
2644.00,91.14
2643.00,91.07
2642.00,91.00
2641.00,90.92
2640.00,90.83
2639.00,90.74
2638.00,90.66
2637.00,90.58
2636.00,90.51
2635.00,90.45
2634.00,90.41
2633.00,90.38
2632.00,90.36
2631.00,90.37
2630.00,90.40
2629.00,90.45
2628.00,90.51
2627.00,90.58
2626.00,90.65
2625.00,90.72
2624.00,90.79
2623.00,90.86
2622.00,90.92
2621.00,90.99
2620.00,91.06
2619.00,91.13
2618.00,91.21
2617.00,91.27
2616.00,91.32
2615.00,91.37
2614.00,91.41
2613.00,91.44
2612.00,91.46
2611.00,91.47
2610.00,91.48
2609.00,91.49
2608.00,91.48
2607.00,91.46
2606.00,91.44
2605.00,91.42
2604.00,91.40
2603.00,91.39
2602.00,91.38
2601.00,91.39
2600.00,91.40
2599.00,91.42
2598.00,91.45
2597.00,91.49
2596.00,91.54
2595.00,91.59
2594.00,91.65
2593.00,91.70
2592.00,91.75
2591.00,91.79
2590.00,91.82
2589.00,91.84
2588.00,91.86
2587.00,91.88
2586.00,91.91
2585.00,91.95
2584.00,92.00
2583.00,92.06
2582.00,92.12
2581.00,92.16
2580.00,92.21
2579.00,92.25
2578.00,92.29
2577.00,92.32
2576.00,92.34
2575.00,92.36
2574.00,92.38
2573.00,92.40
2572.00,92.42
2571.00,92.44
2570.00,92.46
2569.00,92.49
2568.00,92.51
2567.00,92.54
2566.00,92.56
2565.00,92.57
2564.00,92.58
2563.00,92.58
2562.00,92.58
2561.00,92.58
2560.00,92.58
2559.00,92.58
2558.00,92.58
2557.00,92.58
2556.00,92.58
2555.00,92.57
2554.00,92.57
2553.00,92.55
2552.00,92.52
2551.00,92.50
2550.00,92.47
2549.00,92.44
2548.00,92.41
2547.00,92.37
2546.00,92.33
2545.00,92.30
2544.00,92.26
2543.00,92.24
2542.00,92.23
2541.00,92.23
2540.00,92.25
2539.00,92.28
2538.00,92.32
2537.00,92.37
2536.00,92.42
2535.00,92.47
2534.00,92.54
2533.00,92.60
2532.00,92.66
2531.00,92.73
2530.00,92.79
2529.00,92.84
2528.00,92.88
2527.00,92.92
2526.00,92.96
2525.00,93.00
2524.00,93.04
2523.00,93.07
2522.00,93.09
2521.00,93.11
2520.00,93.13
2519.00,93.15
2518.00,93.18
2517.00,93.20
2516.00,93.23
2515.00,93.26
2514.00,93.29
2513.00,93.33
2512.00,93.36
2511.00,93.40
2510.00,93.44
2509.00,93.46
2508.00,93.48
2507.00,93.49
2506.00,93.51
2505.00,93.52
2504.00,93.53
2503.00,93.54
2502.00,93.55
2501.00,93.56
2500.00,93.56
2499.00,93.57
2498.00,93.57
2497.00,93.58
2496.00,93.60
2495.00,93.62
2494.00,93.64
2493.00,93.66
2492.00,93.69
2491.00,93.72
2490.00,93.76
2489.00,93.79
2488.00,93.83
2487.00,93.86
2486.00,93.90
2485.00,93.94
2484.00,93.98
2483.00,94.01
2482.00,94.05
2481.00,94.09
2480.00,94.13
2479.00,94.16
2478.00,94.20
2477.00,94.23
2476.00,94.26
2475.00,94.28
2474.00,94.31
2473.00,94.34
2472.00,94.35
2471.00,94.37
2470.00,94.39
2469.00,94.41
2468.00,94.42
2467.00,94.44
2466.00,94.46
2465.00,94.47
2464.00,94.48
2463.00,94.48
2462.00,94.48
2461.00,94.48
2460.00,94.46
2459.00,94.44
2458.00,94.42
2457.00,94.40
2456.00,94.39
2455.00,94.38
