Created as New Dataset,Sample 447 By YargerLab Date Thursday, February 27 2025
cm-1,%T
3821.00,97.85
3820.00,97.80
3819.00,97.83
3818.00,97.91
3817.00,97.96
3816.00,97.92
3815.00,97.81
3814.00,97.73
3813.00,97.71
3812.00,97.70
3811.00,97.66
3810.00,97.62
3809.00,97.64
3808.00,97.69
3807.00,97.73
3806.00,97.75
3805.00,97.77
3804.00,97.84
3803.00,97.91
3802.00,97.90
3801.00,97.84
3800.00,97.80
3799.00,97.84
3798.00,97.88
3797.00,97.88
3796.00,97.82
3795.00,97.74
3794.00,97.70
3793.00,97.67
3792.00,97.63
3791.00,97.58
3790.00,97.54
3789.00,97.53
3788.00,97.53
3787.00,97.54
3786.00,97.56
3785.00,97.57
3784.00,97.59
3783.00,97.62
3782.00,97.66
3781.00,97.70
3780.00,97.70
3779.00,97.68
3778.00,97.66
3777.00,97.66
3776.00,97.66
3775.00,97.65
3774.00,97.64
3773.00,97.64
3772.00,97.68
3771.00,97.73
3770.00,97.76
3769.00,97.77
3768.00,97.81
3767.00,97.85
3766.00,97.86
3765.00,97.83
3764.00,97.80
3763.00,97.81
3762.00,97.85
3761.00,97.88
3760.00,97.87
3759.00,97.86
3758.00,97.89
3757.00,97.91
3756.00,97.94
3755.00,97.98
3754.00,98.05
3753.00,98.12
3752.00,98.18
3751.00,98.26
3750.00,98.37
3749.00,98.42
3748.00,98.42
3747.00,98.44
3746.00,98.51
3745.00,98.54
3744.00,98.47
3743.00,98.38
3742.00,98.37
3741.00,98.41
3740.00,98.46
3739.00,98.49
3738.00,98.54
3737.00,98.57
3736.00,98.53
3735.00,98.45
3734.00,98.41
3733.00,98.40
3732.00,98.37
3731.00,98.28
3730.00,98.20
3729.00,98.17
3728.00,98.16
3727.00,98.14
3726.00,98.09
3725.00,98.05
3724.00,98.04
3723.00,98.03
3722.00,98.00
3721.00,97.96
3720.00,97.93
3719.00,97.90
3718.00,97.88
3717.00,97.86
3716.00,97.85
3715.00,97.89
3714.00,97.97
3713.00,98.03
3712.00,98.07
3711.00,98.09
3710.00,98.10
3709.00,98.10
3708.00,98.06
3707.00,98.01
3706.00,97.95
3705.00,97.89
3704.00,97.85
3703.00,97.81
3702.00,97.77
3701.00,97.75
3700.00,97.75
3699.00,97.77
3698.00,97.79
3697.00,97.79
3696.00,97.76
3695.00,97.75
3694.00,97.77
3693.00,97.79
3692.00,97.77
3691.00,97.74
3690.00,97.77
3689.00,97.83
3688.00,97.89
3687.00,97.88
3686.00,97.83
3685.00,97.78
3684.00,97.73
3683.00,97.66
3682.00,97.59
3681.00,97.54
3680.00,97.50
3679.00,97.47
3678.00,97.50
3677.00,97.57
3676.00,97.59
3675.00,97.53
3674.00,97.46
3673.00,97.47
3672.00,97.50
3671.00,97.48
3670.00,97.36
3669.00,97.24
3668.00,97.18
3667.00,97.14
3666.00,97.09
3665.00,97.02
3664.00,96.93
3663.00,96.86
3662.00,96.81
3661.00,96.78
3660.00,96.78
3659.00,96.80
3658.00,96.84
3657.00,96.89
3656.00,96.94
3655.00,97.00
3654.00,97.09
3653.00,97.22
3652.00,97.34
3651.00,97.41
3650.00,97.45
3649.00,97.52
3648.00,97.59
3647.00,97.60
3646.00,97.54
3645.00,97.45
3644.00,97.38
3643.00,97.31
3642.00,97.25
3641.00,97.20
3640.00,97.18
3639.00,97.17
3638.00,97.18
3637.00,97.22
3636.00,97.30
3635.00,97.42
3634.00,97.53
3633.00,97.62
3632.00,97.72
3631.00,97.84
3630.00,97.95
3629.00,98.00
3628.00,98.02
3627.00,98.06
3626.00,98.08
3625.00,98.07
3624.00,98.02
3623.00,97.94
3622.00,97.88
3621.00,97.84
3620.00,97.82
3619.00,97.85
3618.00,97.93
3617.00,98.03
3616.00,98.11
3615.00,98.16
3614.00,98.15
3613.00,98.13
3612.00,98.14
3611.00,98.19
3610.00,98.23
3609.00,98.23
3608.00,98.17
3607.00,98.09
3606.00,98.03
3605.00,97.99
3604.00,97.96
3603.00,97.93
3602.00,97.91
3601.00,97.90
3600.00,97.91
3599.00,97.92
3598.00,97.94
3597.00,97.96
3596.00,97.96
3595.00,97.95
3594.00,97.95
3593.00,97.97
3592.00,98.01
3591.00,98.07
3590.00,98.13
3589.00,98.16
3588.00,98.14
3587.00,98.10
3586.00,98.07
3585.00,98.05
3584.00,98.01
3583.00,97.95
3582.00,97.89
3581.00,97.82
3580.00,97.78
3579.00,97.74
3578.00,97.73
3577.00,97.72
3576.00,97.72
3575.00,97.71
3574.00,97.72
3573.00,97.74
3572.00,97.77
3571.00,97.84
3570.00,97.94
3569.00,98.02
3568.00,98.07
3567.00,98.06
3566.00,98.03
3565.00,98.00
3564.00,97.96
3563.00,97.90
3562.00,97.83
3561.00,97.75
3560.00,97.68
3559.00,97.63
3558.00,97.60
3557.00,97.59
3556.00,97.58
3555.00,97.58
3554.00,97.58
3553.00,97.57
3552.00,97.57
3551.00,97.58
3550.00,97.61
3549.00,97.64
3548.00,97.67
3547.00,97.66
3546.00,97.63
3545.00,97.59
3544.00,97.55
3543.00,97.51
3542.00,97.46
3541.00,97.41
3540.00,97.37
3539.00,97.33
3538.00,97.30
3537.00,97.28
3536.00,97.25
3535.00,97.24
3534.00,97.23
3533.00,97.22
3532.00,97.22
3531.00,97.21
3530.00,97.20
3529.00,97.20
3528.00,97.21
3527.00,97.22
3526.00,97.23
3525.00,97.23
3524.00,97.20
3523.00,97.16
3522.00,97.10
3521.00,97.06
3520.00,97.02
3519.00,96.99
3518.00,96.96
3517.00,96.94
3516.00,96.92
3515.00,96.90
3514.00,96.89
3513.00,96.88
3512.00,96.87
3511.00,96.87
3510.00,96.86
3509.00,96.84
3508.00,96.84
3507.00,96.83
3506.00,96.83
3505.00,96.82
3504.00,96.80
3503.00,96.77
3502.00,96.75
3501.00,96.73
3500.00,96.70
3499.00,96.67
3498.00,96.64
3497.00,96.60
3496.00,96.55
3495.00,96.52
3494.00,96.48
3493.00,96.45
3492.00,96.41
3491.00,96.38
3490.00,96.35
3489.00,96.32
3488.00,96.30
3487.00,96.27
3486.00,96.23
3485.00,96.19
3484.00,96.15
3483.00,96.11
3482.00,96.07
3481.00,96.03
3480.00,95.99
3479.00,95.95
3478.00,95.89
3477.00,95.84
3476.00,95.78
3475.00,95.72
3474.00,95.67
3473.00,95.63
3472.00,95.60
3471.00,95.56
3470.00,95.52
3469.00,95.46
3468.00,95.41
3467.00,95.35
3466.00,95.30
3465.00,95.24
3464.00,95.18
3463.00,95.12
3462.00,95.07
3461.00,95.01
3460.00,94.96
3459.00,94.89
3458.00,94.82
3457.00,94.75
3456.00,94.67
3455.00,94.61
3454.00,94.54
3453.00,94.49
3452.00,94.43
3451.00,94.38
3450.00,94.33
3449.00,94.28
3448.00,94.22
3447.00,94.15
3446.00,94.08
3445.00,94.02
3444.00,93.95
3443.00,93.87
3442.00,93.79
3441.00,93.71
3440.00,93.64
3439.00,93.57
3438.00,93.49
3437.00,93.41
3436.00,93.32
3435.00,93.23
3434.00,93.14
3433.00,93.05
3432.00,92.95
3431.00,92.86
3430.00,92.76
3429.00,92.66
3428.00,92.55
3427.00,92.45
3426.00,92.34
3425.00,92.23
3424.00,92.13
3423.00,92.03
3422.00,91.93
3421.00,91.82
3420.00,91.72
3419.00,91.62
3418.00,91.52
3417.00,91.43
3416.00,91.34
3415.00,91.25
3414.00,91.16
3413.00,91.08
3412.00,90.99
3411.00,90.91
3410.00,90.83
3409.00,90.76
3408.00,90.70
3407.00,90.64
3406.00,90.59
3405.00,90.56
3404.00,90.53
3403.00,90.50
3402.00,90.49
3401.00,90.47
3400.00,90.46
3399.00,90.46
3398.00,90.46
3397.00,90.47
3396.00,90.49
3395.00,90.52
3394.00,90.55
3393.00,90.58
3392.00,90.61
3391.00,90.64
3390.00,90.67
3389.00,90.71
3388.00,90.76
3387.00,90.80
3386.00,90.85
3385.00,90.91
3384.00,90.97
3383.00,91.03
3382.00,91.10
3381.00,91.17
3380.00,91.23
3379.00,91.29
3378.00,91.35
3377.00,91.40
3376.00,91.46
3375.00,91.52
3374.00,91.58
3373.00,91.64
3372.00,91.70
3371.00,91.77
3370.00,91.83
3369.00,91.90
3368.00,91.95
3367.00,91.99
3366.00,92.03
3365.00,92.06
3364.00,92.10
3363.00,92.15
3362.00,92.19
3361.00,92.23
3360.00,92.27
3359.00,92.30
3358.00,92.32
3357.00,92.35
3356.00,92.37
3355.00,92.40
3354.00,92.43
3353.00,92.47
3352.00,92.51
3351.00,92.54
3350.00,92.56
3349.00,92.57
3348.00,92.57
3347.00,92.58
3346.00,92.60
3345.00,92.62
3344.00,92.64
3343.00,92.66
3342.00,92.68
3341.00,92.70
3340.00,92.71
3339.00,92.72
3338.00,92.72
3337.00,92.71
3336.00,92.70
3335.00,92.69
3334.00,92.68
3333.00,92.68
3332.00,92.68
3331.00,92.68
3330.00,92.68
3329.00,92.68
3328.00,92.68
3327.00,92.68
3326.00,92.67
3325.00,92.65
3324.00,92.64
3323.00,92.62
3322.00,92.59
3321.00,92.57
3320.00,92.55
3319.00,92.53
3318.00,92.51
3317.00,92.49
3316.00,92.47
3315.00,92.45
3314.00,92.43
3313.00,92.41
3312.00,92.40
3311.00,92.38
3310.00,92.37
3309.00,92.35
3308.00,92.32
3307.00,92.29
3306.00,92.25
3305.00,92.22
3304.00,92.17
3303.00,92.13
3302.00,92.08
3301.00,92.04
3300.00,92.00
3299.00,91.97
3298.00,91.95
3297.00,91.92
3296.00,91.89
3295.00,91.86
3294.00,91.82
3293.00,91.77
3292.00,91.72
3291.00,91.67
3290.00,91.62
3289.00,91.57
3288.00,91.51
3287.00,91.46
3286.00,91.41
3285.00,91.37
3284.00,91.33
3283.00,91.29
3282.00,91.25
3281.00,91.21
3280.00,91.16
3279.00,91.12
3278.00,91.09
3277.00,91.05
3276.00,91.02
3275.00,90.98
3274.00,90.94
3273.00,90.90
3272.00,90.86
3271.00,90.81
3270.00,90.75
3269.00,90.69
3268.00,90.62
3267.00,90.56
3266.00,90.50
3265.00,90.45
3264.00,90.41
3263.00,90.36
3262.00,90.32
3261.00,90.27
3260.00,90.23
3259.00,90.18
3258.00,90.15
3257.00,90.11
3256.00,90.06
3255.00,90.00
3254.00,89.94
3253.00,89.89
3252.00,89.84
3251.00,89.81
3250.00,89.78
3249.00,89.76
3248.00,89.73
3247.00,89.69
3246.00,89.64
3245.00,89.58
3244.00,89.53
3243.00,89.49
3242.00,89.46
3241.00,89.44
3240.00,89.42
3239.00,89.40
3238.00,89.39
3237.00,89.39
3236.00,89.39
3235.00,89.40
3234.00,89.40
3233.00,89.38
3232.00,89.36
3231.00,89.33
3230.00,89.31
3229.00,89.29
3228.00,89.29
3227.00,89.28
3226.00,89.28
3225.00,89.28
3224.00,89.29
3223.00,89.30
3222.00,89.32
3221.00,89.34
3220.00,89.36
3219.00,89.37
3218.00,89.38
3217.00,89.40
3216.00,89.42
3215.00,89.43
3214.00,89.46
3213.00,89.48
3212.00,89.52
3211.00,89.55
3210.00,89.59
3209.00,89.62
3208.00,89.66
3207.00,89.69
3206.00,89.73
3205.00,89.77
3204.00,89.81
3203.00,89.85
3202.00,89.89
3201.00,89.93
3200.00,89.98
3199.00,90.02
3198.00,90.07
3197.00,90.12
3196.00,90.17
3195.00,90.22
3194.00,90.26
3193.00,90.31
3192.00,90.35
3191.00,90.40
3190.00,90.45
3189.00,90.49
3188.00,90.54
3187.00,90.59
3186.00,90.64
3185.00,90.69
3184.00,90.74
3183.00,90.79
3182.00,90.84
3181.00,90.89
3180.00,90.94
3179.00,90.99
3178.00,91.04
3177.00,91.08
3176.00,91.13
3175.00,91.18
3174.00,91.23
3173.00,91.27
3172.00,91.32
3171.00,91.37
3170.00,91.41
3169.00,91.46
3168.00,91.51
3167.00,91.56
3166.00,91.61
3165.00,91.67
3164.00,91.72
3163.00,91.77
3162.00,91.83
3161.00,91.88
3160.00,91.92
3159.00,91.97
3158.00,92.03
3157.00,92.09
3156.00,92.16
3155.00,92.23
3154.00,92.30
3153.00,92.35
3152.00,92.39
3151.00,92.40
3150.00,92.42
3149.00,92.43
3148.00,92.45
3147.00,92.48
3146.00,92.52
3145.00,92.55
3144.00,92.59
3143.00,92.64
3142.00,92.69
3141.00,92.74
3140.00,92.78
3139.00,92.81
3138.00,92.82
3137.00,92.82
3136.00,92.83
3135.00,92.85
3134.00,92.87
3133.00,92.90
3132.00,92.93
3131.00,92.96
3130.00,92.97
3129.00,92.96
3128.00,92.96
3127.00,92.95
3126.00,92.96
3125.00,92.98
3124.00,93.01
3123.00,93.04
3122.00,93.07
3121.00,93.10
3120.00,93.12
3119.00,93.13
3118.00,93.14
3117.00,93.14
3116.00,93.13
3115.00,93.11
3114.00,93.09
3113.00,93.08
3112.00,93.09
3111.00,93.11
3110.00,93.13
3109.00,93.14
3108.00,93.13
3107.00,93.11
3106.00,93.10
3105.00,93.09
3104.00,93.09
3103.00,93.10
3102.00,93.11
3101.00,93.11
3100.00,93.09
3099.00,93.06
3098.00,93.02
3097.00,92.99
3096.00,92.95
3095.00,92.91
3094.00,92.87
3093.00,92.84
3092.00,92.79
3091.00,92.74
3090.00,92.69
3089.00,92.63
3088.00,92.57
3087.00,92.51
3086.00,92.46
3085.00,92.41
3084.00,92.36
3083.00,92.31
3082.00,92.27
3081.00,92.23
3080.00,92.20
3079.00,92.15
3078.00,92.10
3077.00,92.05
3076.00,91.99
3075.00,91.93
3074.00,91.88
3073.00,91.84
3072.00,91.81
3071.00,91.79
3070.00,91.77
3069.00,91.76
3068.00,91.73
3067.00,91.69
3066.00,91.65
3065.00,91.60
3064.00,91.56
3063.00,91.52
3062.00,91.48
3061.00,91.44
3060.00,91.41
3059.00,91.39
3058.00,91.37
3057.00,91.35
3056.00,91.33
3055.00,91.31
3054.00,91.30
3053.00,91.30
3052.00,91.30
3051.00,91.31
3050.00,91.33
3049.00,91.34
3048.00,91.37
3047.00,91.39
3046.00,91.43
3045.00,91.46
3044.00,91.49
3043.00,91.51
3042.00,91.52
3041.00,91.51
3040.00,91.50
3039.00,91.48
3038.00,91.46
3037.00,91.46
3036.00,91.45
3035.00,91.46
3034.00,91.46
3033.00,91.47
3032.00,91.48
3031.00,91.51
3030.00,91.55
3029.00,91.60
3028.00,91.66
3027.00,91.74
3026.00,91.81
3025.00,91.89
3024.00,91.95
3023.00,92.00
3022.00,92.04
3021.00,92.07
3020.00,92.08
3019.00,92.08
3018.00,92.07
3017.00,92.03
3016.00,91.97
3015.00,91.89
3014.00,91.78
3013.00,91.64
3012.00,91.46
3011.00,91.25
3010.00,91.01
3009.00,90.75
3008.00,90.47
3007.00,90.18
3006.00,89.88
3005.00,89.58
3004.00,89.26
3003.00,88.93
3002.00,88.59
3001.00,88.25
3000.00,87.91
2999.00,87.57
2998.00,87.22
2997.00,86.86
2996.00,86.51
2995.00,86.17
2994.00,85.85
2993.00,85.55
2992.00,85.24
2991.00,84.94
2990.00,84.62
2989.00,84.26
2988.00,83.85
2987.00,83.34
2986.00,82.69
2985.00,81.84
2984.00,80.84
2983.00,79.84
2982.00,79.06
2981.00,78.63
2980.00,78.56
2979.00,78.78
2978.00,79.14
2977.00,79.51
2976.00,79.76
2975.00,79.81
2974.00,79.60
2973.00,79.20
2972.00,78.77
2971.00,78.46
2970.00,78.37
2969.00,78.45
2968.00,78.62
2967.00,78.78
2966.00,78.87
2965.00,78.90
2964.00,78.87
2963.00,78.80
2962.00,78.71
2961.00,78.66
2960.00,78.68
2959.00,78.81
2958.00,79.07
2957.00,79.45
2956.00,79.92
2955.00,80.45
2954.00,81.01
2953.00,81.56
2952.00,82.06
2951.00,82.50
2950.00,82.86
2949.00,83.14
2948.00,83.33
2947.00,83.45
2946.00,83.48
2945.00,83.44
2944.00,83.32
2943.00,83.12
2942.00,82.85
2941.00,82.50
2940.00,82.08
2939.00,81.60
2938.00,81.03
2937.00,80.38
2936.00,79.65
2935.00,78.84
2934.00,77.97
2933.00,77.08
2932.00,76.21
2931.00,75.41
2930.00,74.71
2929.00,74.15
2928.00,73.77
2927.00,73.58
2926.00,73.59
2925.00,73.78
2924.00,74.13
2923.00,74.58
2922.00,75.11
2921.00,75.69
2920.00,76.31
2919.00,76.93
2918.00,77.56
2917.00,78.19
2916.00,78.80
2915.00,79.39
2914.00,79.95
2913.00,80.46
2912.00,80.93
2911.00,81.35
2910.00,81.74
2909.00,82.09
2908.00,82.42
2907.00,82.72
2906.00,83.02
2905.00,83.29
2904.00,83.56
2903.00,83.81
2902.00,84.07
2901.00,84.31
2900.00,84.55
2899.00,84.78
2898.00,85.00
2897.00,85.19
2896.00,85.36
2895.00,85.49
2894.00,85.60
2893.00,85.69
2892.00,85.78
2891.00,85.87
2890.00,85.97
2889.00,86.08
2888.00,86.20
2887.00,86.32
2886.00,86.42
2885.00,86.49
2884.00,86.55
2883.00,86.62
2882.00,86.69
2881.00,86.75
2880.00,86.76
2879.00,86.70
2878.00,86.55
2877.00,86.34
2876.00,86.09
2875.00,85.83
2874.00,85.60
2873.00,85.44
2872.00,85.37
2871.00,85.39
2870.00,85.48
2869.00,85.59
2868.00,85.70
2867.00,85.75
2866.00,85.71
2865.00,85.55
2864.00,85.25
2863.00,84.82
2862.00,84.26
2861.00,83.62
2860.00,82.95
2859.00,82.30
2858.00,81.76
2857.00,81.37
2856.00,81.15
2855.00,81.09
2854.00,81.16
2853.00,81.36
2852.00,81.69
2851.00,82.17
2850.00,82.81
2849.00,83.57
2848.00,84.40
2847.00,85.24
2846.00,86.05
2845.00,86.79
2844.00,87.46
2843.00,88.07
2842.00,88.61
2841.00,89.08
2840.00,89.49
2839.00,89.83
2838.00,90.13
2837.00,90.37
2836.00,90.58
2835.00,90.77
2834.00,90.93
2833.00,91.07
2832.00,91.19
2831.00,91.31
2830.00,91.42
2829.00,91.52
2828.00,91.62
2827.00,91.71
2826.00,91.79
2825.00,91.86
2824.00,91.92
2823.00,91.97
2822.00,92.03
2821.00,92.08
2820.00,92.12
2819.00,92.16
2818.00,92.19
2817.00,92.22
2816.00,92.25
2815.00,92.28
2814.00,92.31
2813.00,92.35
2812.00,92.38
2811.00,92.41
2810.00,92.43
2809.00,92.44
2808.00,92.46
2807.00,92.47
2806.00,92.48
2805.00,92.49
2804.00,92.51
2803.00,92.53
2802.00,92.56
2801.00,92.58
2800.00,92.61
2799.00,92.64
2798.00,92.66
2797.00,92.67
2796.00,92.68
2795.00,92.69
2794.00,92.71
2793.00,92.74
2792.00,92.76
2791.00,92.79
2790.00,92.80
2789.00,92.81
2788.00,92.81
2787.00,92.81
2786.00,92.81
2785.00,92.82
2784.00,92.83
2783.00,92.84
2782.00,92.85
2781.00,92.87
2780.00,92.89
2779.00,92.91
2778.00,92.93
2777.00,92.96
2776.00,92.99
2775.00,93.01
2774.00,93.03
2773.00,93.05
2772.00,93.06
2771.00,93.08
2770.00,93.10
2769.00,93.12
2768.00,93.14
2767.00,93.17
2766.00,93.19
2765.00,93.21
2764.00,93.23
2763.00,93.25
2762.00,93.27
2761.00,93.29
2760.00,93.31
2759.00,93.33
2758.00,93.35
2757.00,93.37
2756.00,93.38
2755.00,93.39
2754.00,93.41
2753.00,93.42
2752.00,93.44
2751.00,93.46
2750.00,93.48
2749.00,93.49
2748.00,93.49
2747.00,93.49
2746.00,93.48
2745.00,93.48
2744.00,93.47
2743.00,93.47
2742.00,93.47
2741.00,93.47
2740.00,93.46
2739.00,93.45
2738.00,93.44
2737.00,93.42
2736.00,93.40
2735.00,93.37
2734.00,93.35
2733.00,93.32
2732.00,93.30
2731.00,93.29
2730.00,93.29
2729.00,93.31
2728.00,93.33
2727.00,93.36
2726.00,93.39
2725.00,93.41
2724.00,93.43
2723.00,93.46
2722.00,93.48
2721.00,93.50
2720.00,93.51
2719.00,93.53
2718.00,93.54
2717.00,93.56
2716.00,93.58
2715.00,93.59
2714.00,93.60
2713.00,93.60
2712.00,93.61
2711.00,93.62
2710.00,93.62
2709.00,93.63
2708.00,93.64
2707.00,93.64
2706.00,93.64
2705.00,93.64
2704.00,93.64
2703.00,93.64
2702.00,93.64
2701.00,93.64
2700.00,93.65
2699.00,93.65
2698.00,93.66
2697.00,93.66
2696.00,93.67
2695.00,93.67
2694.00,93.68
2693.00,93.68
2692.00,93.69
2691.00,93.69
2690.00,93.68
2689.00,93.68
2688.00,93.68
2687.00,93.68
2686.00,93.68
2685.00,93.68
2684.00,93.68
2683.00,93.68
2682.00,93.68
2681.00,93.69
2680.00,93.69
2679.00,93.69
2678.00,93.68
2677.00,93.67
2676.00,93.65
2675.00,93.64
2674.00,93.63
2673.00,93.61
2672.00,93.60
2671.00,93.57
2670.00,93.55
2669.00,93.54
2668.00,93.52
2667.00,93.51
2666.00,93.50
2665.00,93.48
2664.00,93.47
2663.00,93.46
2662.00,93.45
2661.00,93.43
2660.00,93.42
2659.00,93.42
2658.00,93.42
2657.00,93.42
2656.00,93.42
2655.00,93.42
2654.00,93.42
2653.00,93.42
2652.00,93.41
2651.00,93.41
2650.00,93.41
2649.00,93.41
2648.00,93.41
2647.00,93.41
2646.00,93.41
2645.00,93.42
2644.00,93.42
2643.00,93.42
2642.00,93.43
2641.00,93.44
2640.00,93.46
2639.00,93.48
2638.00,93.51
2637.00,93.53
2636.00,93.55
2635.00,93.57
2634.00,93.59
2633.00,93.61
2632.00,93.62
2631.00,93.64
2630.00,93.66
2629.00,93.67
2628.00,93.68
2627.00,93.70
2626.00,93.71
2625.00,93.73
2624.00,93.75
2623.00,93.76
2622.00,93.78
2621.00,93.79
2620.00,93.79
2619.00,93.80
2618.00,93.80
2617.00,93.81
2616.00,93.82
2615.00,93.83
2614.00,93.84
2613.00,93.85
2612.00,93.85
2611.00,93.85
2610.00,93.85
2609.00,93.85
2608.00,93.85
2607.00,93.85
2606.00,93.85
2605.00,93.86
2604.00,93.85
2603.00,93.85
2602.00,93.84
2601.00,93.84
2600.00,93.83
2599.00,93.82
2598.00,93.81
2597.00,93.81
2596.00,93.80
2595.00,93.79
2594.00,93.78
2593.00,93.78
2592.00,93.77
2591.00,93.77
2590.00,93.77
2589.00,93.77
2588.00,93.77
2587.00,93.77
2586.00,93.77
2585.00,93.76
2584.00,93.76
2583.00,93.77
2582.00,93.78
2581.00,93.79
2580.00,93.81
2579.00,93.84
2578.00,93.86
2577.00,93.88
2576.00,93.89
2575.00,93.90
2574.00,93.91
2573.00,93.92
2572.00,93.93
2571.00,93.93
2570.00,93.93
2569.00,93.93
2568.00,93.93
2567.00,93.92
2566.00,93.92
2565.00,93.93
2564.00,93.93
2563.00,93.94
2562.00,93.96
2561.00,93.98
2560.00,94.00
2559.00,94.03
2558.00,94.05
2557.00,94.07
2556.00,94.09
2555.00,94.10
2554.00,94.11
2553.00,94.11
2552.00,94.12
2551.00,94.12
2550.00,94.13
2549.00,94.13
2548.00,94.12
2547.00,94.12
2546.00,94.12
2545.00,94.11
2544.00,94.10
2543.00,94.09
2542.00,94.08
2541.00,94.07
2540.00,94.06
2539.00,94.04
2538.00,94.03
2537.00,94.02
2536.00,94.01
2535.00,94.00
2534.00,93.99
2533.00,93.98
2532.00,93.97
2531.00,93.97
2530.00,93.98
2529.00,93.98
2528.00,93.97
2527.00,93.96
2526.00,93.96
2525.00,93.96
2524.00,93.96
2523.00,93.96
2522.00,93.95
2521.00,93.95
2520.00,93.95
2519.00,93.95
2518.00,93.95
2517.00,93.95
2516.00,93.94
2515.00,93.93
2514.00,93.92
2513.00,93.92
2512.00,93.91
2511.00,93.91
2510.00,93.92
2509.00,93.92
2508.00,93.93
2507.00,93.94
2506.00,93.95
2505.00,93.96
2504.00,93.97
2503.00,93.98
2502.00,93.99
2501.00,93.99
2500.00,93.98
2499.00,93.98
2498.00,93.99
2497.00,94.00
2496.00,94.03
2495.00,94.05
2494.00,94.07
2493.00,94.08
2492.00,94.08
2491.00,94.08
2490.00,94.09
2489.00,94.11
2488.00,94.12
2487.00,94.12
2486.00,94.12
2485.00,94.12
2484.00,94.12
2483.00,94.13
2482.00,94.14
2481.00,94.15
2480.00,94.16
2479.00,94.17
2478.00,94.18
2477.00,94.18
2476.00,94.18
2475.00,94.18
2474.00,94.19
2473.00,94.19
2472.00,94.19
2471.00,94.20
2470.00,94.20
2469.00,94.21
2468.00,94.21
2467.00,94.21
2466.00,94.21
2465.00,94.21
2464.00,94.21
2463.00,94.22
2462.00,94.23
2461.00,94.24
2460.00,94.24
2459.00,94.24
2458.00,94.24
2457.00,94.25
2456.00,94.25
2455.00,94.26
