x	y
-26.303234437785946	-84052.52605271939
-26.301325354391214	-81079.03008298116
-26.29941627099648	-74616.3140020699
-26.29750718760175	-78413.02145217422
-26.295598104207016	-85947.8847472213
-26.293689020812284	-85322.71858623617
-26.29177993741755	-85767.83768770155
-26.28987085402282	-86734.29975313079
-26.287961770628087	-85887.2012192402
-26.286052687233354	-84200.51124146255
-26.284143603838622	-77584.69105983949
-26.28223452044389	-77190.01338686222
-26.280325437049157	-83785.67736333069
-26.278416353654425	-84027.6417334707
-26.276507270259692	-83717.50179964458
-26.27459818686496	-84847.99316626218
-26.272689103470228	-82584.55491430224
-26.270780020075495	-79044.61662847761
-26.268870936680763	-74301.8255808287
-26.26696185328603	-75481.90229337792
-26.265052769891298	-82528.43821707898
-26.263143686496566	-85065.16790204587
-26.261234603101833	-83630.43550625004
-26.2593255197071	-77957.88043324908
-26.25741643631237	-74044.6271031163
-26.255507352917636	-79214.8883845797
-26.253598269522904	-80873.76943025175
-26.25168918612817	-78867.8772030003
-26.24978010273344	-82949.4784568907
-26.247871019338707	-85654.47335825654
-26.245961935943974	-83955.9890889378
-26.244052852549242	-82598.77232296111
-26.24214376915451	-83775.0938782596
-26.240234685759777	-86499.2870064816
-26.238325602365045	-85724.76713002902
-26.236416518970312	-84005.81518612515
-26.23450743557558	-86290.1415855923
-26.232598352180847	-89751.54310814684
-26.230689268786115	-89070.96981639852
-26.228780185391383	-84952.94749682862
-26.22687110199665	-85728.267634076
-26.224962018601918	-84815.918566192
-26.223052935207185	-74873.73122497098
-26.221143851812453	-73134.06402814093
-26.21923476841772	-79753.47278124053
-26.21732568502299	-80801.71407904604
-26.215416601628256	-82243.53106276513
-26.213507518233524	-83811.10225500113
-26.21159843483879	-83443.84648378151
-26.20968935144406	-86479.17068831153
-26.207780268049326	-86551.04941604173
-26.205871184654594	-84494.09680234392
-26.20396210125986	-86509.96766964986
-26.20205301786513	-86855.9352431456
-26.200143934470397	-84080.68608527376
-26.198234851075664	-82818.49015029521
-26.196325767680932	-85199.73847732926
-26.1944166842862	-86693.90175898778
-26.192507600891467	-83364.36193068714
-26.190598517496735	-83200.08718712599
-26.188689434102002	-86181.06947317983
-26.18678035070727	-84831.73317477552
-26.184871267312538	-83959.98581957375
-26.182962183917805	-84502.47420443062
-26.181053100523073	-83380.30935707445
-26.17914401712834	-85201.3837409516
-26.177234933733608	-88937.7538863453
-26.175325850338876	-90024.43304207954
-26.173416766944143	-88113.60021847194
-26.17150768354941	-83360.8916997019
-26.16959860015468	-80704.41049375347
-26.167689516759946	-83923.72537548818
-26.165780433365214	-85588.37493400347
-26.16387134997048	-83267.23715433068
-26.16196226657575	-83313.65936147186
-26.160053183181017	-80944.89527568303
-26.158144099786284	-76268.97973642388
-26.156235016391552	-81533.03615016442
-26.15432593299682	-88126.30200755579
-26.152416849602087	-85962.1470312241
-26.150507766207355	-85485.9060906084
-26.148598682812622	-85490.95318492764
-26.14668959941789	-81352.26513058478
-26.144780516023157	-80344.43262289146
-26.142871432628425	-82792.63991039072
-26.140962349233693	-85489.82724127076
-26.13905326583896	-85507.85942420979
-26.137144182444228	-83856.76276684729
-26.135235099049495	-85782.69660539161
-26.133326015654763	-85384.78118055295
-26.13141693226003	-81801.1039986084
-26.1295078488653	-80800.00560799432
-26.127598765470566	-77901.6043633211
-26.125689682075834	-76552.03406394292
-26.1237805986811	-78765.47491677396
-26.12187151528637	-77147.8341616799
-26.119962431891636	-77807.00544133171
-26.118053348496904	-82804.80842168626
-26.11614426510217	-85714.48362931273
-26.11423518170744	-87638.69940557893
-26.112326098312707	-85756.06449329083
-26.110417014917974	-82116.47763360433
-26.108507931523242	-82327.5251035674
-26.10659884812851	-81319.02398820836
-26.104689764733777	-82305.10116665791
-26.102780681339045	-87730.76538090916
-26.100871597944312	-85889.29908548201
-26.09896251454958	-79128.05019044857
-26.097053431154848	-80015.37809828151
