x	y
-8.523861002918125	-29265920
-8.523412342753332	-15806464
-8.522963682588543	2527232
-8.522515022423754	-36425728
-8.522066362258965	-56905728
-8.521617702094172	-21389312
-8.521169041929383	937984
-8.520720381764594	-19869696
-8.520271721599801	-53493760
-8.519823061435012	-32735232
-8.519374401270223	-27074560
-8.51892574110543	-5349376
-8.518477080940642	8179712
-8.518028420775853	-4792320
-8.517579760611063	-22769664
-8.51713110044627	-37040128
-8.516682440281482	-4362240
-8.516233780116693	-2473984
-8.5157851199519	-21504000
-8.515336459787111	-41959424
-8.514887799622322	-21528576
-8.514439139457533	-10821632
-8.51399047929274	868352
-8.513541819127951	1634304
-8.513093158963162	6299648
-8.51264449879837	-20926464
-8.51219583863358	-14393344
-8.511747178468791	-12877824
-8.511298518304002	-10444800
-8.51084985813921	9093120
-8.51040119797442	-5627904
-8.509952537809632	10723328
-8.509503877644839	13697024
-8.50905521748005	21196800
-8.508606557315261	4608000
-8.508157897150468	-41066496
-8.50770923698568	-12402688
-8.50726057682089	-12386304
-8.506811916656101	-25620480
-8.506363256491309	-35676160
-8.50591459632652	-37380096
-8.50546593616173	-1912832
-8.505017275996938	13586432
-8.504568615832149	880640
-8.50411995566736	-3899392
-8.50367129550257	12148736
-8.503222635337778	13979648
-8.502773975172989	10104832
-8.5023253150082	26701824
-8.501876654843407	21520384
-8.501427994678618	-942080
-8.50097933451383	835584
-8.500530674349037	-14737408
-8.500082014184247	-5222400
-8.499633354019458	15478784
-8.49918469385467	-1712128
-8.498736033689877	-14581760
-8.498287373525088	-12148736
-8.497838713360299	17883136
-8.497390053195506	15011840
-8.496941393030717	8994816
-8.496492732865928	12939264
-8.496044072701139	25726976
-8.495595412536346	-2363392
-8.495146752371557	6672384
-8.494698092206768	-9121792
-8.494249432041975	-26939392
-8.493800771877186	-60223488
-8.493352111712397	-64061440
-8.492903451547605	-36409344
-8.492454791382816	-16752640
-8.492006131218027	-10723328
-8.491557471053238	139264
-8.491108810888445	7217152
-8.490660150723656	-6893568
-8.490211490558867	-20840448
-8.489762830394074	-49152
-8.489314170229285	1294336
-8.488865510064496	-22183936
-8.488416849899707	-32428032
-8.487968189734914	-35659776
-8.487519529570125	-24203264
-8.487070869405336	-18186240
-8.486622209240544	-11841536
-8.486173549075755	-9646080
-8.485724888910966	-3342336
-8.485276228746176	-4288512
-8.484827568581384	2445312
-8.484378908416595	-27230208
-8.483930248251806	-28258304
-8.483481588087013	-8761344
-8.483032927922224	-11354112
-8.482584267757435	12496896
-8.482135607592642	6225920
-8.481686947427853	-16527360
-8.481238287263064	1114112
-8.480789627098275	23166976
-8.480340966933483	12804096
-8.479892306768694	-1966080
-8.479443646603904	-20508672
-8.478994986439112	2940928
-8.478546326274323	19881984
-8.478097666109534	23408640
-8.477649005944745	24309760
-8.477200345779952	-73728
-8.476751685615163	-1110016
-8.476303025450374	-8749056
-8.475854365285581	-25665536
-8.475405705120792	-19918848
-8.474957044956003	-9543680
-8.47450838479121	-16658432
-8.474059724626422	-12247040
-8.473611064461632	-11800576
-8.473162404296843	17674240
-8.47271374413205	3092480
-8.472265083967262	1519616
-8.471816423802473	26918912
-8.47136776363768	-1642496
-8.470919103472891	-17473536
-8.470470443308102	18526208
-8.470021783143313	26071040
-8.46957312297852	-4370432
-8.469124462813731	-17801216
-8.468675802648942	-3022848
-8.46822714248415	1601536
-8.46777848231936	-24547328
-8.467329822154571	1105920
-8.466881161989779	18362368
-8.46643250182499	-7471104
-8.4659838416602	-28041216
-8.465535181495412	-29978624
-8.465086521330619	-14852096
-8.46463786116583	-15208448
-8.46418920100104	-23310336
-8.463740540836248	-41320448
-8.46329188067146	-32034816
-8.46284322050667	-7659520
-8.462394560341881	15265792
-8.461945900177088	9596928
-8.4614972400123	7622656
-8.46104857984751	-15433728
-8.460599919682718	4878336
-8.460151259517929	-2117632
-8.45970259935314	-978944
-8.45925393918835	9285632
-8.458805279023558	-22032384
-8.458356618858769	-22675456
-8.45790795869398	-22691840
-8.457459298529187	-21176320
-8.457010638364398	-35729408
-8.456561978199609	-40497152
-8.456113318034816	-33456128
-8.455664657870027	-11735040
-8.455215997705238	-13795328
-8.45476733754045	4046848
-8.454318677375657	-3514368
-8.453870017210868	-16015360
-8.453421357046079	-37240832
-8.452972696881286	-1093632
-8.452524036716497	21385216
-8.452075376551708	9752576
-8.451626716386919	921600
-8.451178056222126	-11145216
-8.450729396057337	-8024064
-8.450280735892548	6119424
-8.449832075727755	13926400
-8.449383415562966	-2834432
-8.448934755398177	16834560
-8.448486095233385	3477504
-8.448037435068596	1470464
-8.447588774903807	20217856
-8.447140114739017	-13750272
-8.446691454574225	-23670784
-8.446242794409436	-7106560
-8.445794134244647	-15048704
-8.445345474079854	-14557184
-8.444896813915065	-31502336
-8.444448153750276	-11526144
-8.443999493585487	-9953280
-8.443550833420694	-23511040
-8.443102173255905	12361728
-8.442653513091116	8126464
-8.442204852926324	12468224
-8.441756192761535	-19730432
-8.441307532596745	-5173248
-8.440858872431956	16838656
-8.440410212267164	-233472
-8.439961552102375	-22810624
-8.439512891937586	-19574784
-8.439064231772793	18817024
-8.438615571608004	2150400
-8.438166911443215	15585280
-8.437718251278422	12214272
-8.437269591113633	-7131136
-8.436820930948844	21794816
-8.436372270784055	4423680
-8.435923610619263	-7217152
-8.435474950454473	-31129600
-8.435026290289684	-26271744
-8.434577630124892	-9461760
-8.434128969960103	-36921344
-8.433680309795314	-51281920
-8.433231649630525	-42659840
-8.432782989465732	-32247808
-8.432334329300943	-10362880
-8.431885669136154	-45056
-8.431437008971361	16064512
-8.430988348806572	-5328896
-8.430539688641783	-20262912
-8.43009102847699	-36409344
-8.429642368312201	-31948800
-8.429193708147412	-23592960
-8.428745047982623	17879040
-8.42829638781783	3588096
-8.427847727653042	4976640
-8.427399067488253	37769216
-8.42695040732346	26894336
-8.426501747158671	3981312
-8.426053086993882	-13475840
-8.425604426829093	-20742144
-8.4251557666643	-22409216
-8.424707106499511	-8728576
-8.424258446334722	11608064
-8.42380978616993	9920512
-8.42336112600514	-13238272
-8.422912465840351	-24186880
-8.422463805675559	-21524480
-8.42201514551077	-35581952
-8.42156648534598	-28024832
-8.421117825181192	-29921280
-8.420669165016399	-41414656
-8.42022050485161	-67235840
-8.41977184468682	-60784640
-8.419323184522028	-37822464
-8.41887452435724	-4612096
-8.41842586419245	22712320
-8.417977204027661	23699456
-8.417528543862868	13213696
-8.41707988369808	13111296
-8.41663122353329	-14151680
-8.416182563368498	-16351232
-8.415733903203709	-16740352
-8.41528524303892	-8773632
-8.41483658287413	-7888896
-8.414387922709338	-12034048
-8.413939262544549	-24702976
-8.41349060237976	-14352384
-8.413041942214967	8466432
-8.412593282050178	7241728
-8.412144621885389	-131072
-8.411695961720596	-16715776
-8.411247301555807	-11878400
-8.410798641391018	18755584
-8.41034998122623	12976128
-8.409901321061437	-5042176
-8.409452660896648	-8605696
-8.409004000731858	22102016
-8.408555340567066	37998592
-8.408106680402277	48295936
-8.407658020237488	27910144
-8.407209360072699	33751040
-8.406760699907906	30105600
-8.406312039743117	7053312
-8.405863379578328	17375232
-8.405414719413535	11763712
-8.404966059248746	4415488
-8.404517399083957	-7479296
-8.404068738919165	-3739648
-8.403620078754376	-11194368
-8.403171418589586	3653632
-8.402722758424797	33697792
-8.402274098260005	23396352
-8.401825438095216	10444800
-8.401376777930427	-19841024
-8.400928117765634	-30199808
-8.400479457600845	-11612160
-8.400030797436056	3833856
-8.399582137271267	16510976
-8.399133477106474	25157632
-8.398684816941685	15872000
-8.398236156776896	9175040
-8.397787496612104	-27209728
-8.397338836447314	-5070848
-8.396890176282525	-16437248
-8.396441516117733	-42401792
-8.395992855952944	-21241856
-8.395544195788155	-23928832
-8.395095535623366	-5009408
-8.394646875458573	2306048
-8.394198215293784	-12115968
-8.393749555128995	-2867200
-8.393300894964202	-311296
-8.392852234799413	-7315456
-8.392403574634624	-17965056
-8.391954914469835	-19378176
-8.391506254305042	-21778432
-8.391057594140253	3555328
-8.390608933975464	21348352
-8.390160273810672	30060544
-8.389711613645883	12079104
-8.389262953481094	7024640
-8.388814293316305	15568896
-8.388365633151512	15421440
-8.387916972986723	-7897088
-8.387468312821934	-15929344
-8.387019652657141	-17506304
-8.386570992492352	-9801728
-8.386122332327563	-35639296
-8.38567367216277	-70049792
-8.385225011997981	-46809088
-8.384776351833192	-10915840
-8.384327691668403	17735680
-8.38387903150361	13074432
-8.383430371338822	21704704
-8.382981711174033	29982720
-8.38253305100924	25776128
-8.382084390844451	-17014784
-8.381635730679662	-55050240
-8.381187070514873	-37683200
-8.38073841035008	-6582272
-8.380289750185291	13918208
-8.379841090020502	19099648
-8.37939242985571	35024896
-8.37894376969092	19722240
-8.378495109526131	-1814528
-8.378046449361339	-17235968
-8.37759778919655	-22114304
-8.37714912903176	-438272
-8.376700468866972	17604608
-8.376251808702179	9404416
-8.37580314853739	13348864
-8.3753544883726	-12943360
-8.374905828207808	-2002944
-8.374457168043019	5054464
-8.37400850787823	-8749056
-8.373559847713441	-9146368
-8.373111187548648	-9424896
-8.37266252738386	-11837440
-8.37221386721907	-31584256
-8.371765207054278	-34963456
-8.371316546889489	-10891264
-8.3708678867247	7815168
-8.37041922655991	18423808
-8.369970566395118	10047488
-8.369521906230329	-25673728
-8.36907324606554	-9412608
-8.368624585900747	-16859136
-8.368175925735958	1888256
-8.367727265571169	12840960
-8.367278605406376	10821632
-8.366829945241587	11698176
-8.366381285076798	-13066240
-8.36593262491201	-8937472
-8.365483964747217	-10424320
-8.365035304582428	-7364608
-8.364586644417638	9605120
-8.364137984252846	-6901760
-8.363689324088057	-9838592
-8.363240663923268	2670592
-8.362792003758479	14761984
-8.362343343593686	-16474112
-8.361894683428897	-21532672
-8.361446023264108	-16044032
-8.360997363099315	593920
-8.360548702934526	14639104
-8.360100042769737	-4591616
-8.359651382604945	-28995584
-8.359202722440155	-32985088
-8.358754062275366	-40493056
-8.358305402110577	-58859520
-8.357856741945785	-28622848
-8.357408081780996	-24219648
-8.356959421616207	1695744
-8.356510761451414	-9420800
-8.356062101286625	-16306176
-8.355613441121836	-34832384
-8.355164780957047	-43704320
-8.354716120792254	-33701888
-8.354267460627465	-8380416
-8.353818800462676	-7258112
-8.353370140297883	-9527296
-8.352921480133094	12365824
-8.352472819968305	45985792
-8.352024159803513	24260608
-8.351575499638724	23908352
-8.351126839473935	-20725760
-8.350678179309146	-32428032
-8.350229519144353	13918208
-8.349780858979564	18501632
-8.349332198814775	37117952
-8.348883538649982	110592
-8.348434878485193	5918720
-8.347986218320404	12042240
-8.347537558155615	6217728
-8.347088897990822	-5160960
-8.346640237826033	-17264640
-8.346191577661244	-8568832
-8.345742917496452	-10362880
-8.345294257331663	-17117184
-8.344845597166874	13221888
-8.344396937002085	176128
-8.343948276837292	-14430208
-8.343499616672503	-21008384
-8.343050956507714	-14864384
-8.342602296342921	-12890112
-8.342153636178132	15929344
-8.341704976013343	20316160
-8.34125631584855	29855744
-8.340807655683761	24301568
-8.340358995518972	1163264
-8.339910335354183	18903040
-8.33946167518939	8867840
-8.339013015024602	11300864
-8.338564354859813	-8204288
-8.33811569469502	-19107840
-8.33766703453023	-26484736
-8.337218374365442	-20652032
-8.336769714200653	-38481920
-8.33632105403586	-19451904
-8.335872393871071	5877760
-8.335423733706282	-4091904
-8.33497507354149	-30543872
-8.3345264133767	-13611008
-8.334077753211911	-5431296
-8.333629093047119	-18620416
-8.33318043288233	-13930496
-8.33273177271754	22589440
-8.332283112552751	12861440
-8.331834452387959	425984
-8.33138579222317	2600960
-8.33093713205838	843776
-8.330488471893588	2060288
-8.330039811728799	-1413120
-8.32959115156401	-737280
-8.329142491399221	7254016
-8.328693831234428	-5025792
-8.32824517106964	11173888
-8.32779651090485	13385728
-8.327347850740058	10096640
-8.326899190575269	-5427200
-8.32645053041048	-7938048
-8.326001870245687	-16257024
-8.325553210080898	-35864576
-8.325104549916109	-22507520
-8.32465588975132	-5013504
-8.324207229586527	-5398528
-8.323758569421738	-12115968
-8.323309909256949	-10780672
-8.322861249092156	-10432512
-8.322412588927367	-151552
-8.321963928762578	34992128
-8.32151526859779	7270400
-8.321066608432997	3035136
-8.320617948268207	-1855488
-8.320169288103418	12820480
-8.319720627938626	-36945920
-8.319271967773837	-27123712
-8.318823307609048	-13398016
-8.318374647444259	2781184
-8.317925987279466	-13115392
-8.317477327114677	-10338304
-8.317028666949888	-27934720
-8.316580006785095	-11694080
-8.316131346620306	19722240
-8.315682686455517	-10285056
-8.315234026290725	3158016
-8.314785366125935	34725888
-8.314336705961146	8040448
-8.313888045796357	29167616
-8.313439385631565	19111936
-8.312990725466776	-14692352
-8.312542065301987	-5369856
-8.312093405137194	188416
-8.311644744972405	8159232
-8.311196084807616	8998912
-8.310747424642827	2682880
-8.310298764478034	-3166208
-8.309850104313245	-30797824
-8.309401444148456	-7946240
-8.308952783983663	5922816
-8.308504123818874	-5783552
-8.308055463654085	-32755712
-8.307606803489293	-46395392
-8.307158143324504	-32976896
-8.306709483159715	-15945728
-8.306260822994926	-552960
-8.305812162830133	1159168
-8.305363502665344	13889536
-8.304914842500555	-7045120
-8.304466182335762	-46231552
-8.304017522170973	-48861184
-8.303568862006184	-34705408
-8.303120201841395	-27009024
-8.302671541676602	-9605120
-8.302222881511813	-45584384
-8.301774221347024	-43958272
-8.301325561182232	-19673088
-8.300876901017443	-2326528
-8.300428240852654	24723456
-8.299979580687864	57561088
-8.299530920523072	48443392
-8.299082260358283	21753856
-8.298633600193494	18374656
-8.298184940028701	-4734976
-8.297736279863912	-2727936
-8.297287619699123	-3268608
-8.29683895953433	15392768
-8.296390299369541	29392896
-8.295941639204752	21008384
-8.295492979039963	-12611584
-8.29504431887517	-40464384
-8.294595658710382	-34795520
-8.294146998545592	-20516864
-8.2936983383808	-20180992
-8.29324967821601	12709888
-8.292801018051222	-9990144
-8.292352357886433	-9875456
-8.29190369772164	-10887168
-8.291455037556851	5677056
-8.291006377392062	28753920
-8.29055771722727	21221376
-8.29010905706248	20398080
-8.289660396897691	13598720
-8.289211736732899	7950336
-8.28876307656811	10539008
-8.28831441640332	577536
-8.287865756238531	-14094336
-8.287417096073739	31621120
-8.28696843590895	34312192
-8.28651977574416	49647616
-8.286071115579368	51040256
-8.285622455414579	29462528
-8.28517379524979	40284160
-8.284725135085	57233408
-8.284276474920208	34230272
-8.28382781475542	8605696
-8.28337915459063	-14835712
-8.282930494425838	-17530880
-8.282481834261048	7806976
-8.28203317409626	11276288
