x	y
-358.85719986405945	7044.088778163899
-358.2417634005722	5224.651268748907
-357.62632693708497	4763.088295954385
-357.0108904735977	1760.8112930530242
-356.3954540101105	3219.3877062951224
-355.78001754662324	1023.105203543164
-355.164581083136	2235.3043449775723
-354.54914461964876	-935.6739658611064
-353.9337081561615	1271.6966149527752
-353.3182716926743	5827.298385305239
-352.70283522918703	4087.6006520893097
-352.0873987656998	5190.535302255188
-351.47196230221255	1414.5792866979318
-350.8565258387253	3427.209514467806
-350.24108937523806	-2936.9442289516805
-349.6256529117508	3630.405537111068
-349.0102164482636	-192.60586985905047
-348.39477998477633	2606.099617348713
-347.7793435212891	3108.6835695571845
-347.16390705780185	474.1132925215443
-346.5484705943146	-713.5400858692237
-345.93303413082737	949.3176521974801
-345.3175976673401	-896.6930439837761
-344.7021612038529	3215.391136835886
-344.08672474036564	-275.90312721648297
-343.4712882768784	-57.237703947272166
-342.85585181339115	864.2219747710769
-342.2404153499039	-5189.021900369262
-341.62497888641667	-3631.463423102862
-341.0095424229294	5603.395137628846
-340.3941059594422	3826.9639906429766
-339.77866949595494	-6878.572868178118
-339.1632330324677	-5638.320383650624
-338.54779656898046	-8561.211607576653
-337.9323601054932	808.1050163694472
-337.316923642006	1288.7648860075988
-336.70148717851873	-2212.5559274373554
-336.0860507150315	836.740477119085
-335.47061425154425	1577.1637646368363
-334.855177788057	-983.1020155444057
-334.23974132456976	-235.4155559874871
-333.6243048610825	4201.404941230903
-333.0088683975953	-4573.644335596091
-332.39343193410804	2133.5503328250543
-331.7779954706208	4722.11902342155
-331.16255900713355	-4454.931381894667
-330.5471225436463	-2111.0875273203937
-329.93168608015907	-3445.5380754781527
-329.3162496166718	1108.087980438746
-328.7008131531846	6918.661788489058
-328.08537668969734	1542.029338776736
-327.4699402262101	-5398.7213094870685
-326.85450376272286	-705.6990191356235
-326.2390672992356	-4479.945229656658
-325.6236308357484	3998.4967318910803
-325.00819437226113	-527.9200455010377
-324.3927579087739	-6120.78327469331
-323.77732144528665	-4180.692701367541
-323.1618849817994	6174.9621876163255
-322.54644851831216	-5768.244375697671
-321.9310120548249	169.8392938253237
-321.3155755913377	-5458.461728287891
-320.70013912785043	-7450.226106748217
-320.0847026643632	1221.8933626597955
-319.46926620087595	-7594.91203959521
-318.8538297373887	-7402.505723390203
-318.23839327390147	83.07073287864841
-317.6229568104142	-4706.6108744363755
-317.007520346927	-2123.100639305165
-316.39208388343974	-8012.810300237921
-315.7766474199525	-348.46746343383165
-315.16121095646525	3624.375846020659
-314.545774492978	-1056.7951757541032
-313.93033802949077	-3140.846672550115
-313.3149015660035	-1629.1404016256492
-312.6994651025163	1315.7148823663392
-312.08402863902904	1462.2310747581578
-311.4685921755418	-3963.2032965441704
-310.85315571205456	3608.5807983142768
-310.2377192485673	-862.5023983738956
-309.6222827850801	-4556.144693695855
-309.00684632159283	9310.651984128785
-308.3914098581056	1154.8078113139873
-307.77597339461835	-6878.1257098435635
-307.1605369311311	5431.411251640966
-306.54510046764386	1820.2705107920447
-305.9296640041566	-6849.116637434041
-305.3142275406694	-1137.5603534009024
-304.69879107718214	-7513.9248358847635
-304.0833546136949	-727.6623869173309
-303.46791815020765	444.1811843746218
-302.8524816867204	-39.866775576190776
-302.23704522323317	-5163.826225401019
-301.6216087597459	-3518.28022888974
-301.0061722962587	-3998.2906952422563
-300.39073583277144	2424.9184082845786
-299.7752993692842	-541.2556068612976
-299.15986290579696	-1649.5632686381741
-298.5444264423097	53.41851527225299
-297.9289899788225	-4258.204780646335
-297.31355351533523	-1160.4069836777235
-296.698117051848	-3004.657386344372
-296.08268058836074	-1734.7813837725807
-295.4672441248735	562.6081985213877
-294.85180766138626	-3538.488529720199
-294.236371197899	2471.4472729738245
-293.6209347344118	-2752.1001908923045
-293.00549827092453	-1507.8828415778662
-292.3900618074373	6447.476277230531
-291.77462534395005	-4051.955761852796
-291.1591888804628	2805.838462806003
-290.54375241697556	1029.7905443232212
-289.9283159534883	-3974.3159487128105
-289.3128794900011	6508.386153798621
-288.69744302651384	-2518.004400347262
-288.0820065630266	2557.8767404835016
-287.46657009953935	5479.1178099556
-286.8511336360521	-1661.1002628805136
-286.23569717256487	-5091.635888084322
-285.6202607090776	4864.272998818669
-285.0048242455904	-787.7999651100699
-284.38938778210314	-489.0215894729281
-283.7739513186159	2781.7422618444944
-283.15851485512866	6757.307670228936
-282.5430783916414	-320.90906495288255
-281.9276419281542	1268.325071659343
-281.31220546466693	1060.586446938716
-280.6967690011797	-872.8026355823022
-280.08133253769245	-1961.8924532281944
-279.4658960742052	2663.236875825787
-278.85045961071796	3262.6390208653174
-278.2350231472307	-3889.802179079048
-277.6195866837435	-542.0593755562522
-277.00415022025624	-4001.7895911923915
-276.388713756769	-2081.0832206761443
-275.77327729328175	-480.22234799987655
-275.1578408297945	-1903.6581885476635
-274.54240436630727	-350.2170941961249
-273.92696790282	101.70299075341791
-273.3115314393328	2012.8396079122685
-272.69609497584554	991.7914715597753
