x	y
-16.158814118723512	-1235025395712
-16.154658922048156	-1329036525568
-16.150503725372857	-977381883904
-16.1463485286975	-350161469440
-16.142193332022146	278044606464
-16.13803813534679	688306257920
-16.133882938671434	828815441920
-16.129727741996135	801468579840
-16.12557254532078	742979010560
-16.121417348645423	702558502912
-16.117262151970067	618047471616
-16.11310695529471	407086563328
-16.108951758619412	88122327040
-16.104796561944056	-185686032384
-16.1006413652687	-226962178048
-16.096486168593344	21210595328
-16.09233097191799	394247798784
-16.08817577524269	582303612928
-16.084020578567333	339168198656
-16.079865381891977	-323326312448
-16.07571018521662	-1106432229376
-16.071554988541266	-1597329375232
-16.06739979186591	-1530962903040
-16.06324459519061	-958402658304
-16.059089398515255	-204656869376
-16.0549342018399	350601871360
-16.050779005164543	512158072832
-16.046623808489187	365370015744
-16.042468611813888	177528111104
-16.038313415138532	191960711168
-16.034158218463176	467279020032
-16.03000302178782	863875629056
-16.025847825112464	1164330401792
-16.021692628437165	1224770322432
-16.01753743176181	1052564783104
-16.013382235086453	777472966656
-16.009227038411098	562263228416
-16.00507184173574	524531269632
-16.000916645060443	707189014528
-15.996761448385087	1084949004288
-15.99260625170973	1576106196992
-15.988451055034375	2050301624320
-15.984295858359019	2352308289536
-15.98014066168372	2358289367040
-15.975985465008364	2044849029120
-15.971830268333008	1518367408128
-15.967675071657652	964341792768
-15.963519874982296	534899589120
-15.959364678306997	250911653888
-15.955209481631641	-1677721600
-15.951054284956285	-367358115840
-15.94689908828093	-881827250176
-15.942743891605573	-1407943966720
-15.938588694930274	-1706616160256
-15.934433498254919	-1598604443648
-15.930278301579563	-1097871654912
-15.926123104904207	-413298327552
-15.92196790822885	186373898240
-15.917812711553495	544349356032
-15.913657514878196	697022021632
-15.90950231820284	809211265024
-15.905347121527484	1022160273408
-15.901191924852128	1337999753216
-15.897036728176772	1629105422336
-15.892881531501473	1756595486720
-15.888726334826117	1693798367232
-15.884571138150761	1550189592576
-15.880415941475405	1476525031424
-15.87626074480005	1531482996736
-15.87210554812475	1622327427072
-15.867950351449394	1571945447424
-15.863795154774039	1262091239424
-15.859639958098683	740902830080
-15.855484761423327	210059132928
-15.851329564748028	-100784930816
-15.847174368072672	-81163976704
-15.843019171397316	194749923328
-15.83886397472196	523495276544
-15.834708778046604	701526704128
-15.830553581371305	637865558016
-15.826398384695949	384047251456
-15.822243188020593	80140566528
-15.818087991345237	-132699389952
-15.813932794669881	-176378871808
-15.809777597994582	-51778682880
-15.805622401319226	182519332864
-15.80146720464387	444176793600
-15.797312007968515	657603952640
-15.793156811293159	776692826112
-15.78900161461786	796439609344
-15.784846417942504	745281683456
-15.780691221267148	655485829120
-15.776536024591792	526896857088
-15.772380827916436	314853818368
-15.768225631241137	-36222009344
-15.764070434565781	-527861547008
-15.759915237890425	-1060785618944
-15.75576004121507	-1456111353856
-15.751604844539713	-1548356681728
-15.747449647864357	-1293787594752
-15.743294451189058	-813053247488
-15.739139254513702	-326748864512
-15.734984057838346	-21474836480
-15.73082886116299	58904805376
-15.726673664487635	17125343232
-15.722518467812336	1593835520
-15.71836327113698	83907051520
-15.714208074461624	214647701504
-15.710052877786268	291286024192
-15.705897681110912	275641270272
-15.701742484435613	252891365376
-15.697587287760257	371380453376
-15.693432091084901	705867808768
-15.689276894409545	1160362590208
-15.68512169773419	1504702365696
-15.68096650105889	1532829368320
-15.676811304383534	1226338992128
-15.672656107708178	791121231872
-15.668500911032822	526942994432
-15.664345714357466	619733581824
-15.660190517682167	1010244255744
-15.656035321006812	1437773856768
-15.651880124331456	1625288605696
-15.6477249276561	1467138179072
-15.643569730980744	1083682324480
-15.639414534305445	714491297792
-15.635259337630089	544366133248
-15.631104140954733	598262939648
-15.626948944279377	773177999360
-15.622793747604021	958885003264
-15.618638550928722	1132948619264
-15.614483354253366	1349076910080
-15.61032815757801	1639037534208
-15.606172960902654	1926435438592
-15.602017764227298	2040147214336
-15.597862567552	1827688939520
-15.593707370876643	1279485018112
-15.589552174201287	561906712576
-15.585396977525932	-71408025600
-15.581241780850576	-424593588224
-15.57708658417522	-455711129600
-15.57293138749992	-264232763392
-15.568776190824565	1639972864
-15.564620994149209	234415456256
-15.560465797473853	389982191616
-15.556310600798497	450854125568
-15.552155404123198	389990580224
-15.548000207447842	184167694336
-15.543845010772486	-135572488192
-15.53968981409713	-457938305024
-15.535534617421774	-638150770688
-15.531379420746475	-597575073792
-15.52722422407112	-395770331136
-15.523069027395763	-202048012288
-15.518913830720408	-170863362048
-15.514758634045052	-311062167552
-15.510603437369753	-456470298624
-15.506448240694397	-373225947136
-15.50229304401904	68962746368
-15.498137847343685	790236233728
-15.493982650668329	1542065225728
-15.48982745399303	2067569573888
-15.485672257317674	2260155236352
-15.481517060642318	2204375187456
-15.477361863966962	2077690429440
-15.473206667291606	2000120971264
-15.469051470616307	1953346093056
-15.464896273940951	1826724249600
-15.460741077265595	1540576247808
-15.45658588059024	1136417308672
-15.452430683914884	756941848576
-15.448275487239584	534069116928
-15.444120290564229	480549797888
-15.439965093888873	475667628032
-15.435809897213517	357035933696
-15.43165470053816	44904218624
-15.427499503862805	-396693078016
-15.423344307187506	-802919809024
-15.41918911051215	-1014560194560
-15.415033913836794	-965759467520
-15.410878717161438	-698200621056
-15.406723520486082	-312148492288
-15.402568323810783	91309998080
-15.398413127135427	432885727232
-15.394257930460071	645163646976
-15.390102733784715	666684620800
-15.38594753710936	465697767424
-15.38179234043406	77724647424
-15.377637143758704	-386278621184
-15.373481947083349	-786796904448
-15.369326750407993	-1032973189120
-15.365171553732637	-1130796941312
-15.361016357057338	-1159074938880
-15.356861160381982	-1188594450432
-15.352705963706626	-1210136395776
-15.34855076703127	-1133087031296
-15.344395570355914	-858259456000
-15.340240373680615	-365600702464
-15.336085177005259	255684771840
-15.331929980329903	857550618624
-15.327774783654547	1318903087104
-15.323619586979191	1595026702336
-15.319464390303892	1697531297792
-15.315309193628536	1639813480448
-15.31115399695318	1415061700608
-15.306998800277825	1038652276736
-15.302843603602469	613475680256
-15.29868840692717	336945217536
-15.294533210251814	406897819648
-15.290378013576458	875602903040
-15.286222816901102	1567121997824
-15.282067620225746	2145864646656
-15.277912423550447	2313162850304
-15.273757226875091	1999235973120
-15.269602030199735	1405255417856
-15.26544683352438	855562518528
-15.261291636849023	566755328000
-15.257136440173667	509842817024
-15.252981243498368	472299601920
-15.248826046823012	267848253440
-15.244670850147656	-79997960192
-15.2405156534723	-337905713152
-15.236360456796945	-255588302848
-15.232205260121646	200374484992
-15.22805006344629	767515688960
-15.223894866770934	1043333120000
-15.219739670095578	770145517568
-15.215584473420222	33797701632
-15.211429276744923	-780354453504
-15.207274080069567	-1248107429888
-15.203118883394211	-1191782121472
-15.198963686718855	-780039880704
-15.1948084900435	-374396157952
-15.1906532933682	-246809624576
-15.186498096692844	-385091633152
-15.182342900017488	-527777660928
-15.178187703342132	-390317735936
-15.174032506666776	97978941440
-15.169877309991477	725903998976
-15.165722113316122	1144822693888
-15.161566916640766	1109972221952
-15.15741171996541	640877068288
-15.153256523290054	-2789212160
-15.149101326614755	-492637782016
-15.144946129939399	-616533327872
-15.140790933264043	-357119819776
-15.136635736588687	159182225408
-15.132480539913331	771420585984
-15.128325343238032	1359994683392
-15.124170146562676	1851835547648
-15.12001494988732	2187434393600
-15.115859753211964	2306099642368
-15.111704556536608	2171319877632
-15.10754935986131	1808038625280
-15.103394163185953	1307356168192
-15.099238966510597	786008375296
-15.095083769835242	332503449600
-15.090928573159886	-15627976704
-15.08677337648453	-251163312128
-15.08261817980923	-364535349248
-15.078462983133875	-342502670336
-15.074307786458519	-205680279552
-15.070152589783163	-44442845184
-15.065997393107807	293601280
-15.061842196432508	-178350194688
-15.057686999757152	-557464944640
-15.053531803081796	-959283462144
-15.04937660640644	-1136954179584
-15.045221409731084	-926639194112
-15.041066213055785	-362090070016
-15.03691101638043	334281834496
-15.032755819705073	882963906560
-15.028600623029718	1110676865024
-15.024445426354362	1033166127104
-15.020290229679063	807751647232
-15.016135033003707	603644231680
-15.01197983632835	493212401664
-15.007824639652995	438736781312
-15.003669442977639	366007549952
-14.99951424630234	248248270848
-14.995359049626984	125791371264
-14.991203852951628	52198113280
-14.987048656276272	25719472128
-14.982893459600916	-23035117568
-14.978738262925617	-169374384128
-14.974583066250261	-411075346432
-14.970427869574905	-640289865728
-14.96627267289955	-704320110592
-14.962117476224194	-513877737472
-14.957962279548894	-115003621376
-14.953807082873539	332667027456
-14.949651886198183	655074787328
-14.945496689522827	763854061568
-14.94134149284747	683814158336
-14.937186296172115	495661875200
-14.933031099496816	249900826624
-14.92887590282146	-73161244672
-14.924720706146104	-525416267776
-14.920565509470748	-1111020797952
-14.916410312795392	-1735498137600
-14.912255116120093	-2231004823552
-14.908099919444737	-2443240800256
-14.903944722769381	-2318342815744
-14.899789526094025	-1930554245120
-14.89563432941867	-1437836771328
-14.89147913274337	-1002107305984
-14.887323936068015	-726172434432
-14.883168739392659	-634585612288
-14.879013542717303	-689073815552
-14.874858346041947	-812487016448
-14.870703149366648	-907387338752
-14.866547952691292	-876957663232
-14.862392756015936	-659566886912
-14.85823755934058	-269408534528
-14.854082362665224	186919157760
-14.849927165989925	546039660544
-14.845771969314569	670618877952
-14.841616772639213	534035562496
-14.837461575963857	248046944256
-14.833306379288501	5486149632
-14.829151182613202	-33298579456
-14.824995985937846	159404523520
-14.82084078926249	456784871424
-14.816685592587135	648665890816
-14.812530395911779	561646665728
-14.80837519923648	155256356864
-14.804220002561124	-459209179136
-14.800064805885768	-1080654036992
-14.795909609210412	-1517843120128
-14.791754412535056	-1669181997056
-14.787599215859757	-1545261285376
-14.783444019184401	-1234085871616
-14.779288822509045	-839137624064
-14.77513362583369	-429442203648
