x	y
-5.7530356874422495	-24000512
-5.752672486367167	-14141440
-5.752309285292082	-4444160
-5.751946084216996	-5048320
-5.751582883141914	-3084288
-5.751219682066829	-8589312
-5.750856480991747	-6174720
-5.750493279916661	8658944
-5.7501300788415755	7671808
-5.749766877766493	-4921344
-5.749403676691408	2095104
-5.749040475616322	-17956864
-5.74867727454124	-18116608
-5.748314073466155	-17537024
-5.747950872391069	-26654720
-5.747587671315987	-34494464
-5.747224470240901	-29036544
-5.746861269165819	-24115200
-5.746498068090734	13473792
-5.746134867015648	-4947968
-5.745771665940566	-9326592
-5.745408464865481	18081792
-5.745045263790395	26515456
-5.744682062715313	33384448
-5.744318861640227	8138752
-5.743955660565142	-20389888
-5.74359245949006	-44255232
-5.743229258414974	-43309056
-5.742866057339892	-37597184
-5.742502856264807	-22972416
-5.742139655189721	-24387584
-5.741776454114639	-34162688
-5.741413253039553	-20756480
-5.741050051964468	9271296
-5.740686850889386	15841280
-5.7403236498143	4452352
-5.739960448739215	9601024
-5.739597247664133	-5378048
-5.739234046589047	-23156736
-5.738870845513965	-25053184
-5.738507644438879	-25765888
-5.738144443363794	-22292480
-5.737781242288712	-4382720
-5.737418041213626	-31535104
-5.737054840138541	-12580864
-5.736691639063459	-3590144
-5.736328437988373	-28696576
-5.735965236913287	-30810112
-5.735602035838205	-26177536
-5.73523883476312	-52054016
-5.734875633688038	-43722752
-5.734512432612952	-25950208
-5.734149231537867	-19605504
-5.733786030462785	-28721152
-5.733422829387699	-32253952
-5.733059628312613	-69025792
-5.732696427237531	-57049088
-5.732333226162446	-40067072
-5.73197002508736	-36648960
-5.731606824012278	-27770880
-5.731243622937193	-25341952
-5.7308804218621106	-40316928
-5.730517220787025	-26206208
-5.730154019711939	-27920384
-5.729790818636857	-35190784
-5.729427617561772	-1804288
-5.729064416486686	46415872
-5.728701215411604	32645120
-5.728338014336519	21389312
-5.727974813261433	17199104
-5.727611612186351	4263936
-5.727248411111265	17625088
-5.726885210036183	16033792
-5.726522008961098	5787648
-5.726158807886012	-5294080
-5.72579560681093	-8028160
-5.7254324057358446	-5756928
-5.725069204660759	8148992
-5.724706003585677	37838848
-5.724342802510591	38541312
-5.723979601435506	-5812224
-5.723616400360424	-37931008
-5.723253199285338	-31307776
-5.722889998210256	-2355200
-5.7225267971351705	-19683328
-5.722163596060085	-21981184
-5.721800394985003	-18321408
-5.721437193909917	-9873408
-5.721073992834832	-3325952
-5.72071079175975	-4300800
-5.720347590684664	-29315072
-5.719984389609579	-38862848
-5.7196211885344965	-41017344
-5.719257987459411	-28065792
-5.718894786384329	-23928832
-5.718531585309243	-22235136
-5.718168384234158	-18139136
-5.717805183159076	-22603776
-5.71744198208399	-12615680
-5.7170787810089045	-14895104
-5.7167155799338225	-15249408
-5.716352378858737	-7577600
-5.715989177783651	10635264
-5.715625976708569	6590464
-5.715262775633484	-6014976
-5.714899574558402	-24649728
-5.714536373483316	-8775680
-5.7141731724082305	1081344
-5.7138099713331485	-28616704
-5.713446770258063	-32966656
-5.713083569182977	-25759744
-5.712720368107895	-4253696
-5.71235716703281	15554560
-5.711993965957724	35174400
-5.711630764882642	31180800
-5.7112675638075565	29315072
-5.7109043627324745	-1153024
-5.710541161657389	-11247616
-5.710177960582303	-23265280
-5.709814759507221	-53848064
-5.709451558432136	-52983808
-5.70908835735705	-35299328
-5.708725156281968	-5441536
-5.7083619552068825	-16566272
-5.707998754131797	-49149952
-5.707635553056715	-33961984
-5.707272351981629	-43945984
-5.706909150906547	-53387264
-5.706545949831462	-16861184
-5.706182748756376	13268992
-5.705819547681294	23853056
-5.7054563466062085	-6871040
-5.705093145531123	-25262080
-5.704729944456041	7467008
-5.704366743380955	23664640
