x	y
-397.9488352364482	-413.75568449388766
-396.7167560909409	650.4407595717557
-395.48467694543365	521.309338699698
-394.2525977999264	686.1928705522845
-393.0205186544191	384.028877014779
-391.78843950891184	-112.12451184275687
-390.55636036340456	-80.28339192724842
-389.3242812178973	-60.173486431695665
-388.09220207239	242.12954170363037
-386.86012292688275	652.050803949513
-385.6280437813755	376.13644759580853
-384.3959646358682	1052.452074886377
-383.16388549036094	-34.006458056757
-381.93180634485367	1252.5738222816879
-380.6997271993464	80.92211650161065
-379.4676480538391	-151.8142266602145
-378.23556890833186	-815.8064544959254
-377.0034897628246	-300.26253317626765
-375.7714106173173	484.4191025703205
-374.53933147181004	-944.9365165734923
-373.3072523263028	500.4909364567293
-372.0751731807955	-99.92968674351955
-370.84309403528823	-101.27818760009635
-369.61101488978096	-677.0124759651707
-368.3789357442737	136.92154596240857
-367.1468565987664	630.6611274191381
-365.91477745325915	-315.18499828636203
-364.6826983077519	-108.78212468313637
-363.4506191622446	-838.6155789620228
-362.21854001673734	677.4922337312482
-360.98646087123007	1001.1105157163472
-359.7543817257228	-317.7480262888327
-358.5223025802155	784.0160781679242
-357.29022343470825	817.971217226343
-356.058144289201	-1217.7570134772586
-354.8260651436937	343.04399596616264
-353.59398599818644	-91.27383890603778
-352.36190685267917	102.72208959841896
-351.1298277071719	-212.82273277848077
-349.8977485616646	-1055.4545203754287
-348.66566941615736	930.3313052658272
-347.4335902706501	784.7892448738496
-346.2015111251428	47.38023581916343
-344.96943197963554	-219.14031401678434
-343.7373528341283	359.2029765945782
-342.505273688621	-50.168596206056215
-341.27319454311373	-321.6866781893202
-340.04111539760646	194.86621639098865
-338.8090362520992	1353.2478172999906
-337.5769571065919	714.6190337368657
-336.34487796108465	2.3472037576008127
-335.1127988155774	-791.2319695988407
-333.8807196700701	-37.73064250596455
-332.64864052456284	312.7704254536107
-331.41656137905557	-1026.1382554555114
-330.1844822335483	-553.0013496457727
-328.952403088041	-456.114008559048
-327.72032394253375	-600.0724687746441
-326.4882447970265	-107.2834036648665
-325.2561656515192	334.0123447872195
-324.02408650601194	329.9422075567392
-322.79200736050467	-909.7349931827116
-321.5599282149974	268.91991707299655
-320.3278490694901	417.6506079830407
-319.09576992398286	1342.277547223836
-317.8636907784756	786.8848320186326
-316.6316116329683	-181.85210998438762
-315.39953248746104	-292.6671764233995
-314.1674533419538	263.8657359882948
-312.9353741964465	-1320.9015626868677
-311.70329505093923	-796.6394575618586
-310.47121590543196	-1020.3709593861862
-309.2391367599247	112.04420613363621
-308.0070576144174	793.338865824192
-306.77497846891015	-97.98928044247756
-305.5428993234029	-43.40809447735357
-304.3108201778956	28.058751672654093
-303.07874103238834	858.9540360772116
-301.84666188688107	192.05304198093827
-300.6145827413738	153.08379432988474
-299.3825035958665	307.10239607109105
-298.15042445035925	-359.894287813795
-296.918345304852	-24.908440340231873
-295.6862661593447	25.060702552359654
-294.45418701383744	520.9642718912107
-293.22210786833017	-606.0662303885888
-291.9900287228229	677.8498594608083
-290.7579495773156	714.3646795789399
-289.52587043180836	1125.4606347297445
-288.2937912863011	245.35310582804496
-287.0617121407938	19.610119454647695
-285.82963299528654	-855.5631060273729
-284.5975538497793	-394.58473841557475
-283.365474704272	-622.8324941512064
-282.13339555876473	-937.3560229898749
-280.90131641325746	535.087317365799
-279.6692372677502	580.1667199480577
-278.4371581222429	-431.30616824239627
-277.20507897673565	312.36990803520547
-275.9729998312284	-144.5408395265738
-274.7409206857211	-1283.7254845279015
-273.50884154021384	86.97435202816742
-272.27676239470657	978.2563422010757
-271.0446832491993	142.37035692874568
-269.812604103692	403.5159483295768
-268.58052495818475	271.4700726169122
-267.3484458126775	31.254588470496103
-266.1163666671702	-512.4094404228005
-264.88428752166294	350.77853015463114
-263.65220837615567	877.9262067046274
-262.4201292306484	-209.64411338648895
-261.1880500851411	672.5238664352889
-259.95597093963386	89.67034955349091
-258.7238917941266	-257.6155384079314
-257.4918126486193	427.3201908750559
-256.25973350311205	-604.7359167108164
-255.02765435760475	168.72995957351628
-253.79557521209745	-589.5033482183735
-252.56349606659015	-729.2421220904262
-251.33141692108285	-375.14187076833684
-250.09933777557555	234.66939097259112
-248.86725863006825	-343.2329221824472
-247.63517948456095	114.82502838452257
-246.40310033905365	-337.5925775551523
-245.17102119354635	-149.29190344129
-243.93894204803905	550.1485283371067
-242.70686290253175	153.32866676040325
-241.47478375702445	-373.5559271580172
-240.24270461151715	399.21102837068815
-239.01062546600986	-286.6087422917605
-237.77854632050256	-315.8645673069221
-236.54646717499526	-116.0415011931312
-235.31438802948796	-336.4821288697009
-234.08230888398066	-81.48836508256002
-232.85022973847336	403.24111154843064
-231.61815059296606	-538.3210017210188
-230.38607144745876	-563.8020105461175
-229.15399230195146	464.8299005182013
-227.92191315644416	-172.79431594175006
-226.68983401093686	1042.1045092116883
-225.45775486542956	-1140.9825941998306
-224.22567571992226	-59.83584946946819
-222.99359657441497	-635.1261357480068
-221.76151742890767	-389.72907360043047
-220.52943828340037	632.0853352589264
-219.29735913789307	531.2107589837697
-218.06527999238577	556.5040378234593
-216.83320084687847	1129.6051313817127
-215.60112170137117	-476.50220788106293
-214.36904255586387	-268.474853353022
-213.13696341035657	159.49911325357363
-211.90488426484927	870.2704358843741
-210.67280511934197	-196.16622083064618
