x	y
-8.555357598471101	-29495296
-8.554908938320445	-36409344
-8.554460278169785	-39305216
-8.554011618019125	-47034368
-8.553562957868468	-47779840
-8.553114297717809	-23728128
-8.552665637567149	-22302720
-8.552216977416492	-14741504
-8.551768317265832	-36921344
-8.551319657115172	-10870784
-8.550870996964516	-15806464
-8.550422336813856	-16834560
-8.549973676663196	-40677376
-8.54952501651254	-35622912
-8.54907635636188	-10059776
-8.54862769621122	-15319040
-8.548179036060564	-6672384
-8.547730375909904	-6348800
-8.547281715759244	-15192064
-8.546833055608587	-15781888
-8.546384395457927	2785280
-8.545935735307268	7102464
-8.545487075156611	-2355200
-8.545038415005951	-12271616
-8.544589754855291	-19111936
-8.544141094704635	-13910016
-8.543692434553975	-2035712
-8.543243774403315	-2052096
-8.542795114252659	-12693504
-8.542346454101999	-22376448
-8.541897793951343	-31363072
-8.541449133800683	-41213952
-8.541000473650023	-32796672
-8.540551813499366	-21573632
-8.540103153348706	-5537792
-8.539654493198046	-14962688
-8.53920583304739	-28680192
-8.53875717289673	-30945280
-8.53830851274607	-28524544
-8.537859852595414	-19734528
-8.537411192444754	1355776
-8.536962532294094	15986688
-8.536513872143438	-11960320
-8.536065211992778	-5705728
-8.535616551842118	12423168
-8.535167891691462	20467712
-8.534719231540802	2498560
-8.534270571390142	-25608192
-8.533821911239485	-9928704
-8.533373251088825	4829184
-8.532924590938165	-19017728
-8.532475930787509	-30457856
-8.53202727063685	-31510528
-8.53157861048619	-24653824
-8.531129950335533	-23691264
-8.530681290184873	-26746880
-8.530232630034213	4358144
-8.529783969883557	27303936
-8.529335309732897	21524480
-8.528886649582237	1523712
-8.52843798943158	-30973952
-8.52798932928092	-18898944
-8.52754066913026	-17842176
-8.527092008979604	-20443136
-8.526643348828944	-30908416
-8.526194688678284	-26804224
-8.525746028527628	2056192
-8.525297368376968	5160960
-8.524848708226308	-24027136
-8.524400048075652	-35201024
-8.523951387924992	-19308544
-8.523502727774332	-11739136
-8.523054067623676	6963200
-8.522605407473016	-16183296
-8.522156747322356	-21053440
-8.5217080871717	-35074048
