x	y
-16.163614428916617	404697088
-16.159459232261383	514797568
-16.155304035606207	127320064
-16.151148838950974	283906048
-16.146993642295797	494727168
-16.142838445640564	505913344
-16.138683248985387	707092480
-16.13452805233021	359755776
-16.130372855674977	192380928
-16.1262176590198	526946304
-16.122062462364568	368156672
-16.11790726570939	-7221248
-16.113752069054215	214089728
-16.10959687239898	624533504
-16.105441675743805	859389952
-16.10128647908857	1057918976
-16.097131282433395	966152192
-16.09297608577816	604475392
-16.088820889122985	73744384
-16.08466569246781	-328261632
-16.080510495812575	-632868864
-16.0763552991574	-668413952
-16.072200102502165	-110538752
-16.06804490584699	14254080
-16.063889709191756	109051904
-16.05973451253658	114683904
-16.055579315881403	-371007488
-16.05142411922617	-910979072
-16.047268922570993	-419426304
-16.04311372591576	-136785920
-16.038958529260583	-205082624
-16.034803332605406	-105766912
-16.030648135950173	-132308992
-16.026492939294997	-219906048
-16.022337742639763	-561565696
-16.018182545984587	225415168
-16.014027349329353	478482432
-16.009872152674177	649609216
-16.005716956019	917368832
-16.001561759363767	163807232
-15.99740656270859	-313212928
-15.993251366053357	19320832
-15.98909616939818	405364736
-15.984940972743004	894148608
-15.980785776087771	1040621568
-15.976630579432594	512274432
-15.972475382777361	-240558080
-15.968320186122185	-640606208
-15.964164989466951	-333602816
-15.960009792811775	-81588224
-15.955854596156598	248578048
-15.951699399501365	322838528
-15.947544202846188	185143296
-15.943389006190955	504442880
-15.939233809535779	572178432
-15.935078612880545	187858944
-15.930923416225369	-297738240
-15.926768219570192	-330907648
-15.922613022914959	-267010048
-15.918457826259782	-1028808704
-15.914302629604549	-1021718528
-15.910147432949373	-705912832
-15.905992236294196	-225738752
-15.901837039638963	-718413824
-15.897681842983786	-1368793088
-15.893526646328553	-1262776320
-15.889371449673376	-1346682880
-15.885216253018143	-1259700224
-15.881061056362967	-898412544
-15.87690585970779	-480067584
-15.872750663052557	378781696
-15.86859546639738	398462976
-15.864440269742147	-228118528
-15.86028507308697	-65941504
-15.856129876431737	546922496
-15.85197467977656	736714752
-15.847819483121384	713138176
-15.84366428646615	487043072
-15.839509089810974	496746496
-15.835353893155741	51642368
-15.831198696500564	-160485376
-15.827043499845388	-112902144
-15.822888303190155	-248889344
-15.818733106534978	-494690304
-15.814577909879745	-583741440
-15.810422713224568	-299483136
-15.806267516569335	392601600
-15.802112319914158	392040448
-15.797957123258982	-271990784
-15.793801926603749	-343158784
-15.789646729948572	169824256
-15.785491533293339	219967488
-15.781336336638162	461324288
-15.777181139982986	659148800
-15.773025943327752	115269632
-15.768870746672576	-110309376
-15.764715550017343	-245592064
-15.760560353362166	-785076224
-15.756405156706933	-1095086080
-15.752249960051756	-1310543872
-15.74809476339658	-1532100608
-15.743939566741346	-1256210432
-15.73978437008617	-1123139584
-15.735629173430937	-730398720
-15.73147397677576	140570624
-15.727318780120527	350756864
-15.72316358346535	-403976192
-15.719008386810174	-337371136
-15.71485319015494	-96972800
-15.710697993499764	-564092928
-15.70654279684453	-592519168
-15.702387600189354	478384128
-15.698232403534178	1065734144
-15.694077206878944	725164032
-15.689922010223768	400306176
-15.685766813568534	35151872
-15.681611616913358	388624384
-15.677456420258125	803340288
-15.673301223602948	1154682880
-15.669146026947772	939233280
-15.664990830292538	397631488
-15.660835633637362	196878336
-15.656680436982128	177500160
-15.652525240326952	92413952
-15.648370043671719	122667008
-15.644214847016542	289918976
-15.640059650361366	209219584
-15.635904453706132	550518784
-15.631749257050956	105410560
-15.627594060395722	477880320
-15.623438863740546	792506368
-15.61928366708537	345554944
-15.615128470430136	-303403008
-15.61097327377496	-577806336
-15.606818077119726	-189698048
-15.60266288046455	93249536
-15.598507683809316	57851904
-15.59435248715414	417898496
-15.590197290498963	754360320
-15.58604209384373	393220096
-15.581886897188554	174829568
-15.57773170053332	254865408
-15.573576503878144	194310144
-15.569421307222967	804118528
-15.565266110567734	1072660480
-15.561110913912557	872955904
-15.556955717257324	997896192
-15.552800520602148	1255292928
-15.548645323946914	445526016
-15.544490127291738	-42131456
-15.540334930636561	450744320
-15.536179733981328	45711360
-15.532024537326151	-271532032
-15.527869340670918	-378294272
-15.523714144015742	180305920
-15.519558947360508	962998272
-15.515403750705332	852754432
