x	y
-6.910032884232088	-8643584
-6.909669683150462	-5808128
-6.909306482068839	-2993664
-6.908943280987213	-1179648
-6.90858007990559	-337920
-6.908216878823968	172032
-6.907853677742342	805888
-6.907490476660719	1471488
-6.907127275579093	1895936
-6.90676407449747	2109952
-6.906400873415844	2382336
-6.906037672334222	2649600
-6.905674471252599	2238464
-6.905311270170973	431616
-6.90494806908935	-2577408
-6.904584868007724	-5438976
-6.904221666926102	-6635008
-6.903858465844479	-5874176
-6.903495264762853	-4468736
-6.90313206368123	-4138496
-6.902768862599604	-5312512
-6.902405661517982	-6623232
-6.9020424604363555	-6194176
-6.901679259354733	-3483648
-6.90131605827311	117760
-6.900952857191484	2537984
-6.900589656109862	2838016
-6.9002264550282355	1806848
-6.899863253946613	857088
-6.89950005286499	540160
-6.899136851783364	267776
-6.898773650701742	-559104
-6.8984104496201155	-1431040
-6.898047248538493	-1019392
-6.897684047456867	1292288
-6.897320846375244	4319232
-6.896957645293622	5745152
-6.8965944442119955	4120064
-6.896231243130373	299008
-6.895868042048747	-3094528
-6.895504840967124	-3748864
-6.895141639885502	-1425408
-6.8947784388038755	2030080
-6.894415237722253	4231680
-6.894052036640627	3865088
-6.893688835559004	1207296
-6.893325634477382	-2436608
-6.8929624333957555	-5561856
-6.892599232314133	-6959104
-6.892236031232507	-5977600
-6.891872830150884	-2832896
-6.891509629069258	1251840
-6.8911464279876355	4471296
-6.890783226906013	5415424
-6.890420025824387	3912192
-6.890056824742764	943104
-6.889693623661138	-2269184
-6.889330422579516	-5085696
-6.888967221497893	-7414272
-6.888604020416267	-9064448
-6.888240819334644	-9450496
-6.887877618253018	-8153600
-6.887514417171396	-5689344
-6.887151216089769	-3383808
-6.886788015008147	-2196480
-6.886424813926524	-1667584
-6.886061612844898	-316416
-6.885698411763276	2680320
-6.885335210681649	6243840
-6.884972009600027	8092160
-6.884608808518404	6967808
-6.884245607436778	4150272
-6.883882406355156	2460672
-6.8835192052735295	3496960
-6.883156004191907	5790208
-6.882792803110284	5948928
-6.882429602028658	1932800
-6.882066400947036	-4651520
-6.8817031998654095	-9601536
-6.881339998783787	-9672192
