x	y
-6.926591401437793	-131022848
-6.926228200362186	-128393216
-6.925864999286574	-123289600
-6.925501798210966	-137256960
-6.9251385971353585	-180772864
-6.924775396059751	-234102784
-6.924412194984139	-260849664
-6.9240489939085315	-243277824
-6.923685792832924	-201220096
-6.923322591757316	-172187648
-6.922959390681704	-173096960
-6.922596189606097	-185294848
-6.922232988530489	-179544064
-6.921869787454881	-152461312
-6.9215065863792695	-132235264
-6.921143385303662	-145850368
-6.920780184228054	-184631296
-6.920416983152446	-209182720
-6.920053782076838	-190955520
-6.919690581001227	-145522688
-6.919327379925619	-119152640
-6.918964178850011	-141156352
-6.918600977774403	-192626688
-6.918237776698792	-226574336
-6.917874575623184	-217669632
-6.917511374547576	-187662336
-6.917148173471968	-178528256
-6.916784972396357	-203096064
-6.916421771320749	-228073472
-6.916058570245141	-209158144
-6.9156953691695335	-140763136
-6.915332168093922	-66461696
-6.914968967018314	-38338560
-6.9146057659427065	-68263936
-6.914242564867099	-121536512
-6.913879363791491	-156549120
-6.913516162715879	-165634048
-6.913152961640272	-174161920
-6.912789760564664	-202973184
-6.912426559489056	-239304704
-6.9120633584134445	-249266176
-6.911700157337837	-216555520
-6.911336956262229	-162807808
-6.910973755186621	-126861312
-6.91061055411101	-126746624
-6.910247353035402	-146391040
-6.909884151959794	-159645696
-6.909520950884186	-161669120
-6.909157749808575	-170967040
-6.908794548732967	-201146368
-6.908431347657359	-237412352
-6.908068146581751	-247799808
-6.9077049455061434	-218038272
-6.907341744430532	-170450944
-6.906978543354924	-143220736
-6.906615342279316	-150937600
-6.906252141203709	-169320448
-6.905888940128097	-161529856
-6.905525739052489	-118964224
-6.9051625379768815	-73089024
-6.904799336901274	-65855488
-6.904436135825662	-109010944
-6.9040729347500545	-173088768
-6.903709733674447	-214491136
-6.903346532598839	-211599360
-6.902983331523227	-175972352
-6.90262013044762	-134234112
-6.902256929372012	-104251392
-6.901893728296404	-88776704
-6.901530527220796	-84918272
-6.901167326145185	-92381184
-6.900804125069577	-110927872
-6.900440923993969	-135102464
-6.900077722918361	-157564928
-6.89971452184275	-177643520
-6.899351320767142	-201596928
-6.898988119691534	-230424576
-6.898624918615926	-249724928
-6.898261717540315	-238321664
-6.897898516464707	-191676416
-6.897535315389099	-134373376
-6.897172114313491	-103391232
-6.89680891323788	-114425856
-6.896445712162272	-146210816
-6.896082511086664	-161783808
-6.8957193100110565	-146784256
-6.895356108935449	-124502016
-6.894992907859837	-130039808
-6.8946297067842295	-170942464
-6.894266505708622	-217022464
-6.893903304633014	-231727104
-6.893540103557402	-211222528
-6.893176902481795	-187785216
-6.892813701406187	-192610304
-6.892450500330579	-218857472
-6.8920872992549675	-227123200
-6.89172409817936	-189759488
-6.891360897103752	-126574592
-6.890997696028144	-91201536
-6.890634494952533	-119357440
-6.890271293876925	-191807488
-6.889908092801317	-250773504
-6.889544891725709	-253960192
-6.889181690650098	-211738624
-6.88881848957449	-171663360
-6.888455288498882	-169312256
-6.888092087423274	-196296704
-6.8877288863476664	-215392256
-6.887365685272055	-201940992
-6.887002484196447	-167108608
-6.886639283120839	-141574144
-6.886276082045232	-142016512
-6.88591288096962	-157253632
-6.885549679894012	-165412864
-6.8851864788184045	-158932992
-6.884823277742797	-149504000
-6.884460076667185	-150749184
-6.8840968755915775	-162086912
-6.88373367451597	-172064768
-6.883370473440362	-174563328
-6.88300727236475	-175816704
-6.882644071289143	-183328768
-6.882280870213535	-191332352
-6.881917669137927	-182902784
-6.881554468062319	-148684800
-6.881191266986708	-101408768
-6.8808280659111	-67813376
-6.880464864835492	-64765952
-6.880101663759884	-84353024
-6.879738462684273	-103211008
-6.879375261608665	-105955328
-6.879012060533057	-97992704
-6.878648859457449	-96108544
-6.878285658381838	-109412352
-6.87792245730623	-131407872
-6.877559256230622	-149143552
-6.877196055155014	-156377088
-6.876832854079403	-155869184
-6.876469653003795	-151461888
-6.876106451928187	-142614528
-6.8757432508525795	-128458752
-6.875380049776972	-114114560
-6.87501684870136	-107790336
-6.8746536476257525	-110075904
-6.874290446550145	-109264896
-6.873927245474537	-92110848
-6.873564044398925	-60473344
-6.873200843323318	-34635776
-6.87283764224771	-36519936
-6.872474441172102	-68657152
-6.8721112400964905	-111230976
-6.871748039020883	-140861440
-6.871384837945275	-151117824
-6.871021636869667	-152985600
-6.870658435794056	-156680192
-6.870295234718448	-157786112
-6.86993203364284	-144932864
-6.869568832567232	-120111104
-6.869205631491624	-105455616
-6.868842430416013	-124821504
-6.868479229340405	-177545216
-6.868116028264797	-233586688
-6.8677528271891894	-257777664
-6.867389626113578	-239493120
-6.86702642503797	-198123520
-6.866663223962362	-160997376
-6.866300022886755	-139378688
-6.865936821811143	-127401984
-6.865573620735535	-120250368
-6.8652104196599275	-125083648
-6.86484721858432	-149135360
-6.864484017508708	-180158464
-6.8641208164331005	-187957248
-6.863757615357493	-152780800
-6.863394414281885	-91947008
-6.863031213206277	-52224000
-6.862668012130666	-69296128
-6.862304811055058	-133292032
-6.86194160997945	-196583424
-6.861578408903842	-217546752
-6.861215207828231	-196124672
-6.860852006752623	-165937152
-6.860488805677015	-154034176
-6.860125604601407	-153198592
-6.859762403525796	-135725056
-6.859399202450188	-90726400
-6.85903600137458	-40968192
-6.858672800298972	-19595264
-6.858309599223361	-33611776
-6.857946398147753	-56311808
-6.857583197072145	-58163200
-6.857219995996537	-41230336
-6.85685679492093	-37527552
-6.856493593845318	-72105984
-6.85613039276971	-132268032
-6.8557671916941025	-178151424
-6.855403990618495	-183902208
-6.855040789542883	-163643392
-6.8546775884672755	-153575424
-6.854314387391668	-170295296
-6.85395118631606	-192643072
-6.853587985240448	-187695104
-6.853224784164841	-151420928
-6.852861583089233	-117325824
-6.852498382013625	-121618432
-6.8521351809380135	-162816000
-6.851771979862406	-200523776
-6.851408778786798	-196091904
-6.85104557771119	-151658496
-6.850682376635582	-106332160
-6.850319175559971	-94953472
-6.849955974484363	-114352128
-6.849592773408755	-131825664
-6.849229572333147	-122904576
-6.848866371257536	-95412224
-6.848503170181928	-75268096
-6.84813996910632	-74326016
-6.8477767680307124	-79437824
-6.847413566955101	-73711616
-6.847050365879493	-62062592
-6.846687164803885	-67403776
-6.846323963728278	-100360192
-6.845960762652666	-139010048
-6.845597561577058	-146440192
-6.8452343605014505	-110403584
-6.844871159425843	-60825600
-6.844507958350235	-42909696
-6.8441447572746235	-71991296
-6.843781556199016	-118349824
-6.843418355123408	-139403264
-6.8430551540478	-125108224
-6.842691952972189	-108118016
-6.842328751896581	-127639552
-6.841965550820973	-186105856
-6.841602349745365	-244736000
-6.841239148669754	-261791744
-6.840875947594146	-232169472
-6.840512746518538	-187809792
-6.84014954544293	-161964032
-6.839786344367319	-157999104
-6.839423143291711	-154820608
-6.839059942216103	-137756672
-6.838696741140495	-117489664
-6.8383335400648875	-115941376
-6.837970338989276	-137986048
-6.837607137913668	-163536896
-6.83724393683806	-169140224
-6.836880735762453	-153329664
-6.836517534686841	-135585792
-6.836154333611233	-130490368
-6.8357911325356255	-128040960
-6.835427931460018	-104300544
-6.835064730384406	-51347456
-6.8347015293087985	7626752
-6.834338328233191	36102144
-6.833975127157583	16367616
-6.833611926081971	-37576704
-6.833248725006364	-97755136
-6.832885523930756	-147775488
-6.832522322855148	-188178432
-6.83215912177954	-220045312
-6.831795920703929	-232595456
-6.831432719628321	-214138880
-6.831069518552713	-173760512
-6.830706317477105	-143425536
-6.830343116401494	-150528000
-6.829979915325886	-187400192
-6.829616714250278	-213917696
-6.82925351317467	-196222976
-6.828890312099059	-143507456
-6.828527111023451	-102187008
-6.828163909947843	-110182400
-6.8278007088722354	-157351936
-6.827437507796624	-194617344
-6.827074306721016	-183713792
-6.826711105645408	-136871936
-6.826347904569801	-104660992
-6.825984703494193	-124608512
-6.825621502418581	-183451648
-6.8252583013429735	-231047168
-6.824895100267366	-229826560
-6.824531899191758	-188399616
-6.8241686981161465	-146964480
-6.823805497040539	-134225920
-6.823442295964931	-142434304
-6.823079094889323	-144351232
-6.822715893813712	-128630784
-6.822352692738104	-112656384
-6.821989491662496	-119480320
-6.821626290586888	-147300352
-6.821263089511277	-166944768
-6.820899888435669	-151158784
-6.820536687360061	-103145472
-6.820173486284453	-53379072
-6.819810285208842	-28753920
-6.819447084133234	-28368896
-6.819083883057626	-31416320
-6.818720681982018	-26484736
-6.8183574809064105	-28049408
-6.817994279830799	-60448768
-6.817631078755191	-126697472
-6.817267877679583	-196984832
-6.816904676603976	-231694336
-6.816541475528364	-217153536
-6.816178274452756	-178257920
-6.8158150733771485	-155090944
-6.815451872301541	-165945344
-6.815088671225929	-191979520
-6.8147254701503215	-196444160
-6.814362269074714	-159195136
-6.813999067999106	-94601216
-6.813635866923494	-39075840
-6.813272665847887	-22552576
-6.812909464772279	-48963584
-6.812546263696671	-99532800
-6.812183062621063	-150855680
-6.811819861545452	-190414848
-6.811456660469844	-218259456
-6.811093459394236	-238166016
-6.810730258318628	-249282560
-6.810367057243017	-246087680
-6.810003856167409	-225124352
-6.809640655091801	-190832640
-6.809277454016193	-153665536
-6.808914252940582	-121856000
-6.808551051864974	-94388224
-6.808187850789366	-62758912
-6.8078246497137584	-21463040
-6.807461448638147	22536192
-6.807098247562539	51519488
-6.806735046486931	50470912
-6.806371845411324	20840448
-6.806008644335716	-19382272
-6.805645443260104	-50151424
-6.8052822421844965	-64774144
-6.804919041108889	-71065600
-6.804555840033281	-78077952
-6.8041926389576695	-84418560
-6.803829437882062	-82632704
-6.803466236806454	-74579968
-6.803103035730846	-77119488
-6.802739834655235	-106242048
-6.802376633579627	-153362432
-6.802013432504019	-182779904
-6.801650231428411	-161423360
-6.8012870303528	-96059392
-6.800923829277192	-37535744
-6.800560628201584	-39649280
-6.800197427125976	-106692608
-6.799834226050368	-182665216
-6.799471024974757	-198508544
-6.799107823899149	-136331264
-6.798744622823541	-48726016
-6.7983814217479335	-11517952
-6.798018220672322	-54018048
-6.797655019596714	-133914624
-6.797291818521106	-180404224
-6.796928617445499	-161505280
-6.796565416369887	-109133824
-6.796202215294279	-79699968
-6.7958390142186715	-94756864
-6.795475813143064	-123281408
-6.795112612067452	-121143296
-6.7947494109918445	-82100224
-6.794386209916237	-44646400
-6.794023008840629	-48914432
-6.793659807765021	-92168192
-6.79329660668941	-131760128
-6.792933405613802	-131555328
-6.792570204538194	-100057088
-6.792207003462586	-78266368
-6.791843802386975	-91447296
-6.791480601311367	-118472704
-6.791117400235759	-113754112
-6.790754199160151	-58597376
-6.79039099808454	13934592
-6.790027797008932	48340992
-6.789664595933324	20193280
-6.789301394857716	-42344448
-6.788938193782105	-90431488
-6.788574992706497	-104849408
-6.788211791630889	-111902720
-6.7878485905552814	-149348352
-6.787485389479674	-220667904
-6.787122188404062	-286457856
-6.786758987328454	-301465600
-6.786395786252847	-258105344
-6.786032585177239	-192831488
-6.785669384101627	-151502848
-6.7853061830260195	-150773760
-6.784942981950412	-171933696
-6.784579780874804	-186982400
-6.7842165797991925	-185417728
-6.783853378723585	-176046080
-6.783490177647977	-168894464
-6.783126976572369	-162299904
-6.782763775496758	-148922368
-6.78240057442115	-129228800
-6.782037373345542	-113016832
-6.781674172269934	-106414080
-6.781310971194326	-101695488
-6.780947770118715	-84910080
-6.780584569043107	-54329344
-6.780221367967499	-27795456
-6.779858166891891	-27410432
-6.77949496581628	-56008704
-6.779131764740672	-90161152
-6.778768563665064	-99598336
-6.7784053625894565	-74948608
-6.778042161513845	-37388288
-6.777678960438237	-21094400
-6.777315759362629	-45236224
-6.776952558287022	-99516416
-6.77658935721141	-153067520
-6.776226156135802	-175431680
-6.7758629550601945	-153108480
-6.775499753984587	-94175232
-6.775136552908979	-23052288
-6.7747733518333675	29908992
-6.77441015075776	42172416
-6.774046949682152	11739136
-6.773683748606544	-39845888
-6.773320547530933	-81068032
-6.772957346455325	-93151232
-6.772594145379717	-83623936
-6.772230944304109	-76521472
-6.771867743228498	-87515136
-6.77150454215289	-107888640
-6.771141341077282	-114163712
-6.770778140001674	-93683712
-6.770414938926063	-59072512
-6.770051737850455	-36225024
-6.769688536774847	-38256640
-6.769325335699239	-54190080
-6.7689621346236315	-64077824
-6.76859893354802	-63168512
-6.768235732472412	-66699264
-6.7678725313968044	-89399296
-6.767509330321197	-123174912
-6.767146129245585	-140779520
-6.766782928169977	-124428288
-6.76641972709437	-88768512
-6.766056526018762	-70475776
-6.76569332494315	-92430336
-6.7653301238675425	-138952704
-6.764966922791935	-169525248
-6.764603721716327	-158081024
-6.7642405206407155	-117645312
-6.763877319565108	-84705280
-6.7635141184895	-80617472
-6.763150917413892	-91201536
-6.762787716338284	-85827584
-6.762424515262673	-54280192
-6.762061314187065	-20652032
-6.761698113111457	-18767872
-6.761334912035849	-55451648
-6.760971710960238	-101507072
-6.76060850988463	-119857152
-6.760245308809022	-101171200
-6.759882107733414	-69763072
-6.759518906657803	-55828480
-6.759155705582195	-65568768
-6.758792504506587	-81338368
-6.7584293034309795	-88678400
-6.758066102355368	-97148928
-6.75770290127976	-129269760
-6.757339700204152	-188850176
-6.756976499128545	-244867072
-6.756613298052933	-252575744
-6.756250096977325	-193626112
-6.7558868959017175	-96100352
-6.75552369482611	-13910016
-6.755160493750502	15130624
-6.7547972926748905	-6430720
-6.754434091599283	-47808512
-6.754070890523675	-81854464
-6.753707689448067	-104038400
-6.753344488372456	-124764160
-6.752981287296848	-149495808
-6.75261808622124	-170795008
-6.752254885145632	-178372608
-6.751891684070021	-172015616
-6.751528482994413	-160997376
-6.751165281918805	-151494656
-6.750802080843197	-138387456
-6.750438879767586	-112271360
-6.750075678691978	-74309632
-6.74971247761637	-41369600
-6.749349276540762	-34152448
-6.7489860754651545	-59555840
-6.748622874389543	-104620032
-6.748259673313935	-147398656
-6.7478964722383274	-172875776
-6.74753327116272	-179396608
-6.747170070087108	-172711936
-6.7468068690115	-157515776
-6.746443667935893	-136478720
-6.746080466860285	-114892800
-6.745717265784673	-102096896
-6.7453540647090655	-104783872
-6.744990863633458	-119054336
-6.74462766255785	-131235840
-6.7442644614822385	-128835584
-6.743901260406631	-112148480
-6.743538059331023	-94765056
-6.743174858255415	-92315648
-6.742811657179807	-109510656
-6.742448456104196	-136814592
-6.742085255028588	-158179328
-6.74172205395298	-162045952
-6.741358852877372	-146784256
-6.740995651801761	-118652928
-6.740632450726153	-86523904
-6.740269249650545	-58064896
-6.739906048574937	-38387712
-6.739542847499326	-29777920
-6.739179646423718	-32194560
-6.73881644534811	-44449792
-6.7384532442725025	-65462272
-6.738090043196891	-93806592
-6.737726842121283	-125280256
-6.737363641045675	-151740416
-6.737000439970068	-164347904
-6.73663723889446	-159916032
-6.736274037818848	-144343040
-6.7359108367432405	-128352256
-6.735547635667633	-118603776
-6.735184434592025	-112656384
-6.7348212335164135	-103350272
-6.734458032440806	-88195072
-6.734094831365198	-73351168
-6.73373163028959	-67338240
-6.733368429213979	-71155712
-6.733005228138371	-76365824
-6.732642027062763	-74539008
-6.732278825987155	-68001792
-6.731915624911544	-69033984
-6.731552423835936	-86507520
-6.731189222760328	-113238016
-6.73082602168472	-128925696
-6.730462820609112	-117932032
-6.730099619533501	-85237760
-6.729736418457893	-53829632
-6.729373217382285	-44908544
-6.7290100163066775	-59678720
-6.728646815231066	-80027648
-6.728283614155458	-87162880
-6.7279204130798504	-79405056
-6.727557212004243	-72048640
-6.727194010928631	-80797696
-6.726830809853023	-105807872
-6.726467608777416	-131907584
-6.726104407701808	-143212544
-6.725741206626196	-137166848
-6.7253780055505885	-125296640
-6.725014804474981	-122003456
-6.724651603399373	-133365760
-6.724288402323765	-154664960
-6.723925201248154	-175939584
-6.723562000172546	-188596224
-6.723198799096938	-188653568
-6.72283559802133	-177627136
-6.722472396945719	-162185216
-6.722109195870111	-151076864
-6.721745994794503	-148324352
-6.721382793718895	-147169280
-6.721019592643284	-132694016
-6.720656391567676	-94879744
-6.720293190492068	-42024960
-6.71992998941646	-8192
-6.719566788340849	6012928
-6.719203587265241	-27353088
-6.718840386189633	-77856768
-6.7184771851140255	-115818496
-6.718113984038418	-127877120
-6.717750782962806	-123174912
