x	y
-5.734182904376855	5378670592
-5.733819703294923	2980315136
-5.7334565022129915	10896277504
-5.73309330113106	2240806912
-5.732730100049128	62914560
-5.7323668989671965	7050625024
-5.732003697885265	9456582656
-5.731640496803337	8309702656
-5.731277295721405	7770472448
-5.730914094639473	9525788672
-5.730550893557542	-2149842944
-5.73018769247561	-394526720
-5.729824491393678	12571901952
-5.729461290311747	17447518208
-5.729098089229815	14564982784
-5.7287348881478835	10336075776
-5.728371687065952	8354004992
-5.72800848598402	7930380288
-5.7276452849020885	-36962304
-5.727282083820157	3901489152
-5.726918882738225	-4831051776
-5.7265556816562935	-706478080
-5.726192480574362	-3734503424
-5.725829279492434	-5548015616
-5.725466078410502	2450784256
-5.72510287732857	1508638720
-5.724739676246639	13294108672
-5.724376475164707	18676973568
-5.724013274082775	9108717568
-5.723650073000844	-1350565888
-5.723286871918912	-285212672
-5.72292367083698	1568931840
-5.722560469755049	4166254592
-5.722197268673117	-8527544320
-5.721834067591185	-24475336704
-5.721470866509254	-16996630528
-5.721107665427322	-9550954496
-5.72074446434539	-15261499392
-5.720381263263459	-17089953792
-5.720018062181531	-19728695296
-5.719654861099599	-11610095616
-5.719291660017667	5501353984
-5.718928458935736	7332167680
-5.718565257853804	12947292160
-5.718202056771872	15532818432
-5.717838855689941	16981164032
-5.717475654608009	21809070080
-5.717112453526077	18475384832
-5.716749252444146	12492472320
-5.716386051362214	-328204288
-5.716022850280282	-8176009216
-5.715659649198351	-17252220928
-5.715296448116419	-27648851968
-5.714933247034487	-31482445824
-5.714570045952556	-18171297792
-5.714206844870628	-11291328512
-5.713843643788696	2695888896
-5.713480442706764	14297071616
-5.713117241624833	9726066688
-5.712754040542901	-18894815232
-5.712390839460969	-19795279872
-5.712027638379038	-12859736064
-5.711664437297106	-10623647744
-5.711301236215174	-4539023360
-5.710938035133243	-492830720
-5.710574834051311	-15373959168
-5.710211632969379	-14962655232
-5.709848431887448	-8510242816
-5.709485230805516	-2247622656
-5.709122029723584	4616617984
-5.708758828641653	419168256
-5.7083956275597245	-9599713280
-5.708032426477793	-14687141888
-5.707669225395861	-9268625408
-5.7073060243139295	-10863509504
-5.706942823231998	-13599506432
-5.706579622150066	-11280580608
-5.7062164210681345	-4240441344
-5.705853219986203	-2341208064
-5.705490018904271	8956149760
-5.7051268178223395	12992380928
-5.704763616740408	12322865152
-5.704400415658476	17389060096
-5.704037214576545	12348030976
-5.703674013494613	14653063168
-5.703310812412681	25322848256
-5.70294761133075	21450194944
-5.7025844102488215	12623806464
-5.70222120916689	5177344000
-5.701858008084958	14885322752
-5.7014948070030265	19672334336
-5.701131605921095	21489516544
-5.700768404839163	16752050176
-5.7004052037572315	8192262144
-5.7000420026753	-7815299072
-5.699678801593368	-17949523968
-5.6993156005114365	-17169383424
-5.698952399429505	-4133224448
-5.698589198347573	-12814385152
-5.6982259972656415	-15402795008
-5.69786279618371	-11753488384
-5.697499595101778	-7247757312
-5.69713639401985	11220549632
-5.696773192937918	23084138496
-5.696409991855987	11016339456
-5.696046790774055	39583744
-5.695683589692123	-231997440
-5.695320388610192	-8525447168
-5.69495718752826	-13865320448
-5.694593986446328	-5951717376
-5.694230785364397	-5856821248
-5.693867584282465	10995630080
-5.693504383200533	18262786048
-5.693141182118602	16694640640
-5.69277798103667	13296992256
-5.692414779954738	8108376064
-5.692051578872807	14887944192
-5.691688377790875	14697103360
