x	y
-16.155408340428323	78018816
-16.151253143738984	79219712
-16.1470979470497	79835136
-16.14294275036042	52210688
-16.138787553671136	42206464
-16.134632356981797	101875968
-16.130477160292514	82598144
-16.126321963603232	27556096
-16.122166766913892	-139790080
-16.11801157022461	-119395840
-16.113856373535327	55654656
-16.109701176846045	86362624
-16.105545980156705	53152256
-16.101390783467423	598528
-16.09723558677814	66012416
-16.0930803900888	38807552
-16.08892519339952	-11819008
-16.084769996710236	-33931264
-16.080614800020953	-12218624
-16.076459603331614	-167115776
-16.07230440664233	-286992128
-16.06814920995305	-143890432
-16.06399401326371	50820352
-16.059838816574427	124892160
-16.055683619885144	84765184
-16.05152842319586	31887616
-16.047373226506522	12792320
-16.04321802981724	-151351808
-16.039062833127957	-35733248
-16.034907636438618	163367424
-16.030752439749335	200420352
-16.026597243060053	156451072
-16.02244204637077	-18378496
-16.01828684968143	-66313728
-16.01413165299215	-36845056
-16.009976456302866	-80962816
-16.005821259613526	-55736064
-16.001666062924244	-34863360
-15.997510866234961	17837568
-15.993355669545679	160873984
-15.98920047285634	30624256
-15.985045276167057	-104092928
-15.980890079477774	-155610112
-15.976734882788435	-125574144
-15.972579686099152	-136351744
-15.96842448940987	-150118400
-15.964269292720587	17103104
-15.960114096031248	73976832
-15.955958899341965	84352512
-15.951803702652683	91822848
-15.947648505963343	23939840
-15.94349330927406	29298176
-15.939338112584778	-72311296
-15.935182915895496	-113652736
-15.931027719206156	-31301888
-15.926872522516874	-32706048
-15.922717325827591	-120731392
-15.918562129138252	-156368128
-15.91440693244897	-156917504
-15.910251735759687	-111496192
-15.906096539070404	-7064064
-15.901941342381065	78118912
-15.897786145691782	-11120128
-15.8936309490025	-56460800
-15.88947575231316	-112421120
-15.885320555623878	-61738240
-15.881165358934595	-71295232
-15.877010162245313	14203904
-15.872854965555973	102808320
-15.86869976886669	87352576
-15.864544572177408	97157888
-15.860389375488069	-50259200
-15.856234178798786	47202048
-15.852078982109504	98091008
-15.847923785420221	121978880
-15.843768588730882	142196736
-15.8396133920416	11388928
-15.835458195352317	-198563584
-15.831302998662977	-376390144
-15.827147801973695	-368983552
-15.822992605284412	-291431168
-15.81883740859513	-239698944
-15.81468221190579	-125829888
-15.810527015216508	-71589888
-15.806371818527225	-45790976
-15.802216621837886	-122352640
-15.798061425148603	-56325888
-15.79390622845932	-33317376
-15.789751031770038	34875136
-15.785595835080699	90569984
-15.781440638391416	203643136
-15.777285441702134	268864512
-15.773130245012794	251015936
-15.768975048323512	172866816
-15.764819851634229	125539840
-15.760664654944947	174657792
-15.756509458255607	164905984
-15.752354261566325	114859264
-15.748199064877042	101776896
-15.744043868187703	82789120
-15.73988867149842	50872320
-15.735733474809138	-47859712
-15.731578278119855	-164026112
-15.727423081430516	-131437056
-15.723267884741233	-106174208
-15.71911268805195	-171559936
-15.714957491362611	-69022208
-15.710802294673329	81470976
-15.706647097984046	199221504
-15.702491901294763	162537728
-15.698336704605424	1175296
-15.694181507916142	49536000
-15.690026311226859	94385152
-15.68587111453752	85183488
-15.681715917848237	119976960
-15.677560721158954	112337664
-15.673405524469672	47387904
-15.669250327780333	-36721664
-15.66509513109105	61775104
-15.660939934401767	24207872
-15.656784737712428	-143116544
-15.652629541023146	-191371008
-15.648474344333863	-190000128
-15.644319147644524	-114198528
-15.640163950955241	47168768
-15.636008754265958	24570880
-15.631853557576676	68281344
-15.627698360887337	-56064
-15.623543164198054	-56932352
-15.619387967508771	-22656000
-15.615232770819432	-41917184
-15.61107757413015	-61386752
-15.606922377440867	61901312
-15.602767180751584	151163136
-15.598611984062245	175150080
-15.594456787372962	134290944
-15.59030159068368	88315136
-15.58614639399434	156323840
-15.581991197305058	234169344
-15.577836000615775	166795264
-15.573680803926493	-22260736
-15.569525607237154	-157491712
-15.565370410547871	-137564160
-15.561215213858588	-189877504
-15.557060017169249	-269763072
-15.552904820479966	-280193280
-15.548749623790684	-52249856
-15.544594427101401	72685568
-15.540439230412062	-54681600
-15.53628403372278	-115362560
-15.532128837033497	-67631872
-15.527973640344158	24376320
-15.523818443654875	105523968
-15.519663246965592	44029696
-15.51550805027631	-125519104
-15.51135285358697	-188814592
-15.507197656897688	-114955008
-15.503042460208405	15404800
-15.498887263519066	98287360
-15.494732066829783	133591808
-15.4905768701405	233597184
-15.486421673451218	293580800
-15.482266476761879	231149056
-15.478111280072596	136082944
-15.473956083383314	39897088
-15.469800886693974	-4251392
-15.465645690004692	38238720
-15.46149049331541	67260672
-15.457335296626127	-11515392
-15.453180099936787	25598208
-15.449024903247505	95957760
-15.444869706558222	79719424
-15.440714509868883	44166656
-15.4365593131796	-54564608
-15.432404116490318	-70971904
-15.428248919801035	9616128
-15.424093723111696	47727616
-15.419938526422413	216655616
-15.41578332973313	2338048
-15.411628133043791	-177688064
-15.407472936354509	-73752576
-15.403317739665226	-111068160
-15.399162542975944	-117476096
-15.395007346286604	-50280704
-15.390852149597322	-180713472
-15.38669695290804	-249168384
-15.3825417562187	-140641280
-15.378386559529417	-88980224
-15.374231362840135	17542912
-15.370076166150852	5329664
-15.365920969461513	82258688
-15.36176577277223	166239232
-15.357610576082948	-27370752
-15.353455379393608	-132453376
-15.349300182704326	-216820224
-15.345144986015043	22002432
-15.34098978932576	139065856
-15.336834592636421	181632768
-15.332679395947139	199394816
-15.328524199257856	162105088
-15.324369002568517	130428672
-15.320213805879234	66976768
-15.316058609189952	65055744
-15.31190341250067	39203328
-15.30774821581133	-28587264
-15.303593019122047	-27493120
-15.299437822432765	-85979904
-15.295282625743425	-170487552
-15.291127429054143	-129430272
-15.28697223236486	-98010112
-15.282817035675578	-87474944
-15.278661838986238	112770304
-15.274506642296956	113243648
-15.270351445607673	40160768
-15.266196248918334	-16384
-15.262041052229051	49744384
-15.257885855539769	-23206656
-15.253730658850486	-121989376
-15.249575462161147	-104774144
-15.245420265471864	-80072960
-15.241265068782582	-200919552
-15.237109872093242	-61505792
-15.23295467540396	59147008
-15.228799478714677	-1251072
-15.224644282025395	81176832
-15.220489085336055	161179392
-15.216333888646773	62066432
-15.21217869195749	37138432
-15.20802349526815	118818560
-15.203868298578868	131585024
-15.199713101889586	230606592
-15.195557905200303	279591168
-15.191402708510964	152898560
-15.187247511821681	106295808
-15.183092315132399	101497856
-15.17893711844306	26952192
-15.174781921753777	-37254144
-15.170626725064494	-105996800
-15.166471528375212	2006272
-15.162316331685872	-1278464
-15.15816113499659	105387520
-15.154005938307307	77597440
-15.149850741617968	-102313984
-15.145695544928685	-101278208
-15.141540348239403	105023744
-15.13738515155012	105447936
-15.13322995486078	-48673536
-15.129074758171498	-114682368
-15.124919561482216	-13981696
-15.120764364792876	-36752384
-15.116609168103594	8512000
-15.112453971414311	167394816
-15.108298774725029	236136192
-15.10414357803569	322537472
-15.099988381346407	357839872
-15.095833184657124	300704768
-15.091677987967785	347929088
-15.087522791278502	174734848
-15.08336759458922	20246528
-15.079212397899937	190574592
-15.075057201210598	308387840
-15.070902004521315	344656128
-15.066746807832033	189018624
-15.062591611142693	213276672
-15.05843641445341	276119040
-15.054281217764128	180429824
-15.050126021074846	167025408
-15.045970824385506	165143808
-15.041815627696224	49369088
-15.037660431006941	-37277440
-15.033505234317602	-104577024
-15.02935003762832	29590272
-15.025194840939037	-34857472
-15.021039644249754	-47844352
-15.016884447560415	-26842112
-15.012729250871132	52078336
-15.00857405418185	-27678208
-15.00441885749251	-16373760
-15.000263660803228	-180832256
-14.996108464113945	-63887360
-14.991953267424662	-80997120
-14.987798070735323	-157412096
-14.98364287404604	-118149120
-14.979487677356758	57691392
-14.975332480667419	224812288
-14.971177283978136	214700544
-14.967022087288854	174895872
-14.962866890599571	80671744
-14.958711693910232	-12475136
-14.954556497220949	-123128320
-14.950401300531666	-301379072
-14.946246103842327	-359636736
-14.942090907153045	-321253632
-14.937935710463762	-316815872
-14.93378051377448	-155567360
-14.92962531708514	-27429632
-14.925470120395858	-9965568
-14.921314923706575	-107569152
-14.917159727017236	-89296384
-14.913004530327953	-41194240
-14.90884933363867	-124758016
-14.904694136949388	-364949504
-14.900538940260049	-217231360
-14.896383743570766	-14585600
-14.892228546881483	36789248
-14.888073350192144	-40366848
-14.883918153502862	-90568960
-14.879762956813579	-62293760
-14.875607760124296	-191325696
-14.871452563434957	-113471488
-14.867297366745674	-87176704
