x	y
-8.552481685282618	-13594368
-8.552033025130669	5445632
-8.55158436497872	-23539712
-8.551135704826773	-34012160
-8.550687044674824	-32204032
-8.550238384522874	-15825408
-8.549789724370925	-7937792
-8.549341064218975	-3625984
-8.548892404067026	-11125248
-8.548443743915076	-27002368
-8.54799508376313	-24380160
-8.54754642361118	-23303424
-8.547097763459231	-20107520
-8.546649103307281	-38328320
-8.546200443155332	-65733888
-8.545751783003382	-46612736
-8.545303122851433	-29931008
-8.544854462699487	-31015936
-8.544405802547537	-28938752
-8.543957142395588	-19924992
-8.543508482243638	-27755008
-8.543059822091688	-27099392
-8.542611161939739	-13960448
-8.542162501787793	-25029376
-8.541713841635843	-2864640
-8.541265181483894	858368
-8.540816521331944	-994816
-8.540367861179995	-24412160
-8.539919201028045	-53382400
-8.539470540876096	-52071680
-8.53902188072415	-51735040
-8.5385732205722	-29991168
-8.53812456042025	-20147712
-8.537675900268301	-22417664
-8.537227240116351	-15014400
-8.536778579964402	6052352
-8.536329919812452	15506176
-8.535881259660506	69376
-8.535432599508557	-11654144
-8.534983939356607	-48676096
-8.534535279204658	-37539072
-8.534086619052708	-14442752
-8.533637958900758	-23990528
-8.533189298748809	-13708544
-8.532740638596863	-23473152
-8.532291978444913	-21588480
-8.531843318292964	-2580736
-8.531394658141014	22242816
-8.530945997989065	6029056
-8.530497337837115	-32209920
-8.530048677685166	-47998464
-8.52960001753322	-21453312
-8.52915135738127	5756672
-8.52870269722932	29514496
-8.528254037077371	12305408
-8.527805376925421	1984256
-8.527356716773472	17948672
-8.526908056621526	-16867840
-8.526459396469576	-27267840
-8.526010736317627	-3915008
-8.525562076165677	5696256
-8.525113416013728	-20154880
-8.524664755861778	-22192128
-8.524216095709829	-6915840
-8.523767435557883	-2241792
-8.523318775405933	-738048
-8.522870115253983	-4626944
-8.522421455102034	-8649984
-8.521972794950084	1129216
-8.521524134798135	-9392128
-8.521075474646185	-26884864
-8.52062681449424	-32394496
-8.52017815434229	-20565760
-8.51972949419034	-21513984
-8.51928083403839	-25892096
-8.518832173886441	8389888
-8.518383513734491	-2870528
-8.517934853582542	-14515712
-8.517486193430596	-29338368
-8.517037533278646	-18851840
-8.516588873126697	-18020352
-8.516140212974747	-11393536
-8.515691552822798	-4973824
-8.515242892670848	12987648
-8.514794232518899	-15449600
-8.514345572366953	-33063680
-8.513896912215003	-28445952
-8.513448252063053	2034688
-8.512999591911104	-10306048
-8.512550931759154	-30516736
-8.512102271607205	-22471168
-8.511653611455259	-29725696
-8.51120495130331	-31845888
-8.51075629115136	-32317952
-8.51030763099941	-24069376
-8.50985897084746	-46888448
-8.509410310695511	-15204608
-8.508961650543561	-22442240
-8.508512990391615	-48441088
-8.508064330239666	-59996928
-8.507615670087716	-58835712
-8.507167009935767	-39538688
-8.506718349783817	-16289280
-8.506269689631868	-5713408
-8.505821029479918	-37903360
-8.505372369327972	-40695552
-8.504923709176023	-30232064
-8.504475049024073	-39096832
-8.504026388872123	-30160640
-8.503577728720174	-32537088
-8.503129068568224	-16507136
-8.502680408416275	-29397760
-8.502231748264329	-47411456
-8.50178308811238	-27164928
-8.50133442796043	-43278848
-8.50088576780848	-20534784
-8.50043710765653	-6672640
-8.499988447504581	-229632
-8.499539787352631	17858048
-8.499091127200685	-15863808
-8.498642467048736	-37666048
-8.498193806896786	-11381504
-8.497745146744837	1398528
-8.497296486592887	-9923328
-8.496847826440938	-48176384
-8.496399166288988	-58311936
-8.495950506137042	-34197248
-8.495501845985093	-27454720
-8.495053185833143	-17643008
-8.494604525681194	4343552
-8.494155865529244	673280
-8.493707205377294	-3499776
-8.493258545225348	-6538240
-8.492809885073399	-23252480
-8.49236122492145	-9590528
-8.4919125647695	-11011328
-8.49146390461755	-31987712
-8.4910152444656	-29769472
-8.490566584313651	-24741888
-8.490117924161705	-10139904
-8.489669264009756	5135360
-8.489220603857806	-7054080
-8.488771943705856	5938176
-8.488323283553907	-2547712
-8.487874623401957	3330816
-8.487425963250008	-5132288
-8.486977303098062	-6178816
-8.486528642946112	-12667648
-8.486079982794163	-19294976
-8.485631322642213	-18598400
-8.485182662490264	-16820736
-8.484734002338314	-7863040
-8.484285342186364	2968576
-8.483836682034418	-19269376
-8.483388021882469	-52702720
-8.48293936173052	-42492928
-8.48249070157857	-41608192
-8.48204204142662	-37715968
-8.48159338127467	-40628736
-8.481144721122721	-13624320
-8.480696060970775	-15050240
-8.480247400818826	-31385856
-8.479798740666876	-42903808
-8.479350080514926	-36242944
-8.478901420362977	-33545216
-8.478452760211027	-35007488
-8.478004100059081	-33692416
-8.477555439907132	-55517952
-8.477106779755182	-41005568
-8.476658119603233	-19110400
-8.476209459451283	-38623232
-8.475760799299334	-61569536
-8.475312139147384	-33786880
-8.474863478995438	-13338880
-8.474414818843488	-30061312
-8.473966158691539	-19336704
-8.47351749853959	-10094336
-8.47306883838764	-30160640
-8.47262017823569	-3157504
-8.47217151808374	-25453824
-8.471722857931795	-45235968
-8.471274197779845	-41034240
-8.470825537627896	-51238912
-8.470376877475946	-34669568
-8.469928217323996	-35497984
-8.469479557172047	-26213120
-8.469030897020097	5419776
-8.468582236868151	-9288704
-8.468133576716202	-40223744
-8.467684916564252	-51953408
-8.467236256412303	-36725760
-8.466787596260353	-29842176
-8.466338936108404	-31607040
-8.465890275956454	-30636032
-8.465441615804508	-28643584
-8.464992955652558	-27435008
-8.464544295500609	-23791616
-8.46409563534866	-26822400
-8.46364697519671	1288192
-8.46319831504476	-11333888
-8.462749654892814	-18168320
-8.462300994740865	-473344
-8.461852334588915	-13230848
-8.461403674436966	-13878528
-8.460955014285016	-14533632
-8.460506354133067	-23158016
-8.460057693981117	-5015040
-8.459609033829171	18001152
-8.459160373677221	13916416
-8.458711713525272	-9809152
-8.458263053373322	-1767936
-8.457814393221373	-8982016
-8.457365733069423	-14388992
-8.456917072917474	-2396160
-8.456468412765528	2138368
-8.456019752613578	-17699840
-8.455571092461629	-31100160
-8.455122432309679	-55240960
-8.45467377215773	-45039616
-8.45422511200578	-26877440
-8.45377645185383	-30080512
-8.453327791701884	-17127936
-8.452879131549935	-8347904
-8.452430471397985	10611456
-8.451981811246036	18968064
-8.451533151094086	-7595776
-8.451084490942137	-24731136
-8.450635830790187	1201664
-8.450187170638241	8149504
-8.449738510486291	2255360
-8.449289850334342	2576896
-8.448841190182392	-4360192
-8.448392530030443	3137792
